species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
A farensis,female,adult,False,Burrowing into sandy sediment.,"['Coral Fragment', 'Hermit Crab', 'Snail']",3.0,6.59134620721349,7.318631509924458,10.133895542745178,7.174513519718247,1.8181818181818181,2022-09-11,,,124
U. olhanensis,male,sub_adult,,Shaking claws after contact.,"['Sea Anemone', 'Algae', 'Crab (Other Species)']",5.0,3.0681818181818183,3.267947069046936,4.362875208729772,3.3015277615550684,1.9090909090909092,2022-09-11,,,125
A farensis,male,sub_adult,,Territorial display against intruder.,"['Sea Anemone', 'Small Fish', 'Shrimp']",11.0,4.886363636363637,5.472796181999754,7.971761547584677,5.048588084293705,1.9090909090909092,2022-09-11,,,126
A farensis,female,pre_puberty,False,Climbing vertical rock face.,"['Crab (Other Species)', 'Barnacle']",3.0,0.9662626884616049,1.0716621300623657,1.5244439007972306,0.966905464452016,1.9090909090909092,2022-09-11,,,127
A farensis,female,juvenile,False,Interacting with small fish nearby.,"['Crab (Other Species)', 'Algae']",6.0,0.6672230156349044,1.0391270664738093,1.527520915445889,0.7004927929543675,1.9090909090909092,2022-09-11,,,128
A farensis,male,adult,,Guarding a small hole in sediment.,['Sea Sponge'],7.0,2.1818181818181817,2.1037833142150095,2.88053855268566,2.242854838038274,2.0,2022-09-11,,,129
u. olhanen.,female,adult,False,Moving in groups.,"['Crab (Other Species)', 'Algae', 'Shrimp', 'Small Fish']",8.0,4.403970555035114,5.177019556808174,6.585191093171186,4.686610681650767,1.9090909090909092,2022-09-11,,,130
A farensis,female,adult,False,Feeding on small crustaceans.,"['Coral Fragment', 'Snail', 'Sea Star', 'Small Fish']",5.0,5.962965962546348,6.231656064028766,8.965857625190186,6.410970505336559,1.9090909090909092,2022-09-11,,,131
A farensis,male,adult,,Dragging shell fragment backward.,"['Polychaete Worm', 'Sea Star', 'Jellyfish', 'Coral Fragment']",8.0,4.5,4.822266751506704,7.227721294042639,4.86666313188745,1.9090909090909092,2022-09-11,,,132
A farensis,male,juvenile,,Climbing onto submerged logs.,"['Algae', 'Polychaete Worm', 'Sea Sponge']",7.0,0.5909090909090909,0.7860082980033775,1.0490673236300763,0.6374569341123953,2.090909090909091,2022-09-11,,,133
A farensis,female,juvenile,False,Burrowing into sandy sediment.,['Algae'],2.0,2.192470466424913,1.8770205471573198,2.279979729846585,2.33260211883405,1.9090909090909092,2022-09-11,,,134
U. olhanensis,female,adult,False,Interaction with hermit crabs.,['Sea Star'],5.0,3.2062375139115975,3.9976030788465464,5.813213844292208,3.246224750556522,1.9090909090909092,2022-09-11,,,135
U. olhanensis,female,adult,False,Stillness in cold water.,['Mussel'],7.0,3.120616518560371,3.092360525702442,3.9869110328911006,3.2324170349103314,2.0,2022-09-11,,,136
u. olhanen.,female,adult,True,Picking biofilm on submerged wood.,"['Sea Urchin', 'Sea Star']",5.0,2.5752394976954864,2.8676140487048203,4.195467616824457,2.8193114713549616,1.8181818181818181,2022-09-11,,,137
u. olhanen.,female,adult,False,Moving toward bait.,"['Coral Fragment', 'Shrimp', 'Polychaete Worm', 'Small Fish', 'Jellyfish']",7.0,4.892041413174065,4.819682455925162,5.95278182982185,5.333482889348088,1.7272727272727273,2022-09-11,,,138
U. olhanensis,male,sub_adult,,Retreating quickly from shadow.,"['Algae', 'Sea Sponge', 'Hermit Crab']",6.0,3.6363636363636362,3.470241455388434,4.885062811267385,3.74582877087787,1.9090909090909092,2022-09-11,,,139
A farensis,female,juvenile,False,Waving claws rhythmically.,['Shrimp'],4.0,0.9030519677889632,1.2118090199293374,1.759181599338442,0.9841305293083112,1.9090909090909092,2022-09-11,,,140
U. olhanensis,female,sub_adult,True,Hiding in sandy burrow.,"['Sea Sponge', 'Sea Anemone', 'Snail']",7.0,4.605591455545533,5.159246840054275,7.697393057377354,4.966663563180055,1.8181818181818181,2022-09-11,,,141
u. olhanen.,female,juvenile,False,Emerging cautiously from hiding.,"['Sea Star', 'Crab (Other Species)', 'Algae', 'Hermit Crab', 'Sea Urchin']",10.0,1.410650279149518,1.2891732657849435,1.7667786948253246,1.4436164437833903,2.0,2022-09-11,,,142
A farensis,female,adult,False,Climbing barnacle-covered surfaces.,"['Coral Fragment', 'Polychaete Worm', 'Sea Sponge', 'Sea Star']",6.0,5.094632615520435,5.211013154695245,7.5422268642907,5.470528755176594,2.0,2022-09-11,,,143
u. olhanen.,male,sub_adult,,Sitting still blending with environment.,"['Jellyfish', 'Barnacle', 'Hermit Crab']",5.0,2.840909090909091,2.7122287585121323,3.631118609018166,2.9999774666125405,1.9090909090909092,2022-09-11,,,144
U. olhanensis,male,juvenile,,Shaking claws after contact.,"['Snail', 'Shrimp']",6.0,1.6363636363636365,1.6954878480390378,2.0617659530437304,1.6548016551254372,1.9090909090909092,2022-09-11,,,145
u. olhanen.,male,adult,,Resting under shell fragment.,"['Mussel', 'Coral Fragment']",1.0,6.954545454545454,6.506199733581275,7.895700053376944,7.58183731095865,1.8181818181818181,2022-09-11,,,146
A farensis,male,adult,,Exchanging antenna taps.,['Polychaete Worm'],6.0,2.1818181818181817,2.243118551593296,2.8767973835335963,2.268219224953483,1.8181818181818181,2022-09-11,,,147
U. olhanensis,female,sub_adult,True,Feeding on small mollusks.,"['Shrimp', 'Polychaete Worm', 'Algae', 'Jellyfish']",8.0,3.799240436168262,3.511375544925558,4.353497904878682,3.996155102984354,1.8181818181818181,2022-09-11,,,148
A farensis,female,pre_puberty,False,Displaying dominance by lifting body.,"['Coral Fragment', 'Sea Urchin']",7.0,0.8343360991408167,1.079541077828127,1.306396675495559,0.9164611742591589,2.0,2022-09-11,,,149
A farensis,male,juvenile,True,Crab moving quickly across rocks.,"['Sea Star', 'Small Fish', 'Hermit Crab', 'Coral Fragment', 'Mussel']",7.0,0.7727272727272727,0.8568567852707112,1.2083533014776395,0.824772428550759,2.0,2022-09-11,,,150
u. olhanen.,male,adult,,Moving toward warmer water pockets.,"['Barnacle', 'Snail']",8.0,4.090909090909091,4.440629596028338,5.747449239490848,4.37585454105329,2.0,2022-09-11,,,151
U. olhanensis,male,sub_adult,,Territorial display against intruder.,"['Shrimp', 'Sea Sponge', 'Crab (Other Species)']",5.0,1.7045454545454546,1.9664240383772205,2.3754059707632473,1.798785118368742,2.0,2022-09-11,,,152
u. olhanen.,male,sub_adult,,Escaping from aggressive fish.,['Hermit Crab'],8.0,6.4772727272727275,5.414657251756601,7.697676612334711,6.906654230477434,1.9090909090909092,2022-09-11,,,153
u. olhanen.,female,sub_adult,False,Mating behavior with antenna touching.,['Algae'],5.0,4.144027820753572,4.124204487565108,5.89347141563627,4.326316589214983,1.8181818181818181,2022-09-11,,,154
Ucides alvorensis,female,juvenile,False,Emerging cautiously from hiding.,['Crab (Other Species)'],4.0,2.082139031656872,3.012466216754778,3.9763856254080725,2.2193693930292246,2.0,2022-09-11,,,155
U. olhanensis,male,adult,,Feeding on small crustaceans.,['Sea Star'],8.0,4.363636363636363,4.70521156964865,5.7877554840981515,4.758552386061947,1.9090909090909092,2022-09-11,,,156
U. olhanensis,female,sub_adult,False,Moving toward bait.,"['Jellyfish', 'Barnacle', 'Mussel', 'Small Fish']",3.0,2.993018550704876,2.693376007854393,3.6216148130650434,3.0210939038495828,1.9090909090909092,2022-09-11,,,157
u. olhanen.,female,adult,False,Guarding eggs under abdominal flap.,['Mussel'],6.0,4.909457614537562,5.274482539284771,7.047088070492557,5.0193570467794775,2.1818181818181817,2022-09-11,,,158
A. Farensis,male,pre_puberty,,Climbing onto submerged logs.,"['Algae', 'Coral Fragment', 'Mussel', 'Sea Urchin', 'Shrimp']",12.0,3.340909090909091,4.053262041217886,5.542410409488584,3.3678630327405132,2.090909090909091,2022-09-11,,,159
A. Farensis,female,juvenile,False,Resting under shell fragment.,"['Mussel', 'Sea Star']",9.0,1.4846501419143256,1.6795098590217359,2.1511342562652884,1.5057524894221819,1.9090909090909092,2022-09-11,,,160
u. olhanen.,male,sub_adult,,Retreating quickly from shadow.,"['Sea Anemone', 'Polychaete Worm', 'Algae', 'Coral Fragment']",6.0,2.6136363636363638,2.131770484242669,2.90853455339117,2.704689298654091,1.9090909090909092,2022-09-11,,,161
U. olhanensis,N/R,juvenile,,Moving sideways along sandy bottom.,"['Crab (Other Species)', 'Sea Anemone', 'Hermit Crab', 'Sea Sponge']",6.0,2.0454545454545454,2.0196027657332176,2.8157023767146105,2.1925560243988094,1.9090909090909092,2022-09-11,,,162
A farensis, ,juvenile,,Exchanging antenna taps.,['Snail'],7.0,2.4545454545454546,2.654968528766845,3.38196656109328,2.6885284346581724,1.9090909090909092,2022-09-11,,,163
U. olhanensis,male,sub_adult,,Foraging among seagrass roots.,"['Mussel', 'Sea Sponge']",8.0,4.090909090909091,4.305213864783014,5.787056606559649,4.2496996462089776,1.9090909090909092,2022-09-11,,,164
u. olhanen.,female,juvenile,False,Burrowing into sandy sediment.,['Mussel'],8.0,0.7976159860954488,0.6331444011921219,0.8092174736091966,0.8173792803859066,1.8181818181818181,2022-09-11,,,165
A. Farensis,male,juvenile,,Moving toward bait.,['Sea Star'],4.0,1.3636363636363635,1.3779121990110437,1.730928728394261,1.3950771748834792,1.8181818181818181,2022-09-11,,,166
u. olhanen.,female,adult,False,Exchanging antenna taps.,"['Sea Urchin', 'Crab (Other Species)']",5.0,3.0237098288677036,3.315910760107029,4.222350715493002,3.3133386459665037,1.9090909090909092,2022-09-11,,,167
u. olhanen.,female,adult,False,Exploring new territory.,['Polychaete Worm'],8.0,2.4949866379357113,2.919332699122308,3.6088372529492374,2.6764370034901024,2.0,2022-09-11,,,168
u. olhanen.,female,adult,False,Rapid crossing of open sand.,"['Crab (Other Species)', 'Jellyfish']",9.0,3.192634791836823,3.290882028231597,4.870077039664551,3.4919247309626256,2.0,2022-09-11,,,169
A. Farensis,male,adult,True,Picking algae from rock surface.,"['Mussel', 'Sea Sponge', 'Shrimp', 'Sea Anemone']",4.0,2.8636363636363638,3.090771378329038,4.277036109625394,3.0598233063521816,2.0,2022-09-11,,,170
u. olhanen.,female,adult,False,Climbing barnacle-covered surfaces.,"['Crab (Other Species)', 'Small Fish', 'Sea Anemone', 'Hermit Crab']",7.0,2.5286077903678716,2.488521549396261,3.2061262915024837,2.7480115559284592,2.0,2022-09-11,,,171
U. olhanensis,male,adult,,Rapid claw movement while feeding.,"['Snail', 'Coral Fragment', 'Shrimp']",9.0,1.0909090909090908,0.996177497240043,1.480426996752503,1.192839643287,2.0,2022-09-11,,,172
A farensis,female,adult,False,Interaction with hermit crabs.,"['Shrimp', 'Sea Anemone', 'Crab (Other Species)']",6.0,1.4977770959146854,1.4897546852169357,2.1229070284833225,1.6393034618012678,1.9090909090909092,2022-09-11,,,173
u. olhanen.,male,adult,,Feeding on detritus in shallow water.,['Crab (Other Species)'],6.0,6.681818181818182,6.978677164598466,10.275272584030011,7.010631530928495,2.090909090909091,2022-09-11,,,174
u. olhanen.,female,sub_adult,False,Struggling with entangled seaweed.,['Coral Fragment'],6.0,6.1170965828721116,5.6755832860457485,7.326235108070079,6.270465160204508,1.9090909090909092,2022-09-11,,,175
A farensis,female,sub_adult,False,Slow movement near seagrass patches.,"['Crab (Other Species)', 'Snail']",8.0,2.3646435800449885,2.0658288278974557,3.047465904394426,2.5351168971255835,1.9090909090909092,2022-09-11,,,176
U. olhanensis,male,adult,,Moving toward bait.,"['Sea Sponge', 'Sea Star', 'Snail', 'Coral Fragment', 'Small Fish']",7.0,8.318181818181818,8.675893298348386,12.573814586438754,9.088930160443626,1.9090909090909092,2022-09-11,,,177
A. Farensis,female,pre_puberty,False,Waving claws rhythmically.,"['Jellyfish', 'Polychaete Worm']",6.0,1.578448739470307,1.4793454707564253,1.8661047006606275,1.6687905963187815,2.0,2022-09-11,,,178
u. olhanen.,male,pre_puberty,,Shaking claws after contact.,"['Jellyfish', 'Sea Star']",2.0,1.2272727272727273,0.8813758370479087,1.17983685409696,1.3071425089725506,1.8181818181818181,2022-09-11,,,179
U. olhanensis,female,pre_puberty,False,Emerging cautiously from hiding.,"['Coral Fragment', 'Sea Anemone', 'Jellyfish']",7.0,0.43657386810718624,0.5000861894713966,0.7490779714501681,0.4669428857405162,1.9090909090909092,2022-09-11,,,180
A. Farensis,male,pre_puberty,,Using claws to dig into sediment.,"['Sea Anemone', 'Crab (Other Species)', 'Snail', 'Sea Urchin', 'Hermit Crab']",5.0,3.5454545454545454,3.7015464584725795,5.381133770445673,3.8999012743385553,2.0,2022-09-11,,,181
A farensis, ,adult,,Swimming short distance to escape.,"['Small Fish', 'Jellyfish', 'Shrimp', 'Algae', 'Hermit Crab']",8.0,7.2272727272727275,6.998442136855612,8.964367675477035,7.3556477353434415,2.0,2022-09-11,,,182
u. olhanen.,female,sub_adult,False,Escaping predator silhouette overhead.,['Algae'],6.0,2.804671430619059,2.8141727848783997,4.113783999323449,3.07592105783589,2.090909090909091,2022-09-11,,,183
u. olhanen.,female,adult,False,Moving sideways along sandy bottom.,"['Crab (Other Species)', 'Polychaete Worm', 'Algae']",5.0,8.210839673760681,7.812044355100216,9.956360188942567,8.617830207616159,2.0,2022-09-11,,,184
U. olhanensis,female,adult,False,Hiding beneath rocks.,"['Algae', 'Sea Sponge', 'Polychaete Worm']",5.0,3.1895061246593013,3.3668811608209457,4.760574116046144,3.473843557480506,1.7272727272727273,2022-09-11,,,185
U. olhanensis,female,pre_puberty,False,Sideways walking along bay edge.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Star']",6.0,1.6576131209313187,1.5383290286190812,2.053160346877991,1.8015444372701632,2.090909090909091,2022-09-11,,,186
u. olhanen.,female,juvenile,False,Picking algae from rock surface.,"['Sea Urchin', 'Shrimp']",6.0,0.8995964989069254,0.7975567029691916,1.143433956731739,0.981348781215774,1.9090909090909092,2022-09-11,,,187
U. olhanensis,male,sub_adult,,Stillness in cold water.,"['Coral Fragment', 'Shrimp']",8.0,6.25,6.031684100662911,8.73795964535882,6.345939105903815,2.090909090909091,2022-09-11,,,188
A farensis,female,pre_puberty,False,Emerging cautiously from hiding.,"['Small Fish', 'Barnacle']",9.0,3.030279980384921,3.2279479820304497,3.9637547545114002,3.173902471347269,2.090909090909091,2022-09-11,,,189
Ucides alvorensis,male,pre_puberty,True,Climbing algae-covered rocks.,"['Polychaete Worm', 'Crab (Other Species)']",4.0,2.8636363636363638,3.399993590959394,4.732487608897319,3.1315566263099957,1.7272727272727273,2022-09-11,,,190
Ucides alvorensis,female,sub_adult,False,Guarding a small hole in sediment.,"['Sea Anemone', 'Sea Star', 'Coral Fragment']",6.0,2.346804678558924,2.509041031444375,3.338585768600417,2.4001152371194507,1.8181818181818181,2022-09-11,,,191
u. olhanen.,male,adult,,Picking detritus from seabed.,"['Sea Sponge', 'Sea Urchin']",5.0,3.9545454545454546,3.996930102468637,5.434666546461856,4.241103035821194,2.0,2022-09-11,,,192
A. Farensis,female,adult,False,Interaction with hermit crabs.,['Sea Urchin'],6.0,5.123760845585078,4.314539838353158,5.942501345039918,5.42106495967867,1.9090909090909092,2022-09-11,,,193
U. olhanensis,male,sub_adult,,Interaction with hermit crabs.,['Hermit Crab'],8.0,4.431818181818182,4.322435457670335,5.974679763590047,4.506025697818788,2.0,2022-09-11,,,194
U. olhanensis,female,sub_adult,False,Claw snapping at diver.,"['Barnacle', 'Polychaete Worm', 'Crab (Other Species)', 'Mussel', 'Hermit Crab']",8.0,3.290328186302413,3.5403843447596675,4.804772721095982,3.5190012392964034,1.8181818181818181,2022-09-11,,,195
A. Farensis,N/R,adult,,Foraging among seagrass roots.,['Jellyfish'],8.0,6.2727272727272725,6.796337436069854,9.588792232394303,6.838392455426526,2.0,2022-09-11,,,196
u. olhanen.,female,adult,False,Escaping predator silhouette overhead.,"['Algae', 'Polychaete Worm', 'Sea Star', 'Jellyfish']",9.0,3.413523290612297,3.4105095014502265,4.851685231973257,3.544988919538105,2.0,2022-09-11,,,197
u. olhanen.,female,sub_adult,False,Guarding a small hole in sediment.,"['Jellyfish', 'Crab (Other Species)', 'Snail']",7.0,7.1551989306109425,6.57789506519124,9.540159300335747,7.4229680957933795,1.8181818181818181,2022-09-11,,,198
u. olhanen.,male,adult,,Climbing vertical rock face.,"['Small Fish', 'Snail']",6.0,3.6818181818181817,3.509598765906098,4.96337240519796,3.9221863828579484,2.0,2022-09-11,,,199
u. olhanen.,male,pre_puberty,True,Hiding under floating debris.,['Algae'],10.0,3.340909090909091,2.429842248874465,3.2471656129135438,3.3835057583094628,2.0,2022-09-11,,,200
U. olhanensis,male,sub_adult,,Territorial display against intruder.,"['Snail', 'Sea Sponge', 'Sea Urchin', 'Barnacle', 'Sea Star']",7.0,4.545454545454546,4.485568851226566,5.405260081437722,4.7130115205540735,2.0,2022-09-11,,,201
u. olhanen.,female,sub_adult,False,Rapid crossing of open sand.,"['Sea Sponge', 'Snail']",8.0,1.7831950214691192,1.7264618291006573,2.4766712568036824,1.8709656939444737,1.9090909090909092,2022-09-11,,,202
A farensis,male,pre_puberty,,Using claws to dig into sediment.,"['Snail', 'Polychaete Worm', 'Sea Urchin', 'Hermit Crab', 'Shrimp']",4.0,0.8863636363636364,1.0278332561498944,1.517199068784581,0.970381904135834,2.0,2022-09-11,,,203
U. olhanensis,male,adult,,Resting in shaded rock crevice.,"['Mussel', 'Coral Fragment']",8.0,6.409090909090909,6.774032915662724,8.779279279400399,6.821892488201371,1.9090909090909092,2022-09-11,,,204
A. Farensis,female,sub_adult,False,Claw snapping in competition.,['Sea Urchin'],7.0,2.4026161386617657,3.222491498369529,4.770248681925093,2.634083133456203,2.090909090909091,2022-09-11,,,205
A farensis,female,adult,False,Interaction with hermit crabs.,['Hermit Crab'],8.0,4.537464186712696,4.799316834040524,6.769987934986836,4.67740476850884,1.9090909090909092,2022-09-11,,,206
u. olhanen.,female,sub_adult,False,Hiding under seagrass blades.,"['Crab (Other Species)', 'Coral Fragment']",4.0,2.2210489400097875,2.594573320422711,3.208594381685748,2.221308273411398,2.1818181818181817,2022-09-11,,,207
u. olhanen.,female,adult,False,Hiding under floating debris.,"['Polychaete Worm', 'Shrimp', 'Snail', 'Barnacle', 'Mussel']",4.0,5.8327040424158945,6.032763577759996,8.341553850111014,5.892353283125292,1.9090909090909092,2022-09-11,,,208
u. olhanen.,male,adult,,Retreating quickly from shadow.,"['Coral Fragment', 'Sea Star', 'Algae', 'Crab (Other Species)']",5.0,3.1363636363636362,3.2491383777439946,4.797767832155556,3.407183165604232,2.090909090909091,2022-09-11,,,209
u. olhanen.,male,adult,True,Feeding on detritus in shallow water.,"['Barnacle', 'Snail', 'Crab (Other Species)', 'Sea Anemone', 'Sea Urchin']",5.0,2.590909090909091,2.4334602541119827,3.5763642152102832,2.782756322379996,2.090909090909091,2022-09-11,,,210
Ucides alvorensis,N/R,sub_adult,,Feeding on small mollusks.,"['Sea Anemone', 'Mussel']",6.0,6.590909090909091,6.405184697231444,7.881926644765855,6.5942792326959765,1.9090909090909092,2022-09-11,,,211
U. olhanensis,female,pre_puberty,False,Pausing frequently during exploration.,"['Hermit Crab', 'Algae', 'Snail', 'Shrimp']",8.0,2.4532449817456397,2.0046790829698433,2.514680868694109,2.546989704165645,2.090909090909091,2022-09-11,,,212
Ucides alvorensis,N/R,sub_adult,,Resting under shell fragment.,"['Small Fish', 'Sea Star', 'Barnacle', 'Coral Fragment', 'Algae']",8.0,2.840909090909091,2.7302106079938446,3.384632486927657,3.0682459603822463,1.9090909090909092,2022-09-11,,,213
u. olhanen.,female,juvenile,True,Guarding a small hole in sediment.,['Mussel'],5.0,0.9752617195670453,1.3277195216372684,1.7895683943504983,1.0224721322152963,2.0,2022-09-11,,,214
U. olhanensis,-,adult,,Crab moving quickly across rocks.,"['Small Fish', 'Coral Fragment']",4.0,3.0,2.74103334926146,3.298313523786122,3.2595737777876224,1.8181818181818181,2022-09-11,,,215
A. Farensis,male,pre_puberty,,Mating behavior with antenna touching.,"['Sea Sponge', 'Shrimp', 'Coral Fragment', 'Mussel', 'Sea Urchin']",3.0,1.8409090909090908,1.4065928596985484,1.8847870695656097,2.0097081992416457,2.0,2022-09-11,,,216
u. olhanen.,female,adult,False,Feeding on small mollusks.,"['Shrimp', 'Barnacle']",6.0,2.183107262355473,2.4842104778744907,3.5322436361891465,2.3503555906767364,1.9090909090909092,2022-09-11,,,217
U. olhanensis,male,adult,,Exploring new territory.,"['Barnacle', 'Algae', 'Mussel', 'Sea Anemone', 'Polychaete Worm']",8.0,4.5,4.563130915433629,6.650439518884759,4.674679599162622,1.9090909090909092,2022-09-11,,,218
A. Farensis,female,adult,False,Defensive posture when approached.,['Sea Urchin'],9.0,2.338176041773148,2.1241609538782558,3.1371639385938432,2.5118125835969405,2.0,2022-09-11,,,219
A. Farensis,male,sub_adult,True,Feeding on small crustaceans.,"['Mussel', 'Crab (Other Species)', 'Sea Star', 'Snail', 'Small Fish']",5.0,3.1818181818181817,2.9122632033700624,3.5928995122528278,3.363301175300758,1.9090909090909092,2022-09-11,,,220
U. olhanensis,female,juvenile,False,Color changes during molting.,"['Snail', 'Coral Fragment', 'Polychaete Worm', 'Small Fish', 'Shrimp']",6.0,0.8567991093751981,0.6648961323249698,0.9658086026885773,0.8795086710886177,1.9090909090909092,2022-09-11,,,221
u. olhanen.,male,pre_puberty,,Climbing onto submerged logs.,['Snail'],8.0,0.5454545454545454,0.687457544505634,0.9305713346185989,0.5837292425809691,2.0,2022-09-11,,,222
U. olhanensis,male,juvenile,,Hiding under floating debris.,"['Coral Fragment', 'Algae']",7.0,0.8181818181818182,1.0199744596740032,1.320695961621355,0.8935269513388242,1.9090909090909092,2022-09-11,,,223
