species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
A. Farensis,male,adult,,Claw waving directed at nearby crab.,"['Crab (Other Species)', 'Sea Anemone', 'Barnacle', 'Shrimp', 'Hermit Crab']",4.0,3.6818181818181817,3.7491664231355015,4.68647675028813,4.004691716167638,2.090909090909091,2022-04-20,,,121
U. olhanensis,female,adult,False,Escaping from aggressive fish.,"['Sea Sponge', 'Crab (Other Species)', 'Shrimp']",6.0,4.084091102721142,4.3154417418129505,6.101708043331587,4.175673866096532,2.0,2022-04-20,,,122
U. olhanensis,female,sub_adult,True,Social contact with other crabs.,"['Hermit Crab', 'Coral Fragment', 'Sea Urchin']",5.0,1.6368986945044623,1.63989055538732,2.2754304056473846,1.688398143456152,2.272727272727273,2022-04-20,,,123
U. olhanensis,male,juvenile,,Territorial display against intruder.,"['Polychaete Worm', 'Mussel']",7.0,0.6363636363636364,0.8339418718546759,1.2454611864112304,0.6918949680234036,2.3636363636363638,2022-04-20,,,124
u. olhanen.,male,adult,,Half buried in sand.,"['Small Fish', 'Algae']",7.0,6.0,5.686459994270892,8.428636136028025,6.535111991586336,2.090909090909091,2022-04-20,,,125
Ucides alvorensis,male,sub_adult,,Exchanging antenna taps.,"['Jellyfish', 'Barnacle', 'Small Fish', 'Snail']",7.0,2.5,2.1430212715868957,3.080458814834905,2.7418670639261764,2.272727272727273,2022-04-20,,,126
U. olhanensis,male,pre_puberty,,Burrowing into sandy sediment.,"['Sea Star', 'Algae', 'Sea Sponge']",9.0,1.8409090909090908,1.8552423641701365,2.4072797080986947,1.9424838277317817,2.1818181818181817,2022-04-20,,,127
u. olhanen.,male,sub_adult,,Interaction with hermit crabs.,"['Coral Fragment', 'Shrimp', 'Hermit Crab', 'Sea Urchin', 'Algae']",7.0,3.0681818181818183,2.9358698442035345,3.7634723771885388,3.322911457301426,2.090909090909091,2022-04-20,,,128
u. olhanen.,female,adult,False,Hiding under floating debris.,['Hermit Crab'],7.0,3.694506217249172,3.4999228807473033,4.393167943462436,3.7994234469764283,2.272727272727273,2022-04-20,,,129
A farensis,male,juvenile,True,Picking biofilm on submerged wood.,"['Crab (Other Species)', 'Shrimp']",6.0,1.2272727272727273,0.9062595681350952,1.2149036194051153,1.2681668212545274,2.090909090909091,2022-04-20,,,130
A farensis,female,juvenile,False,Feeding on small mollusks.,"['Shrimp', 'Algae', 'Barnacle', 'Sea Urchin']",8.0,1.4685705629538668,1.7480510676530208,2.340758439692087,1.486501014227102,2.272727272727273,2022-04-20,,,131
u. olhanen.,female,pre_puberty,False,Retreating into burrow.,"['Sea Anemone', 'Polychaete Worm']",7.0,1.08602537977051,0.7501276936215262,0.915918149245945,1.1866358431022697,2.1818181818181817,2022-04-20,,,132
u. olhanen.,male,sub_adult,,Mating behavior with antenna touching.,['Shrimp'],5.0,4.659090909090909,4.403884352316077,6.455553161395,4.899361615989553,2.1818181818181817,2022-04-20,,,133
A farensis,female,sub_adult,False,Resting under shell fragment.,"['Mussel', 'Polychaete Worm', 'Coral Fragment', 'Sea Urchin']",7.0,2.1784669883169703,1.7949782635354155,2.557471085404414,2.392975346457709,2.1818181818181817,2022-04-20,,,134
U. olhanensis,male,adult,,Feeding on small mollusks.,"['Polychaete Worm', 'Mussel', 'Sea Sponge', 'Jellyfish', 'Barnacle']",8.0,2.4545454545454546,2.224341874846702,2.7992678899644967,2.6265295857071105,2.272727272727273,2022-04-20,,,135
u. olhanen.,male,sub_adult,,Hiding beneath rocks.,"['Coral Fragment', 'Hermit Crab', 'Algae']",10.0,2.727272727272727,2.2102401802300764,2.9031966348314957,2.8420805458927587,2.0,2022-04-20,,,136
u. olhanen.,female,adult,False,Feeding on algae scraped from rocks.,"['Sea Sponge', 'Jellyfish', 'Mussel', 'Small Fish', 'Crab (Other Species)']",4.0,3.628142596335731,3.8554477384209993,5.705369268184554,3.966641491859043,2.1818181818181817,2022-04-20,,,137
u. olhanen.,female,juvenile,False,Picking detritus from seabed.,"['Algae', 'Barnacle', 'Crab (Other Species)', 'Coral Fragment', 'Sea Star']",3.0,1.221955457723307,1.5186771330222926,1.8534514729949096,1.3323492514343729,2.272727272727273,2022-04-20,,,138
Ucides alvorensis,female,sub_adult,False,Exploring new territory.,"['Sea Anemone', 'Mussel']",7.0,3.5174094997723455,3.915709228350506,4.972829561618959,3.800332112609762,2.090909090909091,2022-04-20,,,139
u. olhanen.,female,sub_adult,False,Dragging shell fragment backward.,['Sea Sponge'],7.0,3.8457384050328174,5.338164854533715,7.010652267296626,3.8921809593214713,2.1818181818181817,2022-04-20,,,140
u. olhanen.,female,adult,False,Crab moving quickly across rocks.,"['Snail', 'Small Fish', 'Shrimp', 'Barnacle', 'Algae']",7.0,1.3557960281513273,1.7617125205324973,2.1653605360369537,1.3826406737079817,2.1818181818181817,2022-04-20,,,141
u. olhanen.,male,pre_puberty,,Claw waving directed at nearby crab.,"['Coral Fragment', 'Mussel', 'Hermit Crab', 'Polychaete Worm', 'Jellyfish']",4.0,1.9090909090909092,1.8192961381545665,2.580719964430265,2.0594327228134923,2.090909090909091,2022-04-20,,,142
A farensis,female,adult,False,Slow movement near seagrass patches.,"['Coral Fragment', 'Snail', 'Sea Sponge', 'Polychaete Worm']",9.0,3.159576213444368,3.2349781377559848,4.157990308844796,3.457601287098321,2.1818181818181817,2022-04-20,,,143
A farensis,male,sub_adult,,Stillness in cold water.,"['Sea Star', 'Barnacle', 'Sea Anemone']",9.0,6.25,6.867372234113421,8.794093877090637,6.7856118454150955,2.272727272727273,2022-04-20,,,144
U. olhanensis,female,sub_adult,False,Scavenging near tidal pools.,"['Polychaete Worm', 'Sea Sponge', 'Sea Anemone', 'Hermit Crab']",4.0,1.354606970143008,1.2231492290947619,1.7456343936671272,1.4206808511095972,2.1818181818181817,2022-04-20,,,145
U. olhanensis,female,pre_puberty,True,Rapid crossing of open sand.,"['Sea Urchin', 'Crab (Other Species)']",6.0,0.8512319949110577,1.021263010156383,1.3860596285074334,0.8624241695237846,2.272727272727273,2022-04-20,,,146
u. olhanen.,female,adult,False,Claw snapping in competition.,"['Algae', 'Sea Urchin', 'Jellyfish', 'Small Fish']",5.0,2.2219945246897947,2.3850074631704743,2.9366280609823234,2.3826442706752338,2.1818181818181817,2022-04-20,,,147
U. olhanensis,female,pre_puberty,False,Searching for mates at twilight.,"['Sea Urchin', 'Polychaete Worm', 'Sea Star', 'Small Fish']",9.0,2.615378296224328,2.7644767604887512,3.6958725257123977,2.7914619035352097,2.272727272727273,2022-04-20,,,148
U. olhanensis,female,sub_adult,False,Resting in shaded rock crevice.,['Coral Fragment'],9.0,2.924152015971216,2.417891019746609,3.4163611714764297,2.943962155212574,2.1818181818181817,2022-04-20,,,149
u. olhanen.,male,juvenile,True,Exchanging antenna taps.,"['Coral Fragment', 'Hermit Crab', 'Jellyfish', 'Sea Star', 'Sea Sponge']",6.0,1.1818181818181819,1.169064482800473,1.6426715869246222,1.2838543243701286,2.1818181818181817,2022-04-20,,,150
A farensis,female,juvenile,False,Hiding under floating debris.,['Polychaete Worm'],8.0,1.0350037510902799,0.8734802558860424,1.1023137766108642,1.0793059389183755,2.272727272727273,2022-04-20,,,151
u. olhanen.,male,pre_puberty,,Moving in groups.,"['Sea Anemone', 'Shrimp', 'Sea Sponge', 'Jellyfish', 'Small Fish']",8.0,1.7727272727272727,1.6186220371496922,2.0378335674162478,1.890109873315191,2.1818181818181817,2022-04-20,,,152
u. olhanen.,male,sub_adult,,Resting under shell fragment.,"['Shrimp', 'Barnacle', 'Snail', 'Sea Anemone']",5.0,3.75,3.0538024429435566,4.520934703971057,3.925807066933942,2.272727272727273,2022-04-20,,,153
u. olhanen.,female,adult,False,Vibrating antennae in water currents.,"['Hermit Crab', 'Sea Star']",7.0,4.238904016036872,4.152133892437629,5.3277897550705795,4.244393529562919,2.1818181818181817,2022-04-20,,,154
A. Farensis,male,adult,,Interacting with small fish nearby.,"['Sea Sponge', 'Shrimp', 'Jellyfish', 'Mussel', 'Snail']",6.0,5.863636363636363,6.399637127170077,8.832191382221621,6.22459069598117,2.1818181818181817,2022-04-20,,,155
A farensis,female,sub_adult,False,Hiding under floating debris.,"['Polychaete Worm', 'Hermit Crab']",7.0,2.236334825947642,1.759715447124472,2.269028807523841,2.2440778757653446,2.090909090909091,2022-04-20,,,156
A farensis,female,sub_adult,False,Moving toward warmer water pockets.,"['Sea Urchin', 'Coral Fragment', 'Polychaete Worm', 'Mussel']",5.0,4.290015433211022,3.860215235105946,5.325695475824687,4.450212871406444,2.3636363636363638,2022-04-20,,,157
u. olhanen.,female,adult,False,Using claws to dig into sediment.,"['Snail', 'Sea Anemone', 'Sea Urchin']",7.0,2.204804393630326,2.6138229865545815,3.2012604512916067,2.2255894491264248,2.272727272727273,2022-04-20,,,158
A farensis,female,pre_puberty,False,Picking detritus from seabed.,"['Sea Urchin', 'Sea Star', 'Shrimp']",5.0,1.7130689999444533,1.6914757281373036,2.307088053872085,1.7342446236417217,2.272727272727273,2022-04-20,,,159
A. Farensis,male,adult,True,Exchanging antenna taps.,"['Polychaete Worm', 'Sea Anemone']",9.0,1.0909090909090908,1.026403325536627,1.4417353028533741,1.1130780052708404,2.1818181818181817,2022-04-20,,,160
u. olhanen.,male,adult,,Claw snapping at diver.,"['Sea Urchin', 'Sea Anemone']",8.0,1.0909090909090908,1.0988485595518078,1.4017654191456514,1.1706097887108577,2.272727272727273,2022-04-20,,,161
u. olhanen.,female,pre_puberty,False,Rapid claw movement while feeding.,['Barnacle'],9.0,2.7604967301944705,1.9415975872484532,2.912123483846104,2.7881786416819576,2.272727272727273,2022-04-20,,,162
U. olhanensis,male,juvenile,,Picking detritus from seabed.,"['Small Fish', 'Coral Fragment', 'Polychaete Worm', 'Sea Anemone']",4.0,0.45454545454545453,0.5671984708114488,0.833417399983653,0.4562674909273187,2.1818181818181817,2022-04-20,,,163
U. olhanensis,male,sub_adult,,Hiding beneath rocks.,"['Algae', 'Snail', 'Small Fish']",7.0,6.136363636363637,5.6444985678178,7.079349532189189,6.573442589386179,2.1818181818181817,2022-04-20,,,164
u. olhanen.,male,sub_adult,,Using claws to dig into sediment.,"['Polychaete Worm', 'Small Fish', 'Shrimp']",4.0,2.272727272727273,2.6475416031654166,3.7962354303669756,2.400449450016813,2.272727272727273,2022-04-20,,,165
u. olhanen.,male,pre_puberty,,Half buried in sand.,"['Small Fish', 'Coral Fragment']",7.0,2.3181818181818183,2.9171530623345587,3.729722660858144,2.5204137905996244,2.272727272727273,2022-04-20,,,166
Ucides alvorensis,female,sub_adult,False,Claw snapping in competition.,"['Coral Fragment', 'Algae', 'Sea Urchin', 'Mussel']",6.0,1.8032332048270427,1.8307842904746736,2.652764057621477,1.9530308688031786,2.272727272727273,2022-04-20,,,167
U. olhanensis,male,pre_puberty,,Displaying dominance by lifting body.,"['Jellyfish', 'Sea Sponge']",8.0,2.25,1.7585400756467513,2.5086464571941836,2.4532653443629733,2.090909090909091,2022-04-20,,,168
A. Farensis,female,sub_adult,True,Moving toward warmer water pockets.,['Sea Anemone'],1.0,2.365157439107589,2.7737313417261866,3.8874297945193548,2.434682924818649,2.1818181818181817,2022-04-20,,,169
A. Farensis,male,adult,True,Climbing onto submerged logs.,"['Polychaete Worm', 'Crab (Other Species)', 'Shrimp']",2.0,2.590909090909091,2.644432362729495,3.67341681034723,2.6600809920912636,2.1818181818181817,2022-04-20,,,170
U. olhanensis,male,adult,,Struggling with entangled seaweed.,['Coral Fragment'],6.0,4.5,4.677884510922366,5.6147226496657305,4.823580226090305,2.272727272727273,2022-04-20,,,171
U. olhanensis,N/R,sub_adult,,Foraging among seagrass roots.,"['Mussel', 'Sea Anemone', 'Small Fish', 'Algae', 'Sea Urchin']",12.0,1.25,1.419132363705625,1.962224925253436,1.2838995566062759,2.272727272727273,2022-04-20,,,172
U. olhanensis,male,sub_adult,,Moving toward bait.,"['Sea Sponge', 'Hermit Crab', 'Algae', 'Snail', 'Barnacle']",8.0,2.3863636363636362,2.1889277881233,2.9937201237154074,2.5068063774116913,2.4545454545454546,2022-04-20,,,173
A farensis,male,adult,,Climbing submerged rocks.,"['Shrimp', 'Sea Star', 'Hermit Crab', 'Snail', 'Coral Fragment']",6.0,5.045454545454546,5.496152132575748,8.16058446979243,5.503245736787492,2.1818181818181817,2022-04-20,,,174
A. Farensis,female,sub_adult,False,Picking algae from rock surface.,"['Small Fish', 'Jellyfish', 'Barnacle', 'Mussel']",3.0,2.504527039150328,2.3915546809354393,3.282565841998085,2.5964550673865654,2.3636363636363638,2022-04-20,,,175
A farensis,female,adult,False,Picking biofilm on submerged wood.,"['Small Fish', 'Shrimp']",8.0,1.7060383919035373,1.520331743523426,2.2194664481914455,1.7158348886002053,2.0,2022-04-20,,,176
Ucides alvorensis,male,pre_puberty,,Crab moving quickly across rocks.,['Crab (Other Species)'],4.0,2.1136363636363638,1.764703652545161,2.134968715438311,2.1384841203422127,2.272727272727273,2022-04-20,,,177
A farensis,male,juvenile,,Struggling with entangled seaweed.,"['Sea Anemone', 'Barnacle', 'Algae', 'Sea Star']",9.0,1.5454545454545454,1.2814148039625766,1.745258370775955,1.6989583682459966,2.272727272727273,2022-04-20,,,178
u. olhanen.,female,juvenile,False,Moving in groups.,"['Crab (Other Species)', 'Sea Sponge', 'Polychaete Worm', 'Sea Star', 'Snail']",6.0,0.3895958905018801,0.49530704034163286,0.6153608761032912,0.38976837579202245,2.3636363636363638,2022-04-20,,,179
u. olhanen.,female,pre_puberty,False,Color changes during molting.,"['Sea Star', 'Polychaete Worm']",9.0,1.5037008004135084,1.6151985019802526,2.2105374052453133,1.553602440048734,2.090909090909091,2022-04-20,,,180
A. Farensis,male,juvenile,,Picking biofilm on submerged wood.,"['Small Fish', 'Snail', 'Sea Star', 'Algae']",8.0,1.5909090909090908,1.2097598735623596,1.6418084986316908,1.5993470731111463,2.272727272727273,2022-04-20,,,181
A. Farensis,female,pre_puberty,False,Retreating into burrow.,"['Mussel', 'Coral Fragment']",4.0,0.7434587739694362,0.8899241262734541,1.3002091625597763,0.8100352476124076,2.1818181818181817,2022-04-20,,,182
u. olhanen.,male,adult,,Stillness in cold water.,"['Crab (Other Species)', 'Shrimp']",4.0,3.5454545454545454,3.3666962865035415,4.390040825436539,3.6999526461270253,2.1818181818181817,2022-04-20,,,183
u. olhanen.,female,juvenile,False,Exchanging antenna taps.,"['Mussel', 'Sea Urchin', 'Snail', 'Shrimp']",3.0,1.0590551392801346,1.2941477162996318,1.8248377610929816,1.0765905701526728,2.090909090909091,2022-04-20,,,184
u. olhanen.,male,pre_puberty,,Pausing frequently during exploration.,"['Snail', 'Sea Star', 'Polychaete Worm', 'Algae', 'Mussel']",8.0,1.2272727272727273,1.409875821695129,1.9257619258408467,1.2852247940619204,2.272727272727273,2022-04-20,,,185
u. olhanen.,male,pre_puberty,,Dragging shell fragment backward.,"['Polychaete Worm', 'Shrimp', 'Algae', 'Sea Star']",4.0,1.2272727272727273,1.1979827971239183,1.5657906765067635,1.3373192204998887,2.090909090909091,2022-04-20,,,186
A. Farensis,female,adult,False,Feeding on small mollusks.,"['Sea Urchin', 'Algae']",5.0,6.468126773548135,6.87445313008618,9.761750028749013,6.745152021245072,2.272727272727273,2022-04-20,,,187
Ucides alvorensis,-,adult,,Climbing submerged rocks.,"['Sea Star', 'Small Fish', 'Hermit Crab', 'Mussel', 'Crab (Other Species)']",6.0,3.9545454545454546,3.82522054883039,5.409532695784171,4.093073577400039,2.1818181818181817,2022-04-20,,,188
A farensis,male,pre_puberty,,Picking detritus from seabed.,"['Sea Urchin', 'Hermit Crab', 'Jellyfish', 'Mussel']",9.0,3.1363636363636362,3.9967986795192014,5.7018158509997585,3.2312842280676777,2.1818181818181817,2022-04-20,,,189
A farensis,male,sub_adult,True,Displaying dominance by lifting body.,"['Polychaete Worm', 'Hermit Crab', 'Sea Sponge', 'Crab (Other Species)', 'Barnacle']",6.0,3.0681818181818183,3.252561113089638,4.303526388425659,3.300683486792191,2.1818181818181817,2022-04-20,,,190
A. Farensis,female,sub_adult,False,Picking detritus from seabed.,['Sea Star'],5.0,4.384114349219366,3.578354315435594,4.4902626786950535,4.792856088560317,2.1818181818181817,2022-04-20,,,191
A. Farensis,female,adult,False,Feeding on detritus in shallow water.,"['Crab (Other Species)', 'Algae', 'Small Fish']",6.0,1.9499937262880687,1.9328480939656172,2.6371602976056603,2.1118954527577793,2.1818181818181817,2022-04-20,,,192
u. olhanen.,female,adult,False,Foraging among seagrass roots.,"['Mussel', 'Coral Fragment']",5.0,3.7534427665279564,4.178816310912079,5.27589009465844,3.900777114543686,2.1818181818181817,2022-04-20,,,193
A farensis,male,sub_adult,,Moving toward bait.,"['Sea Urchin', 'Coral Fragment']",8.0,6.704545454545454,6.0064407877399555,7.314456450720305,6.89663040031864,2.1818181818181817,2022-04-20,,,194
u. olhanen.,female,adult,True,Resting under shell fragment.,['Sea Urchin'],4.0,4.882713385550184,4.742471541922381,6.235223004514602,4.919272234576946,2.1818181818181817,2022-04-20,,,195
A farensis,male,adult,,Exploring new territory.,['Sea Anemone'],8.0,0.8181818181818182,0.805000145190485,1.0013159706507846,0.8657546130957475,2.090909090909091,2022-04-20,,,196
U. olhanensis,male,pre_puberty,,Claw snapping at diver.,"['Snail', 'Shrimp', 'Crab (Other Species)', 'Sea Star']",7.0,1.5681818181818181,1.2930058829508952,1.9229105783878124,1.6073466128682545,2.0,2022-04-20,,,197
A farensis,female,sub_adult,False,Feeding on detritus in shallow water.,['Polychaete Worm'],6.0,1.279968923354243,1.6151507597461958,1.9767847475069809,1.2890198767185017,2.272727272727273,2022-04-20,,,198
U. olhanensis,female,sub_adult,False,Retreating quickly from shadow.,"['Sea Star', 'Polychaete Worm', 'Mussel', 'Small Fish', 'Shrimp']",4.0,4.656495628499091,4.888953740885568,7.034238456029076,4.909717874919983,2.272727272727273,2022-04-20,,,199
A. Farensis,male,adult,True,Social contact with other crabs.,"['Sea Urchin', 'Barnacle', 'Coral Fragment', 'Hermit Crab']",4.0,4.636363636363637,4.361945867746053,5.547853686640732,4.841862571239387,2.272727272727273,2022-04-20,,,200
Ucides alvorensis,male or female,adult,,Moving toward bait.,"['Coral Fragment', 'Snail']",11.0,2.3181818181818183,2.3883343821801595,3.0623376647131866,2.522173242669566,2.1818181818181817,2022-04-20,,,201
u. olhanen.,female,adult,False,Exploring new territory.,"['Algae', 'Snail', 'Sea Sponge', 'Hermit Crab', 'Crab (Other Species)']",9.0,3.5301347156511467,4.1465164708479145,5.955003265182743,3.6745085117232184,2.090909090909091,2022-04-20,,,202
u. olhanen.,male,adult,,Rapid claw movement while feeding.,"['Hermit Crab', 'Sea Sponge', 'Jellyfish']",6.0,2.727272727272727,2.8455391559683374,3.902997455996264,2.7538983143711824,2.272727272727273,2022-04-20,,,203
A farensis,female,adult,False,Hiding under floating debris.,"['Small Fish', 'Mussel']",8.0,1.9620993258400292,2.1462634768990805,2.833673634481217,2.067562420466835,2.1818181818181817,2022-04-20,,,204
u. olhanen.,male,sub_adult,,Scavenging near tidal pools.,"['Sea Urchin', 'Coral Fragment', 'Barnacle', 'Jellyfish']",6.0,3.977272727272727,4.241248416561223,5.36289151446702,4.14711867525671,2.272727272727273,2022-04-20,,,205
u. olhanen.,female,sub_adult,False,Searching for mates at twilight.,"['Snail', 'Algae']",8.0,2.5290923277305644,2.73007901345728,3.6002618310295786,2.702971616676726,2.090909090909091,2022-04-20,,,206
U. olhanensis,female,sub_adult,False,Retreating into burrow.,"['Sea Urchin', 'Algae', 'Polychaete Worm', 'Sea Sponge']",6.0,6.067766538434389,6.057113475563071,8.293783752072182,6.091785482568241,2.272727272727273,2022-04-20,,,207
U. olhanensis,female,juvenile,False,Struggling with entangled seaweed.,"['Barnacle', 'Small Fish', 'Crab (Other Species)']",7.0,1.744056748097978,2.2714555647764385,3.3821052552986046,1.8358203134903741,2.0,2022-04-20,,,208
A. Farensis,female,pre_puberty,False,Exploring new territory.,"['Mussel', 'Small Fish', 'Barnacle', 'Sea Anemone', 'Snail']",4.0,0.7035031502318387,0.8428758557670242,1.064836563588731,0.7306645009811388,2.272727272727273,2022-04-20,,,209
Ucides alvorensis,N/R,pre_puberty,True,Retreating quickly from shadow.,"['Crab (Other Species)', 'Hermit Crab', 'Algae']",8.0,2.1136363636363638,2.3530576868427366,3.224440796929253,2.1699655899722115,2.1818181818181817,2022-04-20,,,210
u. olhanen.,female,adult,False,Emerging cautiously from hiding.,"['Coral Fragment', 'Sea Star', 'Sea Anemone']",6.0,1.7070447378557219,1.7635950621088332,2.5216871745514235,1.7767737727369726,2.272727272727273,2022-04-20,,,211
U. olhanensis,male,sub_adult,,Searching for mates at twilight.,"['Sea Urchin', 'Snail', 'Sea Sponge', 'Hermit Crab']",7.0,4.886363636363637,5.544588708021697,7.59687267931585,5.141387563501904,2.3636363636363638,2022-04-20,,,212
A. Farensis,female,pre_puberty,False,Foraging among seagrass roots.,['Algae'],6.0,3.4116842608944578,2.9114810819201042,3.920888958997682,3.5768310074930896,2.272727272727273,2022-04-20,,,213
A. Farensis,male,adult,,Vibrating antennae in water currents.,"['Sea Urchin', 'Sea Anemone', 'Hermit Crab', 'Shrimp', 'Jellyfish']",9.0,7.2272727272727275,6.668046083381808,8.46622509115893,7.767773131794353,2.090909090909091,2022-04-20,,,214
u. olhanen.,male,sub_adult,,Climbing seaweed stalks.,"['Hermit Crab', 'Algae', 'Mussel', 'Shrimp']",4.0,3.977272727272727,3.3318551487458397,4.48341015585303,4.0825458846367475,2.1818181818181817,2022-04-20,,,215
A. Farensis,male,adult,,Moving sideways along sandy bottom.,"['Snail', 'Sea Sponge', 'Barnacle', 'Sea Urchin', 'Small Fish']",5.0,3.0,2.9066196382765033,3.85998849183832,3.0439593830836786,2.090909090909091,2022-04-20,,,216
A farensis,female,adult,False,Guarding a small hole in sediment.,"['Polychaete Worm', 'Jellyfish']",10.0,2.6954829372635314,2.6754996776445337,3.8095852966351087,2.7291079265348794,2.090909090909091,2022-04-20,,,217
A. Farensis,female,juvenile,False,Pausing frequently during exploration.,"['Snail', 'Coral Fragment', 'Polychaete Worm', 'Hermit Crab']",7.0,0.816883285825319,0.9255423976238877,1.3874026823734573,0.8559349755433274,2.272727272727273,2022-04-20,,,218
u. olhanen.,female,juvenile,True,Picking detritus from seabed.,"['Sea Sponge', 'Jellyfish', 'Algae']",8.0,0.7663633004318765,0.532368648363009,0.6966049950851885,0.8221972443423815,2.1818181818181817,2022-04-20,,,219
U. olhanensis,male,adult,True,Exchanging antenna taps.,"['Sea Sponge', 'Polychaete Worm', 'Sea Anemone']",5.0,2.1818181818181817,2.26191870008816,3.033696309156895,2.2671878798122354,2.1818181818181817,2022-04-20,,,220
A. Farensis,male,pre_puberty,,Resting under shell fragment.,"['Polychaete Worm', 'Snail']",6.0,0.75,0.7999744216907122,1.1917991787399282,0.7667647474265578,2.090909090909091,2022-04-20,,,221
U. olhanensis,male,sub_adult,,Exploring new territory.,"['Hermit Crab', 'Coral Fragment']",6.0,3.409090909090909,4.069658014111838,5.238281278032121,3.4451540354175036,2.3636363636363638,2022-04-20,,,222
u. olhanen.,female,pre_puberty,False,Moving in groups.,"['Polychaete Worm', 'Mussel', 'Sea Star']",5.0,3.019563500924916,2.148495050502065,2.6298280838014096,3.1688394033948684,2.090909090909091,2022-04-20,,,223
