,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
158,200,85.95900417166439,20,A farensis,,False,315.64069621961505,a, ,159,207.12293400347642,,"['Algae', 'Crab (Other Species)', 'Sea Star']",8,Mating behavior with antenna touching.
159,120,105.49150337261997,70,A farensis,,False,5.374781299645058,s,male,160,220.0213394541057,,"['Small Fish', 'Snail', 'Hermit Crab', 'Sea Star']",6,Resting under shell fragment.
160,100,104.39200548380016,40,A farensis,,False,43.31394522533494,s, ,161,198.08249999823929,,"['Sea Anemone', 'Sea Urchin', 'Algae', 'Shrimp', 'Crab (Other Species)']",9,Half buried in sand.
161,80,106.44808268247868,20,u. olhanen.,,False,60.67710373675719,p,male,162,223.66470547463578,,"['Small Fish', 'Shrimp', 'Mussel']",8,Struggling with entangled seaweed.
162,150,92.43281799980151,40,A. Farensis,,False,201.1799787291825,a,N/R,163,241.99288586563267,,"['Polychaete Worm', 'Barnacle', 'Crab (Other Species)', 'Snail']",8,Resting in shaded rock crevice.
163,290,111.40574940559831,40,A farensis,,False,35.0096805480088,s,male,164,208.95537265488247,,"['Small Fish', 'Polychaete Worm', 'Sea Urchin']",8,Mating behavior with antenna touching.
164,120,110.01673520112402,20,U. olhanensis,,True,134.6691983814142,a, ,165,211.60078969271413,,"['Barnacle', 'Sea Star', 'Sea Urchin', 'Sea Anemone', 'Coral Fragment']",8,Swimming short distance to escape.
165,190,123.74267338933811,50,A farensis,,False,64.0126452194606,p,male,166,226.95740475280746,,"['Algae', 'Crab (Other Species)', 'Jellyfish', 'Mussel']",11,Using claws to dig into sediment.
166,440,90.68469710012127,30,A farensis,,False,100.36144192261617,j,male,167,208.18825630292912,,"['Sea Urchin', 'Sea Sponge', 'Coral Fragment', 'Sea Anemone', 'Barnacle']",4,Defensive posture when approached.
167,140,117.08460347327686,20,u. olhanen.,,False,214.07107937442964,s,?,168,222.39386926891575,,['Crab (Other Species)'],10,Guarding a small hole in sediment.
168,120,98.81387118325107,20,A farensis,,False,56.0421355543238,p,male,169,231.7225573005656,,"['Barnacle', 'Sea Sponge']",8,Rapid crossing of open sand.
169,160,187.1641041054824,90,A. Farensis,,False,225.836274416839,s,male,170,230.43100676442174,,['Jellyfish'],10,Hiding in sandy burrow.
170,70,88.5024374991047,40,A farensis,,False,836.1652262873727,p,male,171,205.76202850499055,,"['Sea Sponge', 'Small Fish']",5,Searching for mates at twilight.
171,190,142.55668015081864,20,U. olhanensis,,True,1375.55531000197,s,male,172,217.55559094019964,,"['Algae', 'Barnacle', 'Shrimp', 'Snail']",11,Claw snapping at diver.
172,370,100.64912416992664,50,A farensis,,False,7.542012445745517,p,male,173,212.13552197764997,,['Shrimp'],9,Exchanging antenna taps.
173,210,85.76609123810927,30,A. Farensis,,True,49.28344440026286,s,female,174,243.77776010258765,,"['Barnacle', 'Crab (Other Species)']",11,Hiding under seagrass blades.
174,70,93.03972776786141,30,u. olhanen.,,False,6.783926549965676,a,male,175,220.93124635889103,,"['Sea Anemone', 'Shrimp']",10,Climbing algae-covered rocks.
175,140,89.67320067695155,30,A farensis,,False,105.78199740093056,s,?,176,222.0352579904448,,"['Small Fish', 'Crab (Other Species)', 'Sea Anemone', 'Barnacle']",5,Stillness in cold water.
176,90,79.84936808782258,30,u. olhanen.,,False,35.58727648258563,a,female,177,204.18936825178213,,"['Sea Sponge', 'Hermit Crab', 'Coral Fragment']",12,Climbing vertical rock face.
177,120,107.55456184469323,30,u. olhanen.,,False,6.400417870747617,s, ,178,218.3097357045653,,['Hermit Crab'],9,Picking algae from rock surface.
178,210,127.56996951761339,70,A farensis,,False,4.1843154801962275,p,male,179,202.94430676050087,,"['Sea Sponge', 'Barnacle', 'Hermit Crab', 'Sea Anemone']",8,Shaking claws after contact.
179,170,117.08809634145231,20,A. Farensis,,True,208.30355185932777,j,male,180,214.82814378775,,"['Small Fish', 'Snail', 'Polychaete Worm', 'Jellyfish', 'Barnacle']",9,Resting in shaded rock crevice.
180,390,100.10205115123986,20,A. Farensis,,False,183.7346677924918,p, ,181,215.48003879308072,,"['Snail', 'Sea Sponge', 'Sea Urchin']",7,Claw snapping at diver.
181,380,87.37992597517828,30,A. Farensis,,False,64.01360191105071,s,?,182,200.38023536808055,,['Sea Sponge'],9,Displaying dominance by lifting body.
182,300,101.97177044681976,40,A. Farensis,,False,11.72667314676984,s, ,183,225.44264293595205,,"['Sea Star', 'Algae', 'Coral Fragment']",7,Claw waving directed at nearby crab.
183,80,74.65955168642054,60,A. Farensis,,False,45.92211883968646,s,-,184,218.61045047561421,,"['Algae', 'Sea Star', 'Snail', 'Coral Fragment']",11,Claw snapping in competition.
184,260,102.23741486985818,40,A farensis,,False,75.51081233780184,p,nan,185,226.971218406135,,"['Barnacle', 'Sea Sponge']",6,Escaping from aggressive fish.
185,290,74.25622162301372,30,A. Farensis,,False,2.826196766045095,j, ,186,210.32829623576734,,"['Sea Star', 'Shrimp', 'Barnacle', 'Sea Sponge']",12,Waving claws rhythmically.
186,440,117.24574125575461,30,u. olhanen.,,True,685.4651369114292,p,male or female,187,226.3363943813428,,"['Sea Anemone', 'Polychaete Worm', 'Shrimp', 'Crab (Other Species)']",6,Escaping from aggressive fish.
187,300,83.70814812916436,50,u. olhanen.,,False,1500.0,s,female,188,215.9461581485029,,"['Sea Anemone', 'Jellyfish', 'Shrimp', 'Sea Star']",11,Guarding a small hole in sediment.
188,500,90.28217980057715,20,A. Farensis,,False,53.27376228098564,p,male,189,203.39012835305107,,"['Coral Fragment', 'Sea Anemone', 'Crab (Other Species)']",9,Climbing submerged rocks.
189,120,110.58372079595,20,A. Farensis,,False,28.397119090861533,s,male or female,190,239.62353835006485,,"['Polychaete Worm', 'Sea Anemone', 'Barnacle', 'Sea Urchin']",8,Resting under shell fragment.
190,480,100.77484216286086,20,A farensis,,False,5.273162123024612,s, ,191,227.03092338659218,,['Mussel'],8,Searching for food in tidal pools.
191,390,99.66366227168871,20,A farensis,,False,1476.159402889642,p,male,192,220.41976125067174,,"['Coral Fragment', 'Jellyfish', 'Shrimp']",9,Scavenging near tidal pools.
192,190,101.92012035765222,60,A farensis,,False,813.2412728498396,s, ,193,210.08322774656332,,"['Sea Anemone', 'Sea Sponge', 'Coral Fragment', 'Polychaete Worm', 'Sea Star']",9,Resting in shaded rock crevice.
193,160,84.69195323793957,50,A. Farensis,,False,67.33883786778817,a,male,194,231.33563060965196,,"['Sea Star', 'Barnacle', 'Coral Fragment', 'Shrimp', 'Hermit Crab']",14,Hiding beneath rocks.
194,210,95.88222508773111,50,A farensis,,False,119.79246786135059,p,male or female,195,216.68714664154913,,['Sea Sponge'],6,Half buried in sand.
195,220,111.86987832238492,40,A farensis,,False,21.979324904460626,j,male,196,210.2163806753535,,"['Small Fish', 'Sea Urchin', 'Crab (Other Species)', 'Sea Sponge', 'Shrimp']",5,Vibrating antennae in water currents.
196,200,74.738546925043,50,A. Farensis,,False,2.286432868776075,p,male,197,191.4286040339938,,"['Mussel', 'Small Fish', 'Coral Fragment', 'Hermit Crab', 'Snail']",5,Claw waving directed at nearby crab.
197,150,107.28937206017716,20,A farensis,,True,4.334439734617964,s,female,198,224.78229152135728,,"['Polychaete Worm', 'Sea Sponge', 'Jellyfish']",9,Climbing seaweed stalks.
198,80,109.99885393660404,40,U. olhanensis,,False,607.1632659180802,s,male,199,216.79579752260824,,"['Sea Star', 'Coral Fragment', 'Sea Sponge']",5,Claw waving directed at nearby crab.
199,400,104.58399153618329,70,A farensis,,False,24.73266818826651,a, ,200,214.2623222013541,,"['Snail', 'Algae', 'Crab (Other Species)', 'Barnacle', 'Sea Anemone']",8,Dragging shell fragment backward.
200,110,103.51258231407638,20,u. olhanen.,,False,2.7908527330708175,s,female,201,210.12187676967352,,['Small Fish'],7,Inspecting discarded crab shell.
201,340,96.17641446326309,20,A. Farensis,,False,19.263757498474913,s,male,202,210.19396838330567,,"['Small Fish', 'Algae', 'Sea Sponge', 'Mussel', 'Hermit Crab']",10,Rapid claw movement while feeding.
202,200,135.14816662475317,20,u. olhanen.,,False,7.248377791703494,p,male,203,195.30037861675947,,['Sea Star'],9,Using claws to dig into sediment.
203,290,119.29063910034279,60,A farensis,,False,523.5571573730178,s, ,204,198.12733962223456,,"['Sea Sponge', 'Small Fish', 'Jellyfish', 'Polychaete Worm']",6,Pausing frequently during exploration.
204,220,80.21103763357898,40,u. olhanen.,,True,152.10168500989633,p,male,205,223.52502950478393,,"['Sea Anemone', 'Sea Star', 'Mussel', 'Jellyfish']",7,Defensive posture when approached.
205,230,94.73985924744439,60,A farensis,,False,210.6933784744659,p,male,206,213.50575204670946,,"['Jellyfish', 'Mussel', 'Snail', 'Crab (Other Species)', 'Coral Fragment']",5,Inspecting discarded crab shell.
206,340,105.40119184639289,30,A. Farensis,,False,129.82636940624866,j,female,207,204.4785810302851,,"['Crab (Other Species)', 'Coral Fragment']",10,Resting under shell fragment.
207,160,108.28032965696184,30,A farensis,,False,489.2982913688931,p,male,208,227.82849516646309,,"['Crab (Other Species)', 'Snail', 'Sea Sponge', 'Sea Urchin', 'Mussel']",9,Hiding beneath rocks.
208,510,97.93574941296617,60,A. Farensis,,False,22.19135769887371,p,female,209,230.48600103033243,,['Sea Anemone'],7,Feeding on algae scraped from rocks.
209,310,111.51695935103916,90,A. Farensis,,False,14.925923998100403,s,female,210,205.68168749005042,,['Sea Sponge'],9,Dragging shell fragment backward.
210,360,112.29417466546221,20,A. Farensis,,False,1340.372448282022,p,male,211,208.87206435675165,,['Algae'],9,Moving toward bait.
211,240,98.022532508149,20,A. Farensis,,False,69.82426564493997,p,male,212,203.29790074573373,,"['Coral Fragment', 'Sea Urchin', 'Polychaete Worm']",10,Climbing barnacle-covered surfaces.
212,110,90.52202105383394,70,A farensis,,False,3.3420475727140575,p,male,213,205.41432688962087,,"['Sea Sponge', 'Sea Star', 'Jellyfish', 'Coral Fragment', 'Sea Anemone']",5,Shaking claws after contact.
213,310,73.28468156326761,30,A. Farensis,,False,3.2274515202153746,p,male,214,217.23298298453668,,"['Sea Sponge', 'Crab (Other Species)', 'Mussel']",7,Picking detritus from seabed.
214,240,90.28282385403436,50,A. Farensis,,False,167.77793618189307,p,?,215,206.20536398388936,,"['Sea Sponge', 'Crab (Other Species)', 'Coral Fragment']",6,Resting in shaded rock crevice.
215,460,103.08578030966731,20,A farensis,,True,5.833474207430994,p,nan,216,227.56406964720443,,"['Algae', 'Crab (Other Species)', 'Snail', 'Hermit Crab']",9,Interaction with hermit crabs.
216,490,90.35217308275698,80,A. Farensis,,True,404.19139492715544,a,male,217,197.89326492134995,,"['Coral Fragment', 'Mussel', 'Algae', 'Polychaete Worm']",9,Hiding under floating debris.
217,80,124.73718165317052,50,U. olhanensis,,False,1500.0,s,male or female,218,224.25738656124935,,"['Hermit Crab', 'Barnacle', 'Small Fish', 'Sea Urchin']",9,Camouflaging with surrounding mud.
218,160,91.86866166095813,20,u. olhanen.,,False,185.4118781978862,a, ,219,212.15184057763264,,"['Sea Anemone', 'Sea Star', 'Mussel', 'Hermit Crab', 'Small Fish']",8,Climbing algae-covered rocks.
219,210,86.57834197784119,80,A. Farensis,,False,212.87373497622596,s,female,220,212.69523917776854,,['Barnacle'],8,Guarding eggs under abdominal flap.
220,200,127.63840606809025,30,A. Farensis,,False,97.57061059931188,s,male,221,211.14724048648134,,"['Algae', 'Sea Star', 'Barnacle']",8,Climbing algae-covered rocks.
221,80,96.6912349190393,50,u. olhanen.,,False,434.1996324068473,s,female,222,209.37639073398856,,"['Algae', 'Jellyfish', 'Sea Urchin', 'Barnacle', 'Hermit Crab']",8,Escaping predator silhouette overhead.
222,90,124.38342307566882,60,A. Farensis,,False,0.9513566070727318,a,female,223,200.95069186492088,,['Coral Fragment'],7,Moving toward warmer water pockets.
223,340,119.69962221240587,30,u. olhanen.,,False,16.64349848427141,p,male,224,209.66658523419972,,"['Small Fish', 'Sea Star', 'Algae']",7,Interacting with small fish nearby.
224,210,105.22908190975292,50,A. Farensis,,False,20.60104676722841,p, ,225,219.6365344580255,,"['Snail', 'Shrimp', 'Sea Anemone']",6,Hiding beneath rocks.
225,100,89.56358001117957,30,A. Farensis,,False,27.700339079137798,s,male,226,210.99203513587997,,"['Jellyfish', 'Crab (Other Species)']",9,Struggling with entangled seaweed.
226,350,114.79331183121651,70,u. olhanen.,,False,81.2413682276316,s,male,227,211.85098636162778,,"['Mussel', 'Barnacle', 'Sea Anemone', 'Small Fish', 'Sea Star']",7,Hiding in sandy burrow.
227,390,106.31496610086896,40,A. Farensis,,True,0.6392640165677363,p,female,228,230.977230530289,,"['Sea Sponge', 'Polychaete Worm', 'Jellyfish', 'Sea Anemone']",10,Resting under shell fragment.
228,110,75.99202536235653,80,A farensis,,False,608.9761105585306,s,male,229,220.08407024897917,,"['Mussel', 'Sea Urchin', 'Sea Star', 'Snail']",11,Hiding beneath rocks.
229,200,95.96568112857526,30,A farensis,,False,0.46755867854050037,s,female,230,211.60037850514058,,"['Sea Star', 'Algae', 'Coral Fragment', 'Small Fish', 'Sea Anemone']",6,Feeding on small crustaceans.
230,220,105.97155111233859,20,A farensis,,False,19.688115319575235,p,?,231,226.2719265032264,,"['Coral Fragment', 'Polychaete Worm', 'Snail', 'Sea Star', 'Sea Anemone']",9,Picking biofilm on submerged wood.
231,160,146.67469288923854,20,A. Farensis,,False,40.86564959567114,s,male,232,211.2101815281893,,"['Algae', 'Barnacle']",8,Moving sideways along sandy bottom.
232,310,105.7011063763033,30,A farensis,,True,1.5694332354720801,s,male,233,202.76114886205227,,['Shrimp'],9,Moving sideways along sandy bottom.
233,100,118.15920393550164,20,A farensis,,False,18.846008322596244,s,nan,234,213.6184149585927,,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment', 'Algae']",4,Climbing onto submerged logs.
234,130,114.79545230691161,30,A farensis,,False,7.823660936120787,j,male,235,209.74375631273256,,"['Shrimp', 'Algae', 'Hermit Crab', 'Sea Star']",9,Climbing algae-covered rocks.
235,120,123.29511100455204,40,A farensis,,False,225.99647216664016,p,male,236,207.3461460560829,,['Crab (Other Species)'],8,Foraging among seagrass roots.
236,70,67.17199368019348,70,u. olhanen.,,False,19.66938319777874,a, ,237,227.72860808316236,,"['Small Fish', 'Algae', 'Coral Fragment', 'Sea Sponge', 'Crab (Other Species)']",7,Claw snapping at diver.
237,200,96.65342713586983,70,U. olhanensis,,False,15.150223025067667,p,female,238,215.9236832689097,,"['Sea Urchin', 'Jellyfish', 'Algae', 'Sea Anemone']",7,Guarding eggs under abdominal flap.
238,180,118.4324360211756,20,A farensis,,False,305.16653093620545,s,female,239,217.98971879906617,,"['Sea Sponge', 'Hermit Crab', 'Algae', 'Polychaete Worm']",7,Swimming short distance to escape.
239,100,116.06042678613683,40,A farensis,,False,37.74289309359737,a,female,240,215.51203270671874,,"['Crab (Other Species)', 'Mussel', 'Shrimp', 'Sea Sponge']",9,Foraging among seagrass roots.
240,170,84.70218962423671,40,u. olhanen.,,False,112.43025987419273,a,female,241,215.1876427342785,,['Jellyfish'],8,Picking biofilm on submerged wood.
241,120,101.55391633598553,20,U. olhanensis,,False,129.2522866858672,j, ,242,221.24152110581417,,"['Sea Urchin', 'Jellyfish']",9,Dragging shell fragment backward.
242,280,126.92411905005572,40,u. olhanen.,,False,28.689008286114625,s,nan,243,249.75426352864744,,['Sea Anemone'],6,Feeding on detritus in shallow water.
243,120,108.60520304821826,70,A farensis,,False,8.860726720332,a,male,244,210.838393672378,,"['Coral Fragment', 'Polychaete Worm', 'Algae', 'Mussel']",6,Moving toward bait.
244,100,70.56805835233193,30,A farensis,,False,124.80894407210164,a,female,245,217.45216992966672,,"['Snail', 'Sea Anemone', 'Coral Fragment']",6,Moving sideways along sandy bottom.
245,130,73.70330458577467,60,A farensis,,True,225.79459080677543,j,?,246,221.64339792117215,,"['Barnacle', 'Mussel', 'Sea Star', 'Jellyfish', 'Small Fish']",10,Hiding under floating debris.
246,150,113.6673852397121,40,u. olhanen.,,False,98.44093294943276,p,male,247,231.11733231791018,,"['Crab (Other Species)', 'Snail']",6,Hiding in sandy burrow.
247,180,127.75040238283967,80,A. Farensis,,False,310.37539266977217,p,female,248,204.15839115025602,,"['Small Fish', 'Sea Urchin', 'Sea Star']",9,Picking detritus from seabed.
248,250,86.94302516821496,40,A. Farensis,,False,2.047152573251268,s,?,249,237.95834032288434,,"['Sea Urchin', 'Algae']",14,Interaction with hermit crabs.
