species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
U. olhanensis,female,sub_adult,True,Vibrating antennae in water currents.,"['Coral Fragment', 'Mussel', 'Sea Anemone', 'Polychaete Worm', 'Algae']",10.0,13.094545954466916,15.477524209934408,20.46451256645002,13.525933056454786,29.0,2021-12-21,,,134
A. Farensis,male,pre_puberty,,Resting in shaded rock crevice.,['Polychaete Worm'],5.0,17.25,21.1023597793186,26.83118906380623,18.68493760185243,28.0,2021-12-21,,,135
A. Farensis,male,adult,,Camouflaging with surrounding mud.,"['Coral Fragment', 'Sea Urchin', 'Crab (Other Species)', 'Small Fish', 'Algae']",4.0,39.0,35.838307438649565,50.654762581158,42.51637911880056,30.0,2021-12-21,,,136
U. olhanensis,female,pre_puberty,False,Climbing algae-covered rocks.,"['Small Fish', 'Barnacle']",10.0,12.092068418230179,11.910168689828252,14.908307842063206,12.74774027350094,28.0,2021-12-21,,,137
u. olhanen.,male,sub_adult,,Crab moving quickly across rocks.,['Coral Fragment'],9.0,35.0,30.083877468147517,37.484476872319085,35.723564527976976,30.0,2021-12-21,,,138
A farensis,female,adult,True,Scavenging near tidal pools.,"['Sea Star', 'Sea Urchin', 'Sea Anemone', 'Crab (Other Species)']",6.0,21.233101829996173,25.165121936323622,33.829650163436675,22.369720074344595,31.0,2021-12-21,,,139
A. Farensis,male,sub_adult,True,Picking algae from rock surface.,"['Polychaete Worm', 'Shrimp', 'Coral Fragment', 'Jellyfish', 'Hermit Crab']",9.0,60.0,59.84851126139184,71.86389157926001,65.25560562318424,29.0,2021-12-21,,,140
U. olhanensis,male,sub_adult,,Half buried in sand.,"['Coral Fragment', 'Jellyfish', 'Small Fish', 'Sea Urchin', 'Hermit Crab']",10.0,57.5,57.123940230199935,77.64267059831742,60.807316144255324,32.0,2021-12-21,,,141
A. Farensis,female,sub_adult,False,Guarding a small hole in sediment.,"['Sea Anemone', 'Snail', 'Mussel', 'Jellyfish', 'Barnacle']",13.0,8.972366927880024,9.847668095309002,14.366053225005427,9.779875606425906,29.0,2021-12-21,,,142
u. olhanen.,male,sub_adult,,Moving sideways along sandy bottom.,"['Algae', 'Crab (Other Species)', 'Barnacle', 'Small Fish', 'Sea Star']",9.0,17.5,16.830122393667978,23.244566332643565,18.852974673150594,30.0,2021-12-21,,,143
u. olhanen.,male,juvenile,,Hiding under floating debris.,"['Barnacle', 'Sea Anemone', 'Small Fish', 'Shrimp']",10.0,16.0,12.5599171523817,16.319059243737964,16.672055849415436,30.0,2021-12-21,,,144
A farensis,male,adult,,Crab moving quickly across rocks.,"['Sea Urchin', 'Coral Fragment', 'Polychaete Worm']",10.0,25.5,27.1993927562838,37.83442308657901,25.91893450298302,30.0,2021-12-21,,,145
u. olhanen.,male,adult,,Color changes during molting.,"['Barnacle', 'Shrimp', 'Algae']",8.0,21.0,20.689101685224262,29.155583544916286,22.313735515089576,30.0,2021-12-21,,,146
U. olhanensis,male,pre_puberty,,Resting under shell fragment.,['Jellyfish'],3.0,30.75,35.39628054784248,45.877011555440056,33.204457408302275,31.0,2021-12-21,,,147
A. Farensis,female,sub_adult,False,Feeding on algae scraped from rocks.,"['Hermit Crab', 'Sea Sponge', 'Coral Fragment', 'Sea Urchin']",11.0,26.292042565608945,33.1320405399641,42.44116853579034,27.57247900393214,31.0,2021-12-21,,,148
U. olhanensis,female,adult,False,Moving in groups.,"['Sea Anemone', 'Sea Urchin']",10.0,37.642520835499866,37.733050476972934,55.838006852680216,37.77860247865808,30.0,2021-12-21,,,149
Ucides alvorensis,female,sub_adult,True,Stillness in cold water.,"['Jellyfish', 'Snail', 'Sea Urchin']",7.0,7.190678845994901,7.590885914129751,11.267416754865724,7.354665461006674,28.0,2021-12-21,,,150
A. Farensis,male,sub_adult,,Guarding eggs under abdominal flap.,"['Hermit Crab', 'Sea Star']",7.0,47.5,46.49682042415892,60.152116868599315,50.783273034318285,29.0,2021-12-21,,,151
u. olhanen.,female,sub_adult,False,Feeding on detritus in shallow water.,"['Algae', 'Sea Anemone', 'Sea Urchin']",6.0,28.861873386091503,37.459235342828485,52.67977086541368,28.9434948996116,29.0,2021-12-21,,,152
Ucides alvorensis,female,sub_adult,True,Using claws to dig into sediment.,"['Shrimp', 'Barnacle', 'Snail']",2.0,35.51883274894044,37.25063765236568,49.25522537872127,37.704224244321054,29.0,2021-12-21,,,153
U. olhanensis,male,sub_adult,,Emerging cautiously from hiding.,"['Coral Fragment', 'Snail', 'Jellyfish', 'Barnacle', 'Algae']",10.0,6.25,6.093789721758487,7.700668427054727,6.694612936601484,31.0,2021-12-21,,,154
u. olhanen.,female,adult,True,Escaping from aggressive fish.,"['Shrimp', 'Polychaete Worm', 'Jellyfish', 'Small Fish', 'Sea Star']",8.0,10.71490411950925,9.158385473073087,12.123200124605098,10.746085560522884,30.0,2021-12-21,,,155
U. olhanensis,female,pre_puberty,False,Claw waving directed at nearby crab.,"['Sea Anemone', 'Crab (Other Species)', 'Sea Urchin']",5.0,29.02156550084418,20.02233212068794,25.28817911521216,31.007749509103917,31.0,2021-12-21,,,156
u. olhanen.,male,sub_adult,,Scavenging near tidal pools.,['Algae'],8.0,47.5,38.58037059708424,50.79952509602148,50.49375385593826,30.0,2021-12-21,,,157
A farensis,male,pre_puberty,,Exploring new territory.,['Crab (Other Species)'],7.0,9.0,10.78753568582286,15.233471123047288,9.783378433271935,31.0,2021-12-21,,,158
A farensis,male,sub_adult,,Resting under shell fragment.,"['Jellyfish', 'Sea Star']",7.0,13.75,11.332478524492153,15.424492169061068,15.037289616647683,30.0,2021-12-21,,,159
U. olhanensis,male,adult,True,Mating behavior with antenna touching.,"['Shrimp', 'Sea Star', 'Crab (Other Species)']",7.0,52.5,49.889514156054446,69.90198751792946,55.597753552493586,28.0,2021-12-21,,,160
A farensis,male,sub_adult,,Emerging cautiously from hiding.,"['Algae', 'Mussel', 'Sea Urchin']",11.0,67.5,80.33491990249344,104.81532504096234,71.72319602788474,30.0,2021-12-21,,,161
u. olhanen.,female,adult,False,Moving toward bait.,"['Algae', 'Jellyfish', 'Coral Fragment', 'Crab (Other Species)', 'Shrimp']",7.0,30.63129434139603,29.10947857091757,43.327538479259935,33.27130096156104,29.0,2021-12-21,,,162
A. Farensis,female,adult,False,Claw snapping at diver.,"['Jellyfish', 'Sea Sponge']",9.0,21.027714002154053,25.6674161693135,31.46013142853497,21.84650825215037,28.0,2021-12-21,,,163
A. Farensis,male,adult,,Scavenging near tidal pools.,"['Hermit Crab', 'Snail', 'Coral Fragment', 'Sea Sponge']",10.0,19.5,19.88065682961444,24.734295953718416,20.779973800909772,29.0,2021-12-21,,,164
A farensis,male or female,sub_adult,,Hiding beneath rocks.,"['Barnacle', 'Sea Anemone', 'Crab (Other Species)', 'Mussel']",8.0,10.0,10.767060067491968,15.667314661082198,10.733441156381893,31.0,2021-12-21,,,165
u. olhanen.,male,adult,,Claw snapping in competition.,"['Sea Anemone', 'Snail', 'Sea Sponge', 'Jellyfish']",8.0,30.0,29.54516912201895,43.91453944359533,31.637573619665247,31.0,2021-12-21,,,166
A farensis,male,adult,,Retreating into burrow.,"['Algae', 'Small Fish', 'Sea Urchin']",8.0,45.0,47.68911350257329,67.51341543277492,45.994468161895426,28.0,2021-12-21,,,167
A farensis,female,sub_adult,True,Using claws to dig into sediment.,"['Hermit Crab', 'Polychaete Worm', 'Coral Fragment', 'Small Fish']",10.0,16.934640736751707,20.061335838387762,25.373784242445623,17.981336254774842,30.0,2021-12-21,,,168
u. olhanen.,male,juvenile,,Climbing onto submerged logs.,['Sea Anemone'],6.0,20.0,15.965935102641566,22.68727431479858,20.119504205040485,31.0,2021-12-21,,,169
A farensis,male,sub_adult,True,Exploring new territory.,"['Shrimp', 'Polychaete Worm']",8.0,28.75,32.16872827562431,42.52417509627583,31.060164714486405,29.0,2021-12-21,,,170
Ucides alvorensis,female,pre_puberty,False,Foraging among seagrass roots.,"['Shrimp', 'Crab (Other Species)', 'Hermit Crab', 'Mussel', 'Small Fish']",8.0,6.596930985260143,5.2253427014425045,6.898127284558801,7.2186001862363804,29.0,2021-12-21,,,171
U. olhanensis,male,adult,,Resting under shell fragment.,['Hermit Crab'],7.0,67.5,63.601350091466955,90.55240760259169,70.92675890416271,30.0,2021-12-21,,,172
A farensis,male,pre_puberty,,Burrowing into sandy sediment.,"['Sea Urchin', 'Coral Fragment', 'Hermit Crab']",7.0,17.25,22.281811316758375,28.343367949952427,17.3712654696295,29.0,2021-12-21,,,173
A. Farensis,male,adult,,Vibrating antennae in water currents.,"['Sea Sponge', 'Small Fish', 'Coral Fragment']",9.0,28.5,30.958311384063524,43.101212412002916,28.695753570069407,29.0,2021-12-21,,,174
u. olhanen.,male,sub_adult,,Using claws to dig into sediment.,['Crab (Other Species)'],13.0,33.75,34.559986457543985,51.21770765078282,34.84074668498095,28.0,2021-12-21,,,175
A farensis,male,sub_adult,,Interaction with hermit crabs.,['Small Fish'],7.0,15.0,16.92788631519601,20.427178186540935,16.492911565380595,29.0,2021-12-21,,,176
U. olhanensis,male,adult,,Displaying dominance by lifting body.,"['Jellyfish', 'Shrimp', 'Algae', 'Sea Urchin', 'Sea Sponge']",8.0,34.5,33.0239692496023,43.82269085118045,35.15684195989379,29.0,2021-12-21,,,177
u. olhanen.,male,sub_adult,,Stillness in cold water.,"['Mussel', 'Sea Star']",9.0,26.25,27.84165007512959,38.429884004305414,28.463053506078936,32.0,2021-12-21,,,178
U. olhanensis,female,pre_puberty,False,Color changes during molting.,"['Shrimp', 'Small Fish', 'Crab (Other Species)', 'Sea Sponge']",5.0,12.70655205432066,17.017448418887902,24.33049789333945,12.710704920185925,29.0,2021-12-21,,,179
U. olhanensis,female,sub_adult,False,Displaying dominance by lifting body.,"['Sea Sponge', 'Jellyfish']",5.0,38.7314342351532,49.46781410526008,59.669174933593496,40.12923308509608,31.0,2021-12-21,,,180
u. olhanen.,male,sub_adult,,Shaking claws after contact.,"['Shrimp', 'Polychaete Worm']",8.0,28.75,24.866291261048122,34.657827824437575,29.66287532583812,31.0,2021-12-21,,,181
u. olhanen.,female,pre_puberty,False,Feeding on detritus in shallow water.,"['Sea Star', 'Sea Urchin', 'Snail', 'Sea Anemone']",7.0,20.59908364572838,17.23251518247088,22.332222615767748,21.354814688676324,32.0,2021-12-21,,,182
U. olhanensis,female,adult,True,Climbing submerged rocks.,['Polychaete Worm'],7.0,46.383513486046425,57.317165407304266,77.79037389557935,46.76328951802397,31.0,2021-12-21,,,183
u. olhanen.,male,sub_adult,,Territorial display against intruder.,"['Sea Urchin', 'Barnacle']",7.0,21.25,24.320445769854636,32.18425712401558,23.254900607041353,31.0,2021-12-21,,,184
U. olhanensis,male,adult,,Emerging cautiously from hiding.,"['Hermit Crab', 'Sea Anemone', 'Shrimp']",8.0,42.0,42.46619890816415,52.32624641204693,42.171434646373996,31.0,2021-12-21,,,185
u. olhanen.,male,adult,,Foraging among seagrass roots.,['Coral Fragment'],7.0,22.5,22.762294629190176,31.14214415564187,24.222602278211433,28.0,2021-12-21,,,186
U. olhanensis,female,juvenile,True,Cleaning claws with rubbing motion.,"['Barnacle', 'Hermit Crab', 'Sea Sponge']",7.0,5.661652687377715,6.1584598151994125,7.785030733441355,5.970010037813347,27.0,2021-12-21,,,187
A farensis,female,adult,False,Vibrating antennae in water currents.,"['Small Fish', 'Coral Fragment', 'Snail']",11.0,15.639037980726814,15.400761565519083,18.62266064496891,16.975691872121594,30.0,2021-12-21,,,188
u. olhanen.,female,pre_puberty,True,Picking algae from rock surface.,"['Small Fish', 'Sea Star']",7.0,6.5339815156960475,8.17055010799803,10.485163248832853,7.068720029720599,30.0,2021-12-21,,,189
A. Farensis,female,adult,True,Cleaning claws with rubbing motion.,"['Small Fish', 'Polychaete Worm', 'Sea Anemone', 'Coral Fragment', 'Algae']",6.0,40.65454734887862,38.82568146726839,51.54197280098847,44.27063773423446,31.0,2021-12-21,,,190
Ucides alvorensis,male,sub_adult,,Defensive posture when approached.,['Algae'],5.0,30.0,32.5060156256836,41.047098308823486,32.71307717938315,29.0,2021-12-21,,,191
A farensis,male,pre_puberty,,Slow movement near seagrass patches.,"['Jellyfish', 'Coral Fragment']",7.0,29.25,29.01575330013833,40.23925915416432,31.518887152466206,29.0,2021-12-21,,,192
u. olhanen.,female,adult,False,Social contact with other crabs.,['Mussel'],6.0,50.06475477787768,47.49849118787313,67.13127823517941,50.97638774489186,30.0,2021-12-21,,,193
u. olhanen.,male,pre_puberty,,Color changes during molting.,"['Mussel', 'Shrimp']",11.0,26.25,32.1582224780581,42.194323190571204,26.404553864191882,29.0,2021-12-21,,,194
U. olhanensis,male,pre_puberty,,Sideways walking along bay edge.,"['Sea Sponge', 'Snail', 'Barnacle', 'Shrimp', 'Sea Anemone']",6.0,24.0,17.222365366933076,22.13255130559782,24.82037306177932,30.0,2021-12-21,,,195
Ucides alvorensis,male,adult,,Retreating quickly from shadow.,"['Mussel', 'Coral Fragment', 'Sea Anemone', 'Sea Sponge', 'Jellyfish']",6.0,27.0,28.55350952967146,38.90557178212908,28.780204528212067,30.0,2021-12-21,,,196
u. olhanen.,female,pre_puberty,False,Crab moving quickly across rocks.,"['Sea Sponge', 'Coral Fragment']",8.0,17.307425703253497,17.920710840167626,23.562166315672926,18.961528106924774,28.0,2021-12-21,,,197
U. olhanensis,female,pre_puberty,True,Waving claws rhythmically.,"['Jellyfish', 'Polychaete Worm']",8.0,6.418621857521141,8.265890966281173,11.580024353694885,7.041989621466628,29.0,2021-12-21,,,198
u. olhanen.,male,sub_adult,,Rapid crossing of open sand.,"['Coral Fragment', 'Snail', 'Barnacle']",8.0,20.0,22.990314107515314,29.19423953545716,21.692801188154192,32.0,2021-12-21,,,199
A. Farensis,female,sub_adult,False,Mating behavior with antenna touching.,"['Snail', 'Barnacle']",6.0,29.807824739990803,34.01537241421303,45.34514739111733,30.406826727821972,30.0,2021-12-21,,,200
u. olhanen.,male,adult,,Moving in groups.,['Sea Anemone'],8.0,25.5,27.480317405572332,38.58682027046077,26.16257852642694,30.0,2021-12-21,,,201
A farensis,male or female,pre_puberty,,Hiding beneath rocks.,"['Polychaete Worm', 'Hermit Crab']",7.0,21.75,21.163429995338994,27.483768428518168,22.025329662644342,30.0,2021-12-21,,,202
u. olhanen.,male,juvenile,,Guarding a small hole in sediment.,"['Sea Anemone', 'Polychaete Worm', 'Sea Urchin']",7.0,9.0,11.504420068529162,17.043020459379328,9.368987624175574,29.0,2021-12-21,,,203
A farensis,nan,pre_puberty,,Half buried in sand.,"['Sea Urchin', 'Crab (Other Species)']",4.0,18.0,17.799343733384575,24.001471623715528,18.242808843474634,30.0,2021-12-21,,,204
u. olhanen.,male,adult,,Claw waving directed at nearby crab.,"['Sea Star', 'Sea Sponge', 'Snail', 'Crab (Other Species)']",6.0,7.5,6.851849996062128,8.612459487647008,7.635077035072543,29.0,2021-12-21,,,205
u. olhanen.,male,sub_adult,,Using claws to dig into sediment.,['Polychaete Worm'],9.0,43.75,43.76230280846273,57.462317406843866,44.795691795513214,29.0,2021-12-21,,,206
A farensis,male or female,adult,,Pausing frequently during exploration.,"['Snail', 'Jellyfish', 'Crab (Other Species)', 'Hermit Crab', 'Small Fish']",9.0,12.0,12.589527126506827,15.716115294741796,12.372047336269546,29.0,2021-12-21,,,207
u. olhanen.,female,sub_adult,True,Camouflaging with surrounding mud.,"['Jellyfish', 'Algae', 'Crab (Other Species)', 'Sea Sponge', 'Sea Star']",9.0,31.448505187184516,30.003879147856896,41.1611639266414,33.14123238170589,29.0,2021-12-21,,,208
u. olhanen.,female,pre_puberty,False,Rapid claw movement while feeding.,['Shrimp'],9.0,18.84054107854929,21.027534540003245,25.82072807663418,19.715488662372934,29.0,2021-12-21,,,209
u. olhanen.,female,sub_adult,False,Climbing vertical rock face.,"['Hermit Crab', 'Coral Fragment', 'Jellyfish']",8.0,36.17997009306671,41.36410677652822,53.172367391988686,39.5052658992261,31.0,2021-12-21,,,210
U. olhanensis,female,adult,True,Claw snapping in competition.,"['Coral Fragment', 'Sea Star', 'Small Fish', 'Barnacle']",9.0,40.0802320888782,38.089081058130446,52.21867959606442,40.955399260063345,30.0,2021-12-21,,,211
U. olhanensis,female,sub_adult,False,Rapid claw movement while feeding.,['Snail'],11.0,24.53379978349804,22.351419674853254,31.527973703077812,26.96759932996243,30.0,2021-12-21,,,212
u. olhanen.,male,pre_puberty,,Swimming short distance to escape.,"['Polychaete Worm', 'Barnacle']",7.0,30.0,31.860839244202115,47.47067169540769,32.650132972947546,30.0,2021-12-21,,,213
u. olhanen.,male,pre_puberty,,Displaying dominance by lifting body.,"['Crab (Other Species)', 'Sea Urchin', 'Barnacle']",10.0,30.0,29.624975030141076,41.68372326470951,31.053713897761764,29.0,2021-12-21,,,214
U. olhanensis,male,pre_puberty,,Retreating into burrow.,"['Shrimp', 'Mussel', 'Hermit Crab']",8.0,9.75,8.757522073837691,11.061928345206237,10.330106418938257,31.0,2021-12-21,,,215
u. olhanen.,male,juvenile,,Interacting with small fish nearby.,"['Sea Anemone', 'Shrimp', 'Crab (Other Species)', 'Sea Star']",5.0,8.0,7.904487360779671,10.142864321305629,8.795615172444238,29.0,2021-12-21,,,216
A farensis,female,adult,False,Escaping predator silhouette overhead.,"['Crab (Other Species)', 'Hermit Crab', 'Sea Anemone', 'Sea Urchin', 'Sea Star']",6.0,17.595604181682333,19.42480400541468,25.999067091674572,18.4760117261882,29.0,2021-12-21,,,217
u. olhanen.,male,sub_adult,,Foraging among seagrass roots.,"['Jellyfish', 'Mussel']",8.0,56.25,60.75870977783077,76.66210507627883,60.44407299657079,31.0,2021-12-21,,,218
A. Farensis,male,sub_adult,,Using claws to dig into sediment.,"['Barnacle', 'Mussel', 'Sea Urchin']",5.0,43.75,52.24129607326577,69.02906681415297,46.912579141707596,32.0,2021-12-21,,,219
Ucides alvorensis,male,pre_puberty,True,Defensive posture when approached.,['Shrimp'],6.0,6.0,5.4837940511256775,6.605839298570619,6.074242791927716,31.0,2021-12-21,,,220
u. olhanen.,male,pre_puberty,,Escaping predator silhouette overhead.,['Small Fish'],10.0,18.0,17.577578136532445,26.344496707031986,19.06358085484986,28.0,2021-12-21,,,221
u. olhanen.,female,adult,False,Defensive posture when approached.,['Sea Star'],7.0,16.98734326037643,20.07018350460774,25.86818641783977,17.536371543124908,30.0,2021-12-21,,,222
u. olhanen.,male,adult,,Searching for mates at twilight.,['Coral Fragment'],9.0,13.5,14.43740099992665,19.228438133133654,14.430498519563438,30.0,2021-12-21,,,223
u. olhanen.,female,pre_puberty,False,Retreating quickly from shadow.,['Barnacle'],5.0,11.742171876975654,14.364878209540809,20.967561177985743,12.269457745082098,31.0,2021-12-21,,,224
A. Farensis,female,adult,False,Feeding on detritus in shallow water.,"['Shrimp', 'Polychaete Worm']",8.0,22.01001525336084,22.123295116695385,29.925252384170207,22.333278020945027,28.0,2021-12-21,,,225
U. olhanensis,female,adult,False,Burrowing into sandy sediment.,['Shrimp'],3.0,13.471956612717985,14.2021437720015,17.9283399469429,14.416770301659403,29.0,2021-12-21,,,226
U. olhanensis,female,adult,False,Escaping predator silhouette overhead.,"['Sea Urchin', 'Algae', 'Snail']",10.0,15.493568992768493,13.984885738843413,17.55618557876147,16.95628956355632,29.0,2021-12-21,,,227
A farensis,male,pre_puberty,,Retreating quickly from shadow.,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Hermit Crab']",8.0,17.25,19.901315069728597,26.722331116165837,17.967044988962183,29.0,2021-12-21,,,228
A. Farensis,male or female,adult,,Searching for food in tidal pools.,"['Shrimp', 'Jellyfish', 'Sea Star', 'Algae']",8.0,46.5,48.91486549090003,63.50147599739153,48.95885356463505,30.0,2021-12-21,,,229
U. olhanensis,male,sub_adult,True,Feeding on small mollusks.,['Mussel'],9.0,27.5,22.0729495153025,26.775292900180734,27.508129882780942,29.0,2021-12-21,,,230
Ucides alvorensis,male or female,pre_puberty,,Hiding under floating debris.,['Sea Star'],8.0,18.75,22.402516140447766,29.088844212303574,18.83090917636405,28.0,2021-12-21,,,231
Ucides alvorensis,female,juvenile,True,Picking algae from rock surface.,"['Jellyfish', 'Crab (Other Species)']",10.0,5.7628379480075544,5.4696381036279575,7.013715210867046,5.774342245651663,30.0,2021-12-21,,,232
A. Farensis,female,adult,True,Crab moving quickly across rocks.,"['Mussel', 'Sea Urchin', 'Hermit Crab', 'Algae', 'Polychaete Worm']",10.0,55.917078821136094,58.85951471505513,82.13282536065414,58.86647301805756,31.0,2021-12-21,,,233
U. olhanensis,female,adult,False,Exchanging antenna taps.,['Algae'],6.0,14.772632256590297,17.2529467722421,22.35957235332128,15.221253934487518,31.0,2021-12-21,,,234
U. olhanensis,male,pre_puberty,,Retreating into burrow.,"['Snail', 'Barnacle', 'Sea Star']",7.0,6.75,8.028406280418224,9.725615882157479,7.018248233158768,29.0,2021-12-21,,,235
A farensis,female,pre_puberty,False,Claw snapping at diver.,"['Sea Sponge', 'Coral Fragment', 'Shrimp', 'Sea Star']",6.0,23.58852785572445,28.88299583387439,39.46838560437748,25.793884356098147,30.0,2021-12-21,,,236
U. olhanensis,female,adult,True,Moving toward bait.,"['Hermit Crab', 'Sea Urchin', 'Barnacle', 'Coral Fragment', 'Crab (Other Species)']",8.0,23.083417904939566,21.882676579451854,30.837934673342858,23.237634767207297,29.0,2021-12-21,,,237
u. olhanen.,male,adult,,Retreating into burrow.,"['Crab (Other Species)', 'Snail', 'Jellyfish']",7.0,43.5,44.86289431107413,62.293922409931696,47.14171558979238,30.0,2021-12-21,,,238
u. olhanen.,female,sub_adult,False,Rapid crossing of open sand.,"['Hermit Crab', 'Algae', 'Jellyfish', 'Sea Urchin']",9.0,15.719008845947851,14.512213731342344,20.336294837000494,16.248485493659654,29.0,2021-12-21,,,239
u. olhanen.,male,adult,True,Interacting with small fish nearby.,"['Shrimp', 'Sea Anemone']",8.0,13.5,12.383559163517099,15.579909554185397,13.613237821357531,29.0,2021-12-21,,,240
A. Farensis,female,adult,True,Hiding in sandy burrow.,"['Sea Anemone', 'Algae', 'Jellyfish', 'Coral Fragment', 'Shrimp']",10.0,14.1153214291172,14.655617882213294,18.126564673021257,14.95032226112892,31.0,2021-12-21,,,241
U. olhanensis,female,pre_puberty,False,Resting in shaded rock crevice.,"['Jellyfish', 'Mussel', 'Barnacle']",8.0,6.345773914757264,6.809495455261107,9.535197804561689,6.743955907144563,30.0,2021-12-21,,,242
u. olhanen.,male,adult,,Climbing onto submerged logs.,"['Hermit Crab', 'Jellyfish']",9.0,33.0,35.401173426775124,48.48978712228332,33.88944654028167,29.0,2021-12-21,,,243
U. olhanensis,male,adult,,Hiding beneath rocks.,"['Barnacle', 'Mussel']",8.0,82.5,74.87155687697759,98.60910428189023,87.45891920241992,28.0,2021-12-21,,,244
A. Farensis,female,adult,True,Guarding eggs under abdominal flap.,"['Hermit Crab', 'Sea Sponge', 'Jellyfish', 'Barnacle', 'Small Fish']",9.0,28.655083759053127,26.705832493842408,32.670706937078016,29.546948000992664,28.0,2021-12-21,,,245
U. olhanensis,female,sub_adult,False,Searching for mates at twilight.,"['Jellyfish', 'Sea Sponge']",6.0,11.162595007734918,11.628664935373605,14.942713196876909,11.61217818416249,29.0,2021-12-21,,,246
A farensis,male,pre_puberty,,Crab moving quickly across rocks.,['Polychaete Worm'],8.0,35.25,38.91971502867053,52.99698151420427,35.510200651111305,29.0,2021-12-21,,,247
U. olhanensis,female,sub_adult,False,Picking algae from rock surface.,"['Barnacle', 'Sea Sponge', 'Algae', 'Small Fish', 'Sea Star']",6.0,25.765552770939816,32.7490816371442,42.402456433628814,26.13145515162257,29.0,2021-12-21,,,248
A farensis,female,pre_puberty,True,Interaction with hermit crabs.,"['Polychaete Worm', 'Hermit Crab', 'Sea Urchin', 'Jellyfish', 'Algae']",6.0,8.698992656288718,11.024411164655922,15.204868952912273,9.063917280647226,29.0,2021-12-21,,,249
A farensis,male,adult,True,Moving sideways along sandy bottom.,"['Crab (Other Species)', 'Sea Anemone', 'Coral Fragment', 'Shrimp', 'Polychaete Worm']",9.0,21.0,22.433280096772013,31.616458203691657,22.838837816705606,29.0,2021-12-21,,,250
A. Farensis,female,pre_puberty,True,Searching for mates at twilight.,"['Small Fish', 'Algae', 'Polychaete Worm', 'Barnacle', 'Sea Urchin']",8.0,2.9399227428119477,3.8143390555656556,4.968619812159475,3.1507087378888614,30.0,2021-12-21,,,251
u. olhanen.,male,adult,,Moving toward warmer water pockets.,"['Polychaete Worm', 'Algae']",7.0,67.5,72.47879015681175,88.15140726393108,70.90825353797553,32.0,2021-12-21,,,252
u. olhanen.,female,adult,False,Picking biofilm on submerged wood.,['Polychaete Worm'],12.0,46.560007157841376,46.81740802649124,69.67308520031216,48.21621963819431,29.0,2021-12-21,,,253
u. olhanen.,male,sub_adult,,Moving in groups.,['Jellyfish'],6.0,48.75,39.80412633141681,51.780601733017754,50.154139611539236,29.0,2021-12-21,,,254
A. Farensis,female,pre_puberty,True,Climbing seaweed stalks.,['Polychaete Worm'],6.0,20.644697853924598,25.575356879451487,32.15784757947554,22.28532794679025,29.0,2021-12-21,,,255
A. Farensis,male,adult,,Burrowing into sandy sediment.,['Sea Star'],12.0,7.5,6.927638703507225,9.038766875261713,8.173513849040255,30.0,2021-12-21,,,256
A farensis,female,sub_adult,True,Burrowing into sandy sediment.,"['Shrimp', 'Sea Urchin', 'Sea Sponge', 'Sea Star']",12.0,18.423165697320012,22.870119057871424,34.04868990391334,19.546362995219777,29.0,2021-12-21,,,257
U. olhanensis,male,sub_adult,,Mating behavior with antenna touching.,['Hermit Crab'],7.0,7.5,6.1216965695381935,8.476424486221305,7.808170188533295,29.0,2021-12-21,,,258
U. olhanensis,male,sub_adult,,Moving toward warmer water pockets.,"['Sea Star', 'Snail', 'Sea Anemone', 'Coral Fragment', 'Crab (Other Species)']",9.0,60.0,69.90129763362653,101.50887465089531,61.16651329944506,29.0,2021-12-21,,,259
u. olhanen.,female,sub_adult,False,Color changes during molting.,"['Small Fish', 'Sea Star', 'Hermit Crab']",10.0,26.960567592586372,30.712244954035466,43.819094951585676,27.2364293399378,30.0,2021-12-21,,,260
u. olhanen.,female,sub_adult,False,Camouflaging with surrounding mud.,['Coral Fragment'],8.0,54.31950068990561,44.80328342858166,64.75219194250337,57.991477453535495,29.0,2021-12-21,,,261
U. olhanensis,male,sub_adult,,Searching for food in tidal pools.,"['Barnacle', 'Algae', 'Sea Sponge']",5.0,25.0,24.135284027610094,33.61347251556746,26.742960081902506,30.0,2021-12-21,,,262
A farensis,female,pre_puberty,False,Struggling with entangled seaweed.,"['Sea Sponge', 'Small Fish', 'Shrimp', 'Mussel', 'Sea Urchin']",10.0,22.326230038584377,27.31717727128028,39.07373589905869,23.575467090172438,30.0,2021-12-21,,,263
A. Farensis,female,adult,False,Hiding beneath rocks.,"['Snail', 'Sea Star', 'Sea Anemone']",8.0,37.56612407153911,35.13269597485393,52.66440089608823,40.48517385144441,31.0,2021-12-21,,,264
A farensis,female,juvenile,False,Picking detritus from seabed.,"['Shrimp', 'Sea Urchin', 'Coral Fragment']",6.0,10.4810015246996,11.288439195371154,14.262805473152719,10.697713420187148,30.0,2021-12-21,,,265
u. olhanen.,male,pre_puberty,,Slow movement near seagrass patches.,"['Mussel', 'Snail']",9.0,9.75,11.223402668468113,14.006527574771965,9.878774931205875,27.0,2021-12-21,,,266
U. olhanensis,male,adult,,Picking algae from rock surface.,['Shrimp'],6.0,63.0,60.9955051118171,78.84052714556572,65.07350094579931,31.0,2021-12-21,,,267
