species,sex,stage,species_name,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
,female,sub_adult,A farensis,True,Using claws to dig into sediment.,['Barnacle'],5.0,1.6361600779889174,1.781703048438122,2.506445633937587,1.638074496534839,3.5454545454545454,2020-04-21,,,122
,female,sub_adult,U. olhanensis,False,Hiding under floating debris.,['Sea Sponge'],5.0,1.917393351507223,1.8538889594811871,2.355186455250748,1.992542152594835,3.5454545454545454,2020-04-21,,,123
,male,adult,A farensis,,Swimming short distance to escape.,"['Sea Anemone', 'Sea Urchin', 'Polychaete Worm', 'Snail']",9.0,1.0909090909090908,1.1396331830851918,1.544077462841791,1.140745844158674,3.4545454545454546,2020-04-21,,,124
,female,sub_adult,u. olhanen.,False,Hiding under floating debris.,"['Crab (Other Species)', 'Jellyfish']",7.0,5.165915983731401,4.957998484372424,6.590931615093544,5.644581744004241,3.5454545454545454,2020-04-21,,,125
,female,juvenile,u. olhanen.,False,Hiding under seagrass blades.,"['Polychaete Worm', 'Sea Urchin']",7.0,1.0609773633455684,1.3187801372712302,1.6194409227143867,1.091678107083572,3.4545454545454546,2020-04-21,,,126
,nan,sub_adult,A. Farensis,,Pausing frequently during exploration.,"['Crab (Other Species)', 'Shrimp']",6.0,4.886363636363637,5.404729222371805,7.617949141979719,5.373733543365402,3.3636363636363638,2020-04-21,,,127
,male,juvenile,A farensis,,Slow movement near seagrass patches.,"['Sea Urchin', 'Jellyfish', 'Shrimp', 'Sea Sponge']",9.0,0.3181818181818182,0.36449532056213557,0.5361842316880513,0.32534986145973394,3.3636363636363638,2020-04-21,,,128
,female,sub_adult,A. Farensis,False,Swimming short distance to escape.,"['Barnacle', 'Shrimp']",5.0,2.2984287368790612,1.9406615008655017,2.4080181152370255,2.4927351776923503,3.6363636363636362,2020-04-21,,,129
,male,pre_puberty,Ucides alvorensis,True,Crab moving quickly across rocks.,"['Jellyfish', 'Shrimp']",4.0,1.2272727272727273,1.3344719742007412,1.9368729847605755,1.3004710022770969,3.4545454545454546,2020-04-21,,,130
,male,juvenile,Ucides alvorensis,,Retreating quickly from shadow.,"['Barnacle', 'Jellyfish', 'Hermit Crab']",10.0,1.2727272727272727,1.4406777241507014,2.1149348502684853,1.2763996552727515,3.3636363636363638,2020-04-21,,,131
,male,adult,u. olhanen.,,Rapid crossing of open sand.,"['Mussel', 'Sea Star', 'Polychaete Worm', 'Jellyfish']",8.0,3.5454545454545454,3.4299434187308218,4.129637971832823,3.7082411207563974,3.4545454545454546,2020-04-21,,,132
,male,adult,A. Farensis,,Vibrating antennae in water currents.,"['Sea Star', 'Hermit Crab', 'Jellyfish']",5.0,6.136363636363637,5.932581101148158,8.826594000657588,6.558665480879257,3.4545454545454546,2020-04-21,,,133
,male,sub_adult,u. olhanen.,,Waving claws rhythmically.,"['Mussel', 'Small Fish', 'Jellyfish', 'Sea Star', 'Sea Urchin']",7.0,4.090909090909091,3.9359833909130884,5.893796092251637,4.236040449321309,3.4545454545454546,2020-04-21,,,134
,female,pre_puberty,u. olhanen.,False,Feeding on detritus in shallow water.,"['Algae', 'Sea Star', 'Sea Urchin', 'Hermit Crab']",4.0,0.2543066272667991,0.31128424581951974,0.45879198760531376,0.25687634591927005,3.4545454545454546,2020-04-21,,,135
,female,adult,A. Farensis,False,Resting under shell fragment.,"['Sea Star', 'Small Fish', 'Sea Sponge', 'Shrimp', 'Barnacle']",3.0,2.071428804469142,2.12240242750528,2.6242831482367865,2.2732624045339964,3.272727272727273,2020-04-21,,,136
,female,sub_adult,U. olhanensis,False,Escaping predator silhouette overhead.,"['Polychaete Worm', 'Shrimp']",3.0,1.4648647844622416,1.3818837107151114,1.8885316301666806,1.545641665756303,3.3636363636363638,2020-04-21,,,137
,male,sub_adult,A. Farensis,,Hiding under seagrass blades.,['Sea Sponge'],6.0,2.3863636363636362,2.4716179635088977,2.9712826474026683,2.5807072023442514,3.5454545454545454,2020-04-21,,,138
,male,sub_adult,u. olhanen.,,Moving sideways along sandy bottom.,"['Jellyfish', 'Mussel', 'Coral Fragment', 'Small Fish']",4.0,3.75,4.393492733657975,5.73731554986116,3.883491427008408,3.3636363636363638,2020-04-21,,,139
,male,juvenile,A. Farensis,True,Color changes during molting.,"['Barnacle', 'Sea Anemone', 'Crab (Other Species)']",10.0,0.9090909090909091,0.6582467251014577,0.9194364382340705,0.9682667260537663,3.5454545454545454,2020-04-21,,,140
,male,sub_adult,u. olhanen.,,Displaying dominance by lifting body.,['Coral Fragment'],2.0,1.0227272727272727,1.194975656098936,1.7346716238556434,1.0492427006028149,3.5454545454545454,2020-04-21,,,141
,male,pre_puberty,u. olhanen.,,Territorial display against intruder.,"['Barnacle', 'Hermit Crab']",3.0,0.6818181818181818,0.6210281654442305,0.8163508161779692,0.7392314320851905,3.4545454545454546,2020-04-21,,,142
,male,juvenile,u. olhanen.,,Guarding a small hole in sediment.,['Crab (Other Species)'],7.0,1.0,0.7032832070242432,0.9866672035813496,1.0599623752520113,3.5454545454545454,2020-04-21,,,143
,female,sub_adult,u. olhanen.,False,Inspecting discarded crab shell.,"['Shrimp', 'Sea Anemone', 'Sea Urchin', 'Algae']",5.0,4.332488076697141,4.321499036540789,6.104105422789902,4.4781472586358495,3.5454545454545454,2020-04-21,,,144
,male,sub_adult,U. olhanensis,,Shaking claws after contact.,"['Barnacle', 'Small Fish']",6.0,0.45454545454545453,0.4694179899168521,0.6062462896097527,0.4561886760381647,3.4545454545454546,2020-04-21,,,145
,male,sub_adult,A. Farensis,,Moving toward bait.,"['Hermit Crab', 'Snail', 'Barnacle', 'Small Fish']",10.0,2.727272727272727,2.8478815202442322,3.54649807676288,2.9731262491527786,3.5454545454545454,2020-04-21,,,146
, ,adult,A farensis,,Resting in shaded rock crevice.,"['Snail', 'Sea Urchin', 'Barnacle', 'Small Fish']",6.0,1.3636363636363635,1.4537472782689873,1.9197228028850168,1.497277864665046,3.1818181818181817,2020-04-21,,,147
,female,pre_puberty,Ucides alvorensis,False,Waving claws rhythmically.,"['Algae', 'Mussel', 'Sea Anemone', 'Sea Sponge', 'Snail']",5.0,0.5422182498115439,0.5677881521702312,0.7130435400771943,0.5746643593779652,3.3636363636363638,2020-04-21,,,148
,female,sub_adult,U. olhanensis,False,Interacting with small fish nearby.,"['Algae', 'Polychaete Worm', 'Shrimp', 'Snail']",4.0,1.800099318835381,2.0332434117707816,2.5658386160268054,1.9195470155940795,3.4545454545454546,2020-04-21,,,149
,male,sub_adult,A. Farensis,True,Moving sideways along sandy bottom.,"['Jellyfish', 'Crab (Other Species)', 'Small Fish', 'Snail']",7.0,4.090909090909091,3.9953765731287465,5.978093652766716,4.447310792607525,3.5454545454545454,2020-04-21,,,150
,female,juvenile,u. olhanen.,False,Moving sideways along sandy bottom.,"['Mussel', 'Snail', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle']",7.0,1.275291672630196,1.3175219255265722,1.8287834097467113,1.3018291916168616,3.272727272727273,2020-04-21,,,151
,female,pre_puberty,u. olhanen.,True,Claw snapping at diver.,"['Jellyfish', 'Small Fish']",3.0,1.4086178575047994,1.7092812304783158,2.2420666862736667,1.4716378584622596,3.4545454545454546,2020-04-21,,,152
,female,pre_puberty,A. Farensis,False,Retreating into burrow.,"['Sea Urchin', 'Snail']",4.0,2.6874279991468857,2.058761934318478,2.8970932517461794,2.8532057297749938,3.272727272727273,2020-04-21,,,153
,male,sub_adult,A. Farensis,,Half buried in sand.,"['Sea Star', 'Sea Sponge', 'Hermit Crab']",8.0,0.9090909090909091,0.939157228384159,1.204833595153338,0.9227427020239063,3.5454545454545454,2020-04-21,,,154
,N/R,pre_puberty,A. Farensis,,Feeding on small mollusks.,"['Small Fish', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Anemone', 'Hermit Crab']",6.0,1.1590909090909092,1.0691839484184946,1.3418038515264443,1.2214049666600924,3.4545454545454546,2020-04-21,,,155
,female,adult,A. Farensis,False,Exchanging antenna taps.,['Shrimp'],7.0,4.125939340917198,3.9985470317527234,5.755204959664082,4.270549870089056,3.4545454545454546,2020-04-21,,,156
,male,juvenile,Ucides alvorensis,,Moving toward bait.,"['Jellyfish', 'Sea Star', 'Sea Urchin', 'Sea Anemone', 'Crab (Other Species)']",6.0,1.1363636363636365,1.0360448858129052,1.335428193304222,1.1770389034692117,3.4545454545454546,2020-04-21,,,157
,male,adult,A. Farensis,,Exploring new territory.,"['Sea Anemone', 'Sea Sponge']",7.0,1.3636363636363635,1.4063597196108402,2.101303591986978,1.494744114573496,3.4545454545454546,2020-04-21,,,158
,female,sub_adult,u. olhanen.,False,Pausing frequently during exploration.,"['Sea Sponge', 'Sea Star', 'Crab (Other Species)', 'Coral Fragment', 'Snail']",6.0,0.5037874324879303,0.40946649658963463,0.5008966028642459,0.5131020676240573,3.5454545454545454,2020-04-21,,,159
,male,sub_adult,A farensis,True,Camouflaging with surrounding mud.,"['Hermit Crab', 'Jellyfish', 'Shrimp', 'Sea Urchin', 'Small Fish']",6.0,4.318181818181818,3.5125050065275385,4.573301625661071,4.4173456735214245,3.5454545454545454,2020-04-21,,,160
,-,sub_adult,A. Farensis,,Vibrating antennae in water currents.,"['Sea Sponge', 'Sea Urchin', 'Sea Star', 'Snail', 'Jellyfish']",3.0,6.25,5.152721159752399,7.474953720531729,6.259411053270216,3.3636363636363638,2020-04-21,,,161
,female,sub_adult,U. olhanensis,True,Claw snapping in competition.,"['Mussel', 'Coral Fragment']",8.0,3.5572447013269097,4.704664340631326,6.608108944203884,3.6540359540999763,3.3636363636363638,2020-04-21,,,162
,male,sub_adult,U. olhanensis,,Climbing onto submerged logs.,"['Algae', 'Sea Star', 'Polychaete Worm', 'Crab (Other Species)']",7.0,2.5,2.1875197881003428,3.0558664293062194,2.7381527554854057,3.3636363636363638,2020-04-21,,,163
,female,sub_adult,A farensis,True,Struggling with entangled seaweed.,"['Barnacle', 'Coral Fragment']",6.0,2.148614743629673,2.0301972017455197,2.7072017913051845,2.3045123987179066,3.4545454545454546,2020-04-21,,,164
,female,adult,A farensis,False,Slow movement near seagrass patches.,"['Mussel', 'Sea Sponge', 'Small Fish', 'Shrimp']",5.0,4.931396794761797,4.726001508570601,6.909674718593356,5.2082412540294865,3.4545454545454546,2020-04-21,,,165
, ,sub_adult,U. olhanensis,,Escaping from aggressive fish.,"['Small Fish', 'Hermit Crab', 'Sea Anemone', 'Mussel', 'Polychaete Worm']",6.0,3.522727272727273,3.175566847112596,4.24419806524679,3.6875444262547514,3.272727272727273,2020-04-21,,,166
,male,adult,u. olhanen.,,Retreating into burrow.,"['Polychaete Worm', 'Mussel', 'Shrimp', 'Sea Sponge']",4.0,2.3181818181818183,2.2582808989764223,3.3525522762418607,2.467571158001872,3.3636363636363638,2020-04-21,,,167
,male,adult,u. olhanen.,,Climbing barnacle-covered surfaces.,"['Jellyfish', 'Hermit Crab', 'Mussel', 'Algae']",6.0,1.7727272727272727,1.8913718529419283,2.3145017143624784,1.7794133074663607,3.4545454545454546,2020-04-21,,,168
,male,juvenile,u. olhanen.,,Hiding in sandy burrow.,"['Algae', 'Sea Anemone']",9.0,0.4090909090909091,0.501755828754326,0.6082884638867226,0.4402040462394114,3.4545454545454546,2020-04-21,,,169
,male,adult,u. olhanen.,True,Moving toward warmer water pockets.,['Sea Sponge'],9.0,2.1818181818181817,1.9738165081542618,2.5646515231589357,2.214221311773451,3.4545454545454546,2020-04-21,,,170
, ,adult,u. olhanen.,,Dragging shell fragment backward.,['Barnacle'],3.0,6.136363636363637,5.796993298071869,7.013937538585401,6.2969337893256245,3.4545454545454546,2020-04-21,,,171
,female,juvenile,u. olhanen.,False,Cleaning claws with rubbing motion.,['Hermit Crab'],6.0,0.6560591096600239,0.7967772627464996,1.0532347031031533,0.677398994731735,3.6363636363636362,2020-04-21,,,172
,male,adult,A. Farensis,,Foraging among seagrass roots.,"['Sea Anemone', 'Mussel', 'Sea Urchin', 'Barnacle', 'Sea Star']",11.0,4.363636363636363,4.375207419852691,5.280110418674524,4.65976166224687,3.6363636363636362,2020-04-21,,,173
,male,sub_adult,A farensis,,Claw waving directed at nearby crab.,"['Snail', 'Sea Anemone', 'Coral Fragment', 'Barnacle']",6.0,1.5909090909090908,1.6297225261179416,2.183327337090597,1.6645026351487957,3.5454545454545454,2020-04-21,,,174
,female,juvenile,A. Farensis,True,Claw snapping in competition.,"['Sea Sponge', 'Crab (Other Species)', 'Mussel', 'Barnacle']",10.0,1.0099947371066433,1.1959001386973058,1.4906536995185697,1.0395201132044485,3.272727272727273,2020-04-21,,,175
,female,pre_puberty,A farensis,True,Mating behavior with antenna touching.,['Barnacle'],4.0,1.4872091076170013,1.292901974470716,1.9061522285499768,1.6007967078123337,3.5454545454545454,2020-04-21,,,176
,male,sub_adult,u. olhanen.,,Waving claws rhythmically.,"['Polychaete Worm', 'Small Fish', 'Coral Fragment', 'Sea Anemone']",7.0,2.0454545454545454,2.452063726932241,3.3968499418300784,2.0764622579034087,3.3636363636363638,2020-04-21,,,177
,male,juvenile,A. Farensis,,Claw snapping at diver.,"['Small Fish', 'Mussel', 'Sea Sponge']",9.0,1.4090909090909092,1.4945515309426844,1.9099690347038523,1.4591989744842528,3.1818181818181817,2020-04-21,,,178
,female,adult,A. Farensis,False,Climbing vertical rock face.,"['Sea Star', 'Crab (Other Species)', 'Shrimp', 'Sea Sponge', 'Mussel']",8.0,1.2547381713896568,1.442059542051416,1.936806723913376,1.2694055721776225,3.5454545454545454,2020-04-21,,,179
,male,sub_adult,A farensis,True,Inspecting discarded crab shell.,"['Mussel', 'Sea Urchin', 'Polychaete Worm', 'Barnacle']",4.0,2.6136363636363638,2.3880434525315706,3.109711532802342,2.668260633809688,3.3636363636363638,2020-04-21,,,180
,female,adult,Ucides alvorensis,False,Sitting still blending with environment.,"['Sea Star', 'Shrimp', 'Snail', 'Mussel']",4.0,2.5819906984035317,2.2381192903591507,2.6903637718813056,2.6972920964972085,3.4545454545454546,2020-04-21,,,181
,male,pre_puberty,U. olhanensis,,Escaping predator silhouette overhead.,"['Small Fish', 'Mussel', 'Barnacle', 'Jellyfish', 'Sea Urchin']",7.0,0.6136363636363636,0.47305753077767565,0.6698482207827134,0.6700177189412014,3.4545454545454546,2020-04-21,,,182
,male,juvenile,u. olhanen.,,Interaction with hermit crabs.,"['Hermit Crab', 'Coral Fragment', 'Sea Anemone', 'Sea Sponge', 'Small Fish']",3.0,0.7272727272727273,0.5986925313252827,0.7425027965238405,0.7454383928700579,3.4545454545454546,2020-04-21,,,183
,female,adult,A. Farensis,True,Dragging shell fragment backward.,"['Algae', 'Small Fish']",5.0,1.2897216266500566,1.3793356119486015,1.7096696467652748,1.355833916059508,3.3636363636363638,2020-04-21,,,184
,male,adult,u. olhanen.,,Territorial display against intruder.,"['Coral Fragment', 'Algae', 'Hermit Crab', 'Polychaete Worm']",5.0,0.9545454545454546,0.9484923570642714,1.151935504632196,0.9960618612067652,3.5454545454545454,2020-04-21,,,185
,male,sub_adult,A farensis,,Picking detritus from seabed.,"['Sea Sponge', 'Sea Urchin', 'Hermit Crab']",4.0,5.568181818181818,4.469310243371585,6.284667697052094,5.957760483186957,3.4545454545454546,2020-04-21,,,186
,male,sub_adult,U. olhanensis,,Burrowing into sandy sediment.,"['Coral Fragment', 'Jellyfish', 'Snail', 'Sea Anemone']",7.0,2.272727272727273,2.2962127629768423,3.0946397959211467,2.3432569126321736,3.4545454545454546,2020-04-21,,,187
,female,juvenile,A farensis,False,Displaying dominance by lifting body.,"['Small Fish', 'Algae', 'Snail']",9.0,1.59851264986525,1.9708425159862435,2.90549605717267,1.7150388313685965,3.727272727272727,2020-04-21,,,188
,male,juvenile,A farensis,,Territorial display against intruder.,"['Coral Fragment', 'Mussel']",12.0,0.6363636363636364,0.5061879445521744,0.6886980577007331,0.6750869796789624,3.272727272727273,2020-04-21,,,189
,male,sub_adult,A. Farensis,True,Displaying dominance by lifting body.,"['Hermit Crab', 'Small Fish', 'Sea Anemone']",8.0,2.5,2.7361147096227234,3.7651134158705593,2.6668892520111953,3.272727272727273,2020-04-21,,,190
,male,juvenile,U. olhanensis,,Guarding eggs under abdominal flap.,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Jellyfish']",9.0,0.6818181818181818,0.8783828135288133,1.2720458052836092,0.708685121495845,3.5454545454545454,2020-04-21,,,191
,male or female,juvenile,U. olhanensis,,Climbing algae-covered rocks.,"['Sea Urchin', 'Small Fish', 'Jellyfish']",6.0,0.5909090909090909,0.7832713059428177,1.0070170519389543,0.633159739104443,3.4545454545454546,2020-04-21,,,192
,female,juvenile,A. Farensis,False,Swimming short distance to escape.,['Barnacle'],7.0,0.3496025668483736,0.462896151488655,0.5688878169557176,0.3696819827804758,3.3636363636363638,2020-04-21,,,193
,male,juvenile,A farensis,,Pausing frequently during exploration.,"['Coral Fragment', 'Sea Urchin']",6.0,1.0909090909090908,1.4683220204283736,2.107878398202257,1.1220100511860502,3.4545454545454546,2020-04-21,,,194
,male,pre_puberty,A. Farensis,,Climbing barnacle-covered surfaces.,"['Barnacle', 'Sea Star', 'Sea Sponge', 'Algae']",4.0,2.9318181818181817,2.8339741366158724,3.9719712377299747,3.130069796823477,3.5454545454545454,2020-04-21,,,195
,female,pre_puberty,U. olhanensis,False,Resting in shaded rock crevice.,"['Hermit Crab', 'Sea Urchin', 'Shrimp', 'Small Fish', 'Mussel']",7.0,1.4218183801216646,1.5424035105133604,2.180465702870973,1.497187158119348,3.272727272727273,2020-04-21,,,196
,female,sub_adult,u. olhanen.,True,Crab moving quickly across rocks.,"['Sea Urchin', 'Crab (Other Species)', 'Sea Anemone', 'Shrimp']",6.0,1.606601508356282,1.6868490302581334,2.457372548228067,1.7179195900193562,3.4545454545454546,2020-04-21,,,197
,female,pre_puberty,A farensis,True,Climbing vertical rock face.,"['Crab (Other Species)', 'Sea Urchin', 'Small Fish', 'Barnacle', 'Jellyfish']",9.0,0.8348299644454759,1.0512446811072111,1.495610041228457,0.8510476884166155,3.272727272727273,2020-04-21,,,198
,male,adult,U. olhanensis,,Slow movement near seagrass patches.,"['Polychaete Worm', 'Algae']",3.0,2.4545454545454546,2.694457937863142,3.8584363821719676,2.5492041086974786,3.3636363636363638,2020-04-21,,,199
,female,juvenile,Ucides alvorensis,False,Picking detritus from seabed.,"['Jellyfish', 'Mussel', 'Sea Star', 'Sea Anemone']",6.0,0.9634152826696355,1.2315806900773567,1.512448872705003,0.9779233460723057,3.4545454545454546,2020-04-21,,,200
,male,adult,U. olhanensis,,Resting in shaded rock crevice.,"['Polychaete Worm', 'Algae', 'Barnacle', 'Sea Star']",5.0,1.9090909090909092,1.7984905267563518,2.347377881459189,1.9646406758956645,3.3636363636363638,2020-04-21,,,201
,male,sub_adult,u. olhanen.,,Feeding on small crustaceans.,"['Polychaete Worm', 'Snail']",7.0,0.6818181818181818,0.6509640555930392,0.9724584966272526,0.7174975457920371,3.4545454545454546,2020-04-21,,,202
,female,sub_adult,u. olhanen.,False,Social contact with other crabs.,"['Shrimp', 'Crab (Other Species)']",6.0,2.133700287730075,1.8993000833229736,2.4999618622166433,2.1712066003236603,3.4545454545454546,2020-04-21,,,203
,male,adult,A farensis,,Interacting with small fish nearby.,['Coral Fragment'],9.0,2.0454545454545454,1.9168278121827576,2.797643383428296,2.1443394202654775,3.6363636363636362,2020-04-21,,,204
,male,adult,U. olhanensis,,Picking algae from rock surface.,"['Sea Anemone', 'Sea Star']",4.0,2.8636363636363638,2.9944266420001813,3.7274537314200447,3.0290813426261867,3.3636363636363638,2020-04-21,,,205
,male,sub_adult,Ucides alvorensis,,Climbing barnacle-covered surfaces.,"['Coral Fragment', 'Barnacle']",8.0,1.3636363636363635,1.567502726011799,2.2211100032310442,1.442409697226956,3.4545454545454546,2020-04-21,,,206
,male,adult,Ucides alvorensis,,Half buried in sand.,"['Sea Star', 'Coral Fragment', 'Jellyfish', 'Mussel', 'Sea Urchin']",8.0,3.409090909090909,3.5359234304210094,4.262715442313434,3.6529274798208378,3.4545454545454546,2020-04-21,,,207
,nan,sub_adult,A. Farensis,,Exchanging antenna taps.,"['Shrimp', 'Algae', 'Sea Sponge', 'Coral Fragment', 'Crab (Other Species)']",7.0,3.522727272727273,3.6053421658179947,4.983607333246341,3.790747965229109,3.4545454545454546,2020-04-21,,,208
,male,adult,A farensis,,Picking biofilm on submerged wood.,['Algae'],7.0,2.3181818181818183,2.287181715071833,3.3626308194660197,2.3823042665753973,3.4545454545454546,2020-04-21,,,209
,female,adult,A farensis,False,Moving in groups.,"['Sea Star', 'Sea Urchin']",7.0,2.2960333717648793,2.350489524567392,3.152785131487403,2.4250822438280557,3.272727272727273,2020-04-21,,,210
,male,pre_puberty,A farensis,,Searching for mates at twilight.,"['Mussel', 'Barnacle', 'Hermit Crab', 'Small Fish']",3.0,1.7045454545454546,1.2163507740380204,1.7215021624922715,1.7360170673056763,3.5454545454545454,2020-04-21,,,211
,male,sub_adult,U. olhanensis,,Feeding on algae scraped from rocks.,"['Mussel', 'Sea Star', 'Jellyfish']",6.0,2.9545454545454546,2.756670778317433,4.022615258669427,3.1118925713488226,3.3636363636363638,2020-04-21,,,212
,male,pre_puberty,A farensis,,Half buried in sand.,"['Sea Sponge', 'Sea Star', 'Jellyfish', 'Sea Anemone']",7.0,1.9772727272727273,1.702788900200921,2.43417262717804,2.0489023825287185,3.3636363636363638,2020-04-21,,,213
,female,sub_adult,U. olhanensis,True,Feeding on small mollusks.,['Sea Star'],10.0,1.6673068464688043,1.8989780927400275,2.5625543275215636,1.7710694086075884,3.3636363636363638,2020-04-21,,,214
,female,pre_puberty,A. Farensis,False,Interaction with hermit crabs.,"['Coral Fragment', 'Small Fish', 'Polychaete Worm']",7.0,0.6918744609772504,0.6404956149551441,0.8499899084904137,0.7431607785409304,3.4545454545454546,2020-04-21,,,215
,female,pre_puberty,U. olhanensis,False,Feeding on small mollusks.,"['Small Fish', 'Sea Urchin', 'Crab (Other Species)', 'Barnacle']",5.0,0.8421018858722256,0.7801297695289553,1.0793081123671058,0.8500851651687668,3.4545454545454546,2020-04-21,,,216
,female,adult,u. olhanen.,True,Hiding beneath rocks.,"['Shrimp', 'Mussel', 'Sea Anemone']",7.0,1.2052405882082078,1.2445288390997027,1.7776700013621762,1.3127099282729635,3.3636363636363638,2020-04-21,,,217
,female,adult,A farensis,False,Emerging cautiously from hiding.,"['Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Sea Sponge', 'Sea Star']",4.0,2.929586993148653,2.452147291928424,3.1064022627261023,3.01839653918492,3.4545454545454546,2020-04-21,,,218
,male,pre_puberty,U. olhanensis,,Resting under shell fragment.,['Barnacle'],4.0,2.0454545454545454,2.389344051908063,2.993798442395212,2.1976026462078937,3.5454545454545454,2020-04-21,,,219
,male,adult,u. olhanen.,True,Escaping from aggressive fish.,"['Sea Star', 'Snail', 'Shrimp', 'Hermit Crab', 'Coral Fragment']",8.0,1.5,1.5976894316677097,2.1894722582926858,1.6432939642784503,3.3636363636363638,2020-04-21,,,220
,male,adult,u. olhanen.,,Social contact with other crabs.,"['Small Fish', 'Sea Anemone', 'Sea Star', 'Coral Fragment']",10.0,2.4545454545454546,2.5717701422447905,3.0999769034956657,2.6305447131232085,3.4545454545454546,2020-04-21,,,221
,female,adult,Ucides alvorensis,False,Hiding in sandy burrow.,"['Sea Anemone', 'Algae', 'Snail', 'Jellyfish', 'Sea Star']",2.0,2.237659539825726,2.1611838398505623,3.020667724394623,2.431145125130613,3.4545454545454546,2020-04-21,,,222
,male,juvenile,u. olhanen.,,Rapid claw movement while feeding.,"['Sea Urchin', 'Polychaete Worm']",4.0,0.2727272727272727,0.22711890591482692,0.28488304920986274,0.2857261943308179,3.4545454545454546,2020-04-21,,,223
,male,juvenile,A farensis,,Struggling with entangled seaweed.,"['Crab (Other Species)', 'Sea Star']",9.0,1.4545454545454546,1.3126446340165725,1.6107242744269816,1.4927617995048588,3.5454545454545454,2020-04-21,,,224
,male,pre_puberty,U. olhanensis,,Half buried in sand.,['Mussel'],5.0,0.4772727272727273,0.3615459979888164,0.5225644876748544,0.5236361338101724,3.272727272727273,2020-04-21,,,225
,female,sub_adult,u. olhanen.,False,Foraging among seagrass roots.,"['Sea Sponge', 'Shrimp', 'Mussel']",8.0,1.004141355780193,1.116126154686298,1.6707344718419221,1.0640031786443223,3.3636363636363638,2020-04-21,,,226
,female,juvenile,A. Farensis,False,Exchanging antenna taps.,"['Mussel', 'Coral Fragment', 'Sea Urchin', 'Hermit Crab', 'Sea Sponge']",3.0,1.565952136037816,1.0369710368451608,1.282517353839991,1.6339290478966229,3.5454545454545454,2020-04-21,,,227
,female,sub_adult,u. olhanen.,False,Vibrating antennae in water currents.,"['Coral Fragment', 'Polychaete Worm', 'Shrimp', 'Barnacle']",7.0,1.2601808168223718,1.346011495360152,1.9530661920906771,1.3680997086410887,3.3636363636363638,2020-04-21,,,228
,male,sub_adult,A farensis,,Hiding under floating debris.,"['Sea Star', 'Algae', 'Sea Sponge']",5.0,2.9545454545454546,2.7525822862861973,3.3793329636364686,3.189653617169937,3.3636363636363638,2020-04-21,,,229
,female,juvenile,A farensis,False,Picking algae from rock surface.,"['Barnacle', 'Sea Star', 'Jellyfish', 'Sea Anemone']",6.0,0.8063532619244007,1.1504357611092255,1.596960553339532,0.8698632594238092,3.3636363636363638,2020-04-21,,,230
,female,adult,U. olhanensis,False,Escaping from aggressive fish.,"['Snail', 'Sea Star', 'Algae', 'Crab (Other Species)', 'Sea Urchin']",6.0,1.5219953420965657,1.4542928259526549,2.0792536300717326,1.6690637810059046,3.4545454545454546,2020-04-21,,,231
,female,juvenile,u. olhanen.,True,Hiding beneath rocks.,"['Shrimp', 'Jellyfish', 'Algae', 'Hermit Crab']",6.0,0.2548733920003923,0.314586125836888,0.46937092151492216,0.2582461720390602,3.4545454545454546,2020-04-21,,,232
,male,adult,u. olhanen.,,Crab moving quickly across rocks.,"['Jellyfish', 'Barnacle']",8.0,8.181818181818182,8.55549660988291,10.309475461399623,8.626201818241343,3.3636363636363638,2020-04-21,,,233
,male,sub_adult,u. olhanen.,,Burrowing into sandy sediment.,"['Snail', 'Crab (Other Species)']",4.0,1.3636363636363635,1.4263739643259903,2.0827304781167992,1.483036029969796,3.3636363636363638,2020-04-21,,,234
,female,adult,u. olhanen.,False,Feeding on small crustaceans.,"['Barnacle', 'Sea Star', 'Algae', 'Sea Anemone', 'Sea Sponge']",5.0,0.4268933161039296,0.481896587561659,0.6255247010040569,0.45108677711983797,3.272727272727273,2020-04-21,,,235
,male,adult,u. olhanen.,,Struggling with entangled seaweed.,"['Crab (Other Species)', 'Algae']",6.0,1.2272727272727273,1.2467830656639871,1.5410709404952903,1.231405527632776,3.4545454545454546,2020-04-21,,,236
,male,pre_puberty,u. olhanen.,,Feeding on small crustaceans.,"['Jellyfish', 'Polychaete Worm']",4.0,1.5681818181818181,1.2328064355225334,1.8127611060471436,1.6741249399042395,3.3636363636363638,2020-04-21,,,237
