,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
142,u. olhanen.,male,adult,,Lying still to avoid detection.,"['Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",5.0,81.0,80.95945651818603,58.081785384208324,4472.581729615817,,,142
143,A. Farensis,male,adult,,Foraging through tangled seagrass roots.,"['Small Fish', 'Algae', 'Sea Star']",11.0,43.5,42.09176203400545,31.438620594568423,946.1512167436957,,,143
144,A farensis,male,adult,,Group migration across shallow seabed.,"['Coral Fragment', 'Sea Anemone', 'Crab (Other Species)', 'Hermit Crab', 'Polychaete Worm']",8.0,43.5,44.026431289782465,38.47179504114818,1346.8569597966082,,,144
145,A. Farensis,male,adult,,Picking algae carefully off rock faces.,['Crab (Other Species)'],10.0,33.0,29.951884268975512,26.508668599823174,656.3074651219922,,,145
146,u. olhanen.,female,sub_adult,True,"Stationary, blending into rocky backdrop.",['Coral Fragment'],5.0,25.8772392465177,33.56485277716478,25.84197401682666,29.283073815172635,,,146
147,u. olhanen.,female,juvenile,False,Engaging in struggle with seaweed entanglement.,"['Polychaete Worm', 'Sea Star', 'Sea Anemone']",5.0,2.688896076439953,3.538415830942384,2.762230726092944,2.5392686975482617,,,147
148,Ucides alvorensis,nan,pre_puberty,,Mating ritual involving antennae brushing.,"['Hermit Crab', 'Barnacle', 'Snail', 'Mussel', 'Small Fish']",7.0,4.5,5.173124729701285,9.231646770343062,4.533527996756584,,,148
149,u. olhanen.,male,adult,,Rapid clawing during feeding bouts.,"['Barnacle', 'Small Fish', 'Sea Star', 'Jellyfish', 'Mussel']",4.0,40.5,37.16226346471551,981.3370755617045,31.961978232202725,,,149
150,u. olhanen.,female,pre_puberty,True,"Burrowing into soft, sandy sediment.","['Small Fish', 'Coral Fragment', 'Barnacle', 'Sea Anemone']",6.0,34.858750768803816,43.041588630746595,26.66570155593451,32.68981129267269,,,150
151,u. olhanen.,male,adult,,Creeping under the cover of seagrass.,"['Mussel', 'Polychaete Worm']",9.0,24.0,24.604780949608354,415.80484682283645,21.534304241393365,,,151
152,U. olhanensis,female,adult,False,Frequent pausing while exploring.,"['Sea Star', 'Shrimp', 'Sea Anemone', 'Algae']",9.0,33.122863453632036,37.49885237161272,26.431468754227964,30.782052019495612,,,152
153,u. olhanen.,female,adult,False,Claw snapping in diver confrontation.,['Sea Sponge'],7.0,33.7870265818433,32.174101246379,24.447913535477394,27.000654892816968,,,153
154,Ucides alvorensis,male,sub_adult,,Approaching small fish with curiosity.,['Coral Fragment'],10.0,42.5,46.355827588228884,33.148499589554895,1715.0338363459534,,,154
155,u. olhanen.,male,adult,,Engaging in struggle with seaweed entanglement.,"['Crab (Other Species)', 'Hermit Crab']",6.0,33.0,35.54481344995139,28.178923139668285,700.7778300946713,,,155
156,Ucides alvorensis,male,adult,,Consuming algae scraped from barnacles.,"['Mussel', 'Algae', 'Polychaete Worm', 'Sea Anemone']",9.0,21.0,21.250436883883207,299.3635600984347,15.141868879888706,,,156
157,u. olhanen.,female,sub_adult,True,Retreating quickly into hidden burrow.,"['Sea Star', 'Polychaete Worm', 'Algae', 'Shrimp', 'Sea Sponge']",8.0,6.6742331699680415,-999.0,6.3284174014475605,4.679391817399517,,,157
158,A. Farensis,male,adult,,Adopting threatening stance when approached.,"['Crab (Other Species)', 'Shrimp', 'Jellyfish', 'Sea Urchin']",6.0,15.0,14.959194368922558,145.7823120260027,12.273308700712315,,,158
159,A. Farensis,female,sub_adult,False,Vibrating antennae in flowing current.,"['Snail', 'Shrimp', 'Hermit Crab']",12.0,32.1645005839932,25.900268726410303,19.998905319644482,19.12266063756902,,,159
160,Ucides alvorensis,male,adult,True,Staying half-submerged in loose sand.,"['Sea Star', 'Algae', 'Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",9.0,42.0,40.40621118538293,1105.6310185088348,32.74680219342527,,,160
161,U. olhanensis,male,adult,,Clambering up submerged tree trunks.,"['Sea Star', 'Coral Fragment', 'Sea Urchin', 'Crab (Other Species)']",11.0,21.0,20.83914260386707,16.414015445090968,325.06916397570717,,,161
162,A farensis,male,juvenile,,Color change during molting stress.,"['Shrimp', 'Hermit Crab', 'Sea Anemone', 'Coral Fragment', 'Crab (Other Species)']",11.0,13.0,16.222213410958783,136.24148781423116,12.233598601105818,,,162
163,A. Farensis,female,adult,True,Swimming briefly to avoid disturbance.,"['Coral Fragment', 'Shrimp', 'Sea Star', 'Crab (Other Species)']",4.0,26.122414814492114,26.820447542059895,16.651129219561184,22.018693397554337,,,163
164,u. olhanen.,male,adult,,Interaction with nearby hermit crab.,['Sea Urchin'],6.0,30.0,31.2829483890788,26.18420906147033,774.8530615667238,,,164
165,u. olhanen.,male,sub_adult,,Guarding hole in substrate from intruders.,['Sea Star'],7.0,40.0,44.39636799667486,987.3414902688155,39.55396209449238,,,165
166,u. olhanen.,male,adult,,Feeding on decaying matter among rocks.,"['Small Fish', 'Polychaete Worm', 'Snail']",5.0,48.0,45.11311275966121,1441.3094496771632,38.293827070942115,,,166
167,A farensis,female,juvenile,False,Swiftly dashing across exposed sand.,"['Crab (Other Species)', 'Polychaete Worm']",11.0,11.035646053573954,7.832514876141144,6.5097846256571685,6.341945057858566,,,167
168,A. Farensis,female,sub_adult,False,Entering burrow after disturbance.,"['Hermit Crab', 'Sea Star', 'Jellyfish']",11.0,35.05322200160372,30.780242232845715,20.382054252408743,27.28746970741758,,,168
169,u. olhanen.,female,adult,False,Darting away in response to sudden shadow.,"['Small Fish', 'Sea Sponge']",9.0,13.981809446400598,15.309145146676888,10.578492307393285,11.898161852699612,,,169
170,A farensis,male,pre_puberty,True,Picking algae carefully off rock faces.,"['Barnacle', 'Small Fish', 'Jellyfish']",4.0,16.5,16.174931171376812,12.553168517827977,173.53002578255638,,,170
171,Ucides alvorensis,male or female,adult,,Sheltering under broken shell piece.,"['Shrimp', 'Polychaete Worm']",7.0,35.65608332133752,34.37818939401948,30.710725626783336,34.454622001866866,,,171
172,u. olhanen.,nan,adult,,Foraging through tangled seagrass roots.,['Crab (Other Species)'],8.0,30.94750549800798,31.535033401992365,23.841689250737183,29.634361373866817,,,172
173,A farensis,female,sub_adult,True,Retreating quickly into hidden burrow.,"['Sea Sponge', 'Small Fish', 'Sea Urchin', 'Sea Anemone']",10.0,19.128536168024716,20.115100852764137,18.908905666896093,16.235157096725768,,,173
174,u. olhanen.,male,adult,,Engaging in antennae-to-antennae contact.,"['Small Fish', 'Algae', 'Polychaete Worm']",6.0,28.5,28.05147190645,24.081083129955726,571.4054170814165,,,174
175,Ucides alvorensis,female,adult,False,Entering burrow after disturbance.,"['Algae', 'Polychaete Worm', 'Snail', 'Crab (Other Species)', 'Sea Sponge']",8.0,19.92055488962183,19.755777872830603,18.349271668021174,14.026405335010265,,,175
176,A farensis,female,adult,True,Waving claw in signal to another crab.,"['Small Fish', 'Polychaete Worm']",11.0,31.89283988910069,32.98547433724585,20.548270433793903,28.82681240643989,,,176
177,A farensis,female,pre_puberty,False,Progressing cautiously through new area.,"['Polychaete Worm', 'Barnacle', 'Jellyfish']",9.0,8.940784645894542,10.108803008015316,7.586534056062602,8.36137930290687,,,177
178,U. olhanensis,female,adult,True,Consuming algae scraped from barnacles.,"['Small Fish', 'Coral Fragment']",7.0,63.65664069163014,53.95523870690436,41.74593316783759,42.00766332206561,,,178
179,u. olhanen.,male,sub_adult,,Guarding hole in substrate from intruders.,"['Sea Star', 'Sea Anemone', 'Snail', 'Crab (Other Species)']",12.0,22.5,18.900336785477304,195.59673367580334,15.727110031364756,,,179
180,u. olhanen., ,adult,True,Scuttling swiftly over rocky terrain.,['Polychaete Worm'],11.0,58.5,64.12089519038808,890.1458013076708,55.16796530415052,,,180
181,U. olhanensis, ,pre_puberty,,Nibbling detritus off seabed patches.,"['Sea Anemone', 'Snail', 'Sea Star', 'Crab (Other Species)', 'Polychaete Worm']",7.0,12.0,9.289376915139698,23.698733089024017,7.445372921991749,,,181
182,A farensis,male,sub_adult,,Feeding on decaying matter among rocks.,"['Coral Fragment', 'Snail', 'Small Fish']",7.0,51.25,53.01338163547887,2119.0466528373477,40.549190955014446,,,182
183,A farensis,male,adult,,Waving claw in signal to another crab.,"['Snail', 'Barnacle']",8.0,31.5,31.28263012201288,22.001680852342485,556.6219606875001,,,183
184,u. olhanen.,female,adult,True,"Burrowing into soft, sandy sediment.",['Hermit Crab'],8.0,40.96094612869679,42.907998891404496,35.993632510952594,32.00853582540549,,,184
185,A. Farensis,male,adult,,Feeding on small crustaceans in crevices.,"['Mussel', 'Barnacle', 'Jellyfish', 'Hermit Crab']",7.0,54.0,55.31379315301418,44.29589905436667,1812.2490136046824,,,185
186,u. olhanen.,male,juvenile,,Guarding eggs beneath body flap.,"['Coral Fragment', 'Shrimp', 'Hermit Crab']",7.0,6.0,6.556755842721913,25.05877882525443,5.617449731077952,,,186
187,U. olhanensis,male,juvenile,,Approaching small fish with curiosity.,"['Snail', 'Sea Sponge', 'Polychaete Worm']",9.0,11.0,8.825878308674266,46.46636453965698,7.762801102737162,,,187
188,A. Farensis,male,pre_puberty,,Claw shaking post-contact gesture.,"['Hermit Crab', 'Jellyfish']",6.0,25.5,27.454159906622635,24.206810569773534,472.1174387912393,,,188
189,U. olhanensis,male,pre_puberty,,Engaging in antennae-to-antennae contact.,['Sea Anemone'],8.0,5.25,4.077815456951892,3.3082650416022217,12.227122059626607,,,189
190,u. olhanen.,female,adult,True,Frequent pausing while exploring.,"['Polychaete Worm', 'Sea Urchin', 'Mussel']",9.0,36.83011188100218,36.93360286480672,24.533699859946264,30.71456676906221,,,190
191,A. Farensis,male,sub_adult,,Waving claw in signal to another crab.,"['Crab (Other Species)', 'Sea Star']",7.0,33.75,39.04226974773112,28.850750711128587,876.4671043417354,,,191
192,U. olhanensis,female,juvenile,True,Group migration across shallow seabed.,"['Sea Urchin', 'Sea Anemone']",7.0,8.004261281452624,10.824627573393713,7.086490961399966,7.8256502989391965,,,192
193,A farensis,male,sub_adult,,Swimming briefly to avoid disturbance.,['Barnacle'],5.0,47.5,52.332286153924535,1828.7741455660255,44.2074237285829,,,193
194,U. olhanensis,female,adult,False,Mating ritual involving antennae brushing.,['Small Fish'],9.0,33.88523266222974,32.84801275185981,31.150839573976466,28.238199105264034,,,194
195,u. olhanen.,female,adult,False,Brief social contact with fellow crabs.,['Mussel'],10.0,50.32448728308083,46.906986114299364,42.40854632799997,36.513148551064326,,,195
196,A. Farensis,N/R,sub_adult,,Lying still to avoid detection.,"['Crab (Other Species)', 'Small Fish']",8.0,13.75,13.362789983256693,54.82286793943832,9.902165912888645,,,196
197,A farensis,female,adult,False,Sifting through sediment for scraps.,['Jellyfish'],9.0,23.57317047884907,27.524392862326618,24.100409426466886,22.489181395380246,,,197
198,A farensis,female,pre_puberty,False,Nibbling detritus off seabed patches.,"['Jellyfish', 'Crab (Other Species)']",8.0,9.967012382233191,8.22940721398499,5.552593333554452,6.30168060948291,,,198
199,U. olhanensis,female,adult,False,Hiding beneath overhanging rock.,['Coral Fragment'],7.0,28.456672986942525,28.58559283357512,17.800960948709307,25.401462445856893,,,199
200,u. olhanen.,male,pre_puberty,True,Nibbling detritus off seabed patches.,"['Barnacle', 'Crab (Other Species)', 'Shrimp', 'Small Fish', 'Coral Fragment']",12.0,15.0,13.474836507700616,11.500196190582777,96.92015746312357,,,200
201,u. olhanen.,female,adult,False,Displaying territorial behavior against intruder.,"['Sea Sponge', 'Barnacle', 'Sea Anemone']",10.0,46.11226591621154,49.31125924027582,35.609429028131046,43.944858795160656,,,201
202,A. Farensis,female,adult,False,Entering burrow after disturbance.,"['Snail', 'Sea Urchin', 'Shrimp', 'Algae', 'Sea Star']",9.0,47.76515167031027,49.064300742486786,34.75884114502917,38.854372346838495,,,202
203,u. olhanen.,female,juvenile,False,Group migration across shallow seabed.,"['Mussel', 'Algae', 'Sea Star']",11.0,8.373532042051039,6.22222875223592,3.9884305497382977,4.417487175343004,,,203
204,U. olhanensis,female,pre_puberty,False,Lying still to avoid detection.,"['Algae', 'Snail', 'Shrimp', 'Hermit Crab']",9.0,9.730865375496382,10.614690835237914,7.43499739905057,8.359355930287181,,,204
205,U. olhanensis,female,pre_puberty,False,Darting away in response to sudden shadow.,"['Shrimp', 'Polychaete Worm', 'Mussel', 'Jellyfish']",6.0,9.265121236914299,10.321785178379244,7.547585301423261,8.778407557806187,,,205
206,u. olhanen.,male,adult,,Scavenging at the edge of tidal pools.,"['Jellyfish', 'Algae', 'Coral Fragment', 'Sea Urchin', 'Sea Star']",8.0,39.0,42.21254573773901,966.945285241918,31.771546273942864,,,206
207,u. olhanen.,female,juvenile,False,Darting away in response to sudden shadow.,"['Algae', 'Shrimp']",9.0,13.123059189980586,12.137964004604692,7.333285167643241,9.201010760657267,,,207
208,U. olhanensis,female,adult,False,Scaling steep rock faces near shore.,['Shrimp'],8.0,17.095858398663466,15.020793097676517,9.128922280753073,11.86136820213747,,,208
209,u. olhanen.,female,pre_puberty,False,Waving claw in signal to another crab.,"['Sea Star', 'Coral Fragment', 'Small Fish', 'Jellyfish', 'Crab (Other Species)']",7.0,13.472169504830614,13.578635153268158,10.022118861316429,10.043409012675408,,,209
210,A. Farensis,male,adult,True,Rhythmic waving as social cue.,"['Shrimp', 'Jellyfish', 'Algae', 'Sea Urchin', 'Sea Sponge']",7.0,22.5,23.03727445301029,17.661502461715255,283.2440568902394,,,210
211,u. olhanen.,female,sub_adult,True,Claw shaking post-contact gesture.,"['Coral Fragment', 'Sea Urchin', 'Small Fish']",10.0,12.482324738728826,11.793165635668922,7.85400851585456,10.537243008257972,,,211
212,u. olhanen.,female,adult,False,Scaling steep rock faces near shore.,"['Coral Fragment', 'Sea Sponge', 'Algae']",9.0,33.339410885096726,33.78322872287822,24.89807178117547,26.37137935009118,,,212
213,U. olhanensis,male,pre_puberty,,Resting in shaded crevice along cliff.,"['Sea Star', 'Sea Anemone', 'Algae']",11.0,14.25,15.450326061173936,12.47746980290207,133.16404309610132,,,213
214,u. olhanen.,male,sub_adult,,"Stationary, blending into rocky backdrop.","['Mussel', 'Sea Sponge', 'Shrimp', 'Small Fish', 'Sea Star']",6.0,33.75,40.463830370958945,35.66720491475145,1074.3545214025526,,,214
215,A farensis,male,adult,,Sheltering under broken shell piece.,"['Shrimp', 'Mussel', 'Polychaete Worm', 'Snail']",4.0,45.0,49.30516777085796,40.3754856515966,1326.0943548811433,,,215
216,A farensis,female,pre_puberty,True,Group migration across shallow seabed.,"['Sea Sponge', 'Coral Fragment', 'Mussel', 'Jellyfish']",5.0,3.223245973560874,2.9649613057781345,2.5328333697166934,2.343309889732899,,,216
217,U. olhanensis,female,sub_adult,True,Escaping from pursuing predator silhouette.,"['Jellyfish', 'Polychaete Worm', 'Hermit Crab', 'Barnacle']",7.0,4.5484684528967545,4.988405294335009,4.189739236825265,4.252808112280638,,,217
218,A. Farensis,N/R,sub_adult,,Engaging in antennae-to-antennae contact.,"['Shrimp', 'Polychaete Worm', 'Small Fish']",7.0,10.0,8.680881911611737,21.242456175244996,7.727019778981013,,,218
219,u. olhanen.,male,adult,,Escaping from pursuing predator silhouette.,"['Hermit Crab', 'Coral Fragment']",6.0,30.0,28.838506365748056,23.03012566242601,576.6757063207065,,,219
220,A farensis,male,pre_puberty,True,Adopting threatening stance when approached.,"['Barnacle', 'Jellyfish']",8.0,14.25,11.674498657506456,10.418159022033846,96.01801799654878,,,220
221,Ucides alvorensis,male,pre_puberty,,Grazing on mollusks among debris.,"['Jellyfish', 'Sea Star', 'Polychaete Worm', 'Coral Fragment']",6.0,27.75,27.76750077996917,24.612265590775294,600.4433907941059,,,221
222,U. olhanensis,male,sub_adult,,"Burrowing into soft, sandy sediment.","['Sea Sponge', 'Algae']",7.0,10.0,8.671776115468885,6.328059372527775,41.28176680828719,,,222
223,u. olhanen.,female,sub_adult,False,Traversing algae-slick rock surfaces.,"['Mussel', 'Hermit Crab', 'Crab (Other Species)', 'Jellyfish', 'Sea Star']",10.0,58.34520407877498,50.503152893228176,47.33135507699221,38.78767947318055,,,223
224,A farensis,male,pre_puberty,,Interaction with nearby hermit crab.,"['Barnacle', 'Small Fish', 'Algae', 'Shrimp']",13.0,15.0,18.195874120735922,13.107720113777935,166.85865889654124,,,224
225,U. olhanensis,male,adult,,Displaying territorial behavior against intruder.,"['Barnacle', 'Polychaete Worm', 'Shrimp', 'Algae', 'Sea Sponge']",7.0,18.0,17.73315430729879,170.2190352811958,13.520753363714762,,,225
226,U. olhanensis,male,pre_puberty,,Progressing cautiously through new area.,"['Sea Urchin', 'Coral Fragment']",8.0,24.0,27.817132005052144,495.8590782189847,22.066517575863152,,,226
227,u. olhanen.,male,adult,,Engaging in antennae-to-antennae contact.,"['Small Fish', 'Sea Urchin', 'Barnacle', 'Crab (Other Species)', 'Shrimp']",12.0,58.5,53.141691841052264,1876.3778866108455,41.66227946274832,,,227
228,Ucides alvorensis,male,adult,,Interaction with nearby hermit crab.,"['Coral Fragment', 'Sea Urchin', 'Mussel']",10.0,42.0,39.888206727585285,1087.8390388531516,31.844582089483275,,,228
229,U. olhanensis,male,sub_adult,,Brief social contact with fellow crabs.,"['Jellyfish', 'Small Fish', 'Snail', 'Mussel', 'Crab (Other Species)']",4.0,15.0,15.73229910318856,164.6566441452231,13.14401839502944,,,229
230,U. olhanensis,male,adult,True,Defensive claw movement in water.,"['Jellyfish', 'Sea Sponge']",7.0,46.5,47.990708106762874,38.42501814198607,1731.879312924088,,,230
231,u. olhanen.,male,sub_adult,,Protecting territory in confined space.,"['Barnacle', 'Sea Sponge', 'Snail']",8.0,16.25,14.927680679657277,123.70866973259481,12.957493317945385,,,231
232,u. olhanen.,female,adult,True,Guarding eggs beneath body flap.,"['Polychaete Worm', 'Sea Sponge']",6.0,39.648915016532115,41.699735139584895,39.25831474213897,36.3990758039224,,,232
233,Ucides alvorensis,female,juvenile,False,Brief social contact with fellow crabs.,"['Shrimp', 'Sea Anemone', 'Sea Sponge', 'Small Fish', 'Crab (Other Species)']",9.0,8.650392534392132,11.135313049944907,10.249511052172094,8.656441032850491,,,233
234,u. olhanen., ,adult,,Collecting biofilm from sunken wood.,['Barnacle'],9.0,19.5,19.92016835907614,125.92242995208994,15.485144089481356,,,234
235,U. olhanensis,female,adult,True,Interaction with nearby hermit crab.,"['Coral Fragment', 'Hermit Crab', 'Sea Star', 'Barnacle', 'Crab (Other Species)']",9.0,38.39101009341673,33.685609822237346,20.71245458337096,24.2164112755994,,,235
236,A. Farensis,male,adult,,Side-stepping along sandy coastal floor.,"['Snail', 'Small Fish']",9.0,13.5,14.200851935955281,10.195752234647383,138.84466581031418,,,236
237,U. olhanensis,male,adult,,Traversing algae-slick rock surfaces.,"['Sea Anemone', 'Coral Fragment', 'Mussel']",8.0,16.5,16.433720822340042,167.22948515733225,12.71895541444873,,,237
238,u. olhanen.,female,juvenile,True,Claw snapping in aggressive encounter.,"['Sea Anemone', 'Crab (Other Species)']",9.0,3.8205345817238334,5.092481469244208,3.9720846099382654,4.168430673920073,,,238
239,u. olhanen.,female,adult,True,Approaching small fish with curiosity.,"['Snail', 'Small Fish', 'Polychaete Worm', 'Barnacle', 'Sea Sponge']",11.0,21.277019879938372,22.972740861630164,16.519630095488765,17.527824701040405,,,239
240,A farensis,male,sub_adult,True,Traversing algae-slick rock surfaces.,"['Sea Sponge', 'Snail', 'Mussel']",7.0,41.25,44.99240093306911,35.69154617456374,1211.2305965468831,,,240
241,U. olhanensis,female,juvenile,True,Feeding on decaying matter among rocks.,"['Coral Fragment', 'Sea Sponge', 'Sea Star']",7.0,14.115345750244591,10.329516382466478,6.531173780072441,8.138924608845564,,,241
242,U. olhanensis,female,adult,False,Taking cover beneath seagrass leaves.,"['Sea Urchin', 'Sea Anemone', 'Shrimp', 'Algae', 'Coral Fragment']",8.0,23.08969930613581,22.002081935624492,14.139178273224642,16.557758146621413,,,242
243,U. olhanensis,female,sub_adult,False,Scavenging at the edge of tidal pools.,"['Hermit Crab', 'Sea Sponge']",10.0,28.80681907837998,33.5675728890444,29.90901832913202,25.41525665840739,,,243
244,U. olhanensis,male,adult,,Rhythmic waving as social cue.,"['Sea Star', 'Sea Urchin', 'Sea Sponge', 'Coral Fragment', 'Crab (Other Species)']",7.0,39.0,42.16942168290712,33.87209659332942,1374.511466534922,,,244
245,A. Farensis,female,adult,False,Engaging in antennae-to-antennae contact.,"['Coral Fragment', 'Sea Sponge']",8.0,30.021578920291194,31.790503396382356,27.76572049822919,23.586954523752013,,,245
246,A farensis,male,adult,,Claw snapping in aggressive encounter.,"['Sea Sponge', 'Small Fish', 'Sea Urchin']",7.0,25.5,27.45586150417098,436.68624901650116,24.651113431047968,,,246
247,u. olhanen.,male,pre_puberty,,Resisting aggressive fish encounter.,['Algae'],6.0,3.75,3.970105122871547,8.198704297780067,3.241374590620277,,,247
248,U. olhanensis,female,sub_adult,True,Adopting threatening stance when approached.,"['Coral Fragment', 'Snail', 'Barnacle', 'Small Fish']",7.0,17.878107581495843,23.861319508468963,17.900765443053736,17.308843308882217,,,248
249,u. olhanen.,female,adult,True,Retreating swiftly from perceived danger.,"['Polychaete Worm', 'Small Fish', 'Jellyfish', 'Mussel', 'Sea Star']",11.0,30.365525896514864,30.544040249648397,30.334094391150757,23.852790062355986,,,249
250,U. olhanensis,female,sub_adult,False,Concealing self beneath floating matter.,"['Snail', 'Hermit Crab', 'Sea Sponge', 'Sea Urchin', 'Crab (Other Species)']",8.0,21.366872758592343,20.85594691901957,13.985554501522161,15.527023841589402,,,250
251,Ucides alvorensis,female,pre_puberty,False,Nibbling detritus off seabed patches.,"['Coral Fragment', 'Small Fish', 'Algae']",13.0,11.93052720727597,14.082529464754339,12.768512272536963,12.54377100478526,,,251
252,u. olhanen.,male,adult,,Interaction with nearby hermit crab.,"['Sea Urchin', 'Coral Fragment']",7.0,25.5,28.03568785816554,540.5192026426473,20.241375602750324,,,252
253,A farensis,male,juvenile,,Brief social contact with fellow crabs.,['Algae'],12.0,7.5,7.453753589924962,28.408835697599358,5.724838123780489,,,253
254,A farensis,male,pre_puberty,,Retreating quickly into hidden burrow.,"['Crab (Other Species)', 'Mussel', 'Coral Fragment', 'Sea Urchin']",6.0,9.0,8.285127912863764,6.866351235940007,43.87340156938282,,,254
255,A farensis,female,adult,False,Guarding eggs beneath body flap.,"['Small Fish', 'Snail', 'Sea Sponge']",7.0,38.11132464486231,39.467721582207126,32.5385072667664,34.059514929565644,,,255
256,u. olhanen.,male,adult,,Traversing algae-slick rock surfaces.,['Shrimp'],8.0,73.5,67.72629748978444,49.34034197868373,2592.907319520199,,,256
257,A farensis,female,sub_adult,False,Lying still to avoid detection.,"['Sea Anemone', 'Mussel', 'Hermit Crab', 'Algae']",9.0,8.631677301080254,9.828874027434509,8.542547592775781,7.049038529232013,,,257
258,A farensis,male,juvenile,,Guarding eggs beneath body flap.,"['Snail', 'Small Fish', 'Sea Star', 'Jellyfish']",7.0,25.0,18.767548935349723,14.77912350132402,231.60078360280673,,,258
259,u. olhanen.,female,pre_puberty,False,Gradual movement in cold conditions.,"['Algae', 'Shrimp', 'Barnacle', 'Mussel', 'Hermit Crab']",6.0,4.978512456191268,6.910548145881726,5.847948848601414,5.571927269282341,,,259
260,u. olhanen.,male,adult,True,Entering burrow after disturbance.,"['Sea Sponge', 'Crab (Other Species)']",4.0,34.5,36.45598378122529,842.4659786480737,28.202312786423022,,,260
261,u. olhanen.,female,adult,False,Resting in shaded crevice along cliff.,"['Mussel', 'Sea Star', 'Sea Sponge']",6.0,41.615878947729264,48.06188725782607,43.567749646317246,42.469163308538505,,,261
262,U. olhanensis,female,adult,False,Retreating swiftly from perceived danger.,"['Sea Star', 'Crab (Other Species)', 'Barnacle', 'Coral Fragment', 'Mussel']",8.0,50.06630464806027,62.75949184200699,44.58790756418788,54.46695198001687,,,262
263,u. olhanen.,female,adult,False,Adopting threatening stance when approached.,"['Sea Sponge', 'Small Fish', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin']",11.0,20.826465510941794,22.30454331962985,16.65067278289519,16.336680840429803,,,263
264,U. olhanensis,female,adult,True,Swiftly dashing across exposed sand.,['Sea Sponge'],8.0,47.8247233933114,51.08950737650971,34.91558274606657,36.297942013512355,,,264
265,A. Farensis,male,pre_puberty,,Harvesting food beneath floating debris.,"['Coral Fragment', 'Jellyfish']",11.0,24.75,25.722628651531824,486.8941185717914,21.71469351339154,,,265
266,A. Farensis,female,juvenile,False,Brief social contact with fellow crabs.,['Crab (Other Species)'],7.0,12.16383052437136,14.479850836746493,10.46047909072138,12.41999470613865,,,266
267,u. olhanen.,nan,pre_puberty,,Rapid clawing during feeding bouts.,"['Small Fish', 'Shrimp', 'Sea Star', 'Mussel']",9.0,36.0,45.71232719694635,451.6973301154199,35.08654376496964,,,267
268,U. olhanensis,male,sub_adult,,Swiftly dashing across exposed sand.,"['Shrimp', 'Coral Fragment', 'Algae']",7.0,35.0,38.374523690129024,30.767610533045605,886.8766604640462,,,268
269,Ucides alvorensis,male,adult,,Lying still to avoid detection.,"['Sea Sponge', 'Sea Anemone', 'Mussel', 'Algae']",7.0,18.0,17.464306408467145,234.00852980953115,12.749017266271023,,,269
270,A farensis,female,pre_puberty,True,Scaling steep rock faces near shore.,"['Sea Sponge', 'Mussel']",10.0,6.2382959365331025,8.2288526026058,6.405758403659007,7.275141077770545,,,270
271,U. olhanensis,male,pre_puberty,,Guarding hole in substrate from intruders.,['Crab (Other Species)'],9.0,33.75,34.3368801738775,26.12360159343863,823.0635868597749,,,271
272,Ucides alvorensis,female,pre_puberty,False,Darting away in response to sudden shadow.,"['Hermit Crab', 'Coral Fragment', 'Barnacle']",5.0,12.059032475404344,10.294661308579311,8.018048971717525,7.785226067452073,,,272
273,A. Farensis,female,juvenile,True,Group migration across shallow seabed.,"['Sea Urchin', 'Coral Fragment', 'Small Fish', 'Hermit Crab']",9.0,11.331632387553364,11.911777178535377,11.631311637086926,9.581806528065027,,,273
274,A farensis,male,sub_adult,,Adopting threatening stance when approached.,"['Sea Urchin', 'Sea Star', 'Jellyfish']",5.0,17.5,18.89580465959668,15.567761826281616,268.73659341548154,,,274
275,A farensis,male,adult,,Defensive claw movement in water.,"['Shrimp', 'Sea Anemone']",6.0,27.0,26.048642477354154,19.85523006763122,448.7666444479648,,,275
276,A. Farensis,female,sub_adult,True,Progressing cautiously through new area.,"['Sea Urchin', 'Small Fish', 'Crab (Other Species)', 'Coral Fragment', 'Mussel']",6.0,25.252827934699642,24.814715103296226,15.80052558105084,18.878504607126033,,,276
277,A. Farensis,male,sub_adult,,Interaction with nearby hermit crab.,"['Coral Fragment', 'Polychaete Worm']",6.0,10.0,10.869859741605994,63.60925152462982,9.766768780117252,,,277
278,A. Farensis, ,adult,,Retreating swiftly from perceived danger.,"['Sea Sponge', 'Crab (Other Species)']",6.0,31.5,30.73592815731136,231.25440607932867,26.635019638120422,,,278
279,A farensis,female,adult,False,Group migration across shallow seabed.,['Sea Sponge'],7.0,39.11356495669008,47.82380149360747,34.20002814080174,42.3452255597574,,,279
280,u. olhanen.,male,adult,True,Filtering detritus from shallow bottom.,"['Polychaete Worm', 'Coral Fragment', 'Sea Anemone']",6.0,34.5,37.05169494328779,980.0908293352184,33.10209763207608,,,280
281,u. olhanen.,female,sub_adult,False,Color change during molting stress.,"['Small Fish', 'Sea Star', 'Coral Fragment', 'Crab (Other Species)', 'Sea Urchin']",9.0,23.09965947918058,24.903341730712143,17.319554667880247,18.59433964730921,,,281
282,U. olhanensis,male,pre_puberty,,Reacting to sudden changes in temperature.,['Sea Anemone'],7.0,12.75,9.725502309683506,6.9513829558078735,63.3903772480007,,,282
