species,sex,stage,species_name,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
,female,sub_adult,A farensis,False,Climbing vertical rock face.,"['Sea Sponge', 'Coral Fragment']",9.0,2.7057478274683504,3.500662013368789,5.182277502399124,2.7085699008911273,1.9090909090909092,2022-10-27,,,122
,nan,adult,A farensis,,Vibrating antennae in water currents.,['Jellyfish'],4.0,4.090909090909091,3.85568048164005,5.0873986323555895,4.231470919415063,2.0,2022-10-27,,,123
,female,adult,U. olhanensis,False,Sitting still blending with environment.,"['Shrimp', 'Crab (Other Species)', 'Sea Anemone', 'Small Fish']",8.0,2.557345684152998,2.612672101689066,3.171528325535138,2.719028663166528,1.8181818181818181,2022-10-27,,,124
,nan,pre_puberty,u. olhanen.,,Feeding on detritus in shallow water.,"['Sea Star', 'Small Fish']",7.0,2.3863636363636362,1.7600328804241412,2.135542615668665,2.5338594784505855,2.0,2022-10-27,,,125
,nan,sub_adult,A farensis,,Hiding beneath rocks.,"['Mussel', 'Snail', 'Sea Star']",8.0,3.409090909090909,3.1511089782550017,3.928936020212123,3.51892845480333,1.8181818181818181,2022-10-27,,,126
,female,pre_puberty,U. olhanensis,False,Claw waving directed at nearby crab.,['Jellyfish'],6.0,1.7269945005225025,1.8748070693790337,2.759808232504813,1.842269416367609,1.9090909090909092,2022-10-27,,,127
,female,adult,A. Farensis,False,Stillness in cold water.,"['Small Fish', 'Sea Sponge', 'Sea Anemone', 'Sea Urchin']",5.0,1.3688944637558056,1.5217612178891406,2.271779487401066,1.4122096132603985,2.0,2022-10-27,,,128
,female,sub_adult,u. olhanen.,False,Feeding on small mollusks.,"['Sea Sponge', 'Sea Star', 'Barnacle', 'Sea Anemone', 'Mussel']",4.0,2.3023238888310327,2.590553891135619,3.4843863016621808,2.481649016341289,2.0,2022-10-27,,,129
,female,sub_adult,u. olhanen.,False,Claw snapping at diver.,"['Sea Anemone', 'Snail', 'Mussel']",6.0,5.8023941598909206,4.890875162431278,6.362367998678142,6.102768357022367,1.9090909090909092,2022-10-27,,,130
,male,sub_adult,A. Farensis,,Searching for food in tidal pools.,['Crab (Other Species)'],6.0,4.545454545454546,4.427631606705298,6.018028420059684,4.828972525325633,1.8181818181818181,2022-10-27,,,131
,female,adult,A. Farensis,False,Shaking claws after contact.,"['Coral Fragment', 'Jellyfish', 'Sea Anemone', 'Shrimp', 'Algae']",8.0,6.561065975829985,7.189932720693926,8.902532324616654,6.608878314192146,1.9090909090909092,2022-10-27,,,132
,female,sub_adult,U. olhanensis,False,Crab moving quickly across rocks.,"['Sea Star', 'Snail', 'Algae', 'Sea Sponge', 'Hermit Crab']",6.0,3.7341552310110546,4.390444501524656,5.306021813711092,3.7752137827140477,1.9090909090909092,2022-10-27,,,133
,male,adult,u. olhanen.,,Resting under shell fragment.,"['Polychaete Worm', 'Coral Fragment', 'Sea Sponge', 'Algae', 'Snail']",6.0,6.545454545454546,6.106171495773703,7.463042987900405,6.926709066337552,1.7272727272727273,2022-10-27,,,134
,male,adult,U. olhanensis,,Picking algae from rock surface.,"['Barnacle', 'Shrimp']",8.0,4.2272727272727275,4.079403394547425,6.002195404159434,4.6489316082200896,1.9090909090909092,2022-10-27,,,135
,male,pre_puberty,u. olhanen.,,Escaping from aggressive fish.,"['Hermit Crab', 'Sea Sponge', 'Polychaete Worm', 'Sea Urchin', 'Crab (Other Species)']",4.0,2.8636363636363638,3.139888664848303,4.253846315827871,3.084363618901293,1.9090909090909092,2022-10-27,,,136
,male,juvenile,u. olhanen.,,Picking biofilm on submerged wood.,"['Barnacle', 'Sea Sponge', 'Small Fish', 'Jellyfish']",6.0,1.7727272727272727,1.985234174630994,2.8881458992122067,1.896010568684401,1.8181818181818181,2022-10-27,,,137
,male,adult,A. Farensis,,Mating behavior with antenna touching.,"['Algae', 'Polychaete Worm', 'Sea Sponge', 'Hermit Crab', 'Sea Anemone']",8.0,8.045454545454545,7.921937715348813,11.500296543441117,8.615873001542491,2.0,2022-10-27,,,138
,male,adult,u. olhanen.,,Claw snapping in competition.,['Snail'],5.0,1.7727272727272727,1.9478638364263368,2.5331216802509733,1.80170946072092,1.8181818181818181,2022-10-27,,,139
,-,pre_puberty,Ucides alvorensis,True,Moving toward warmer water pockets.,['Shrimp'],8.0,1.8409090909090908,2.0954961427413936,2.871114101254897,1.9403913778238797,1.9090909090909092,2022-10-27,,,140
,male,juvenile,u. olhanen.,,Hiding under floating debris.,['Algae'],6.0,1.1818181818181819,1.3132238307771358,1.9340132865745359,1.19009666375365,1.8181818181818181,2022-10-27,,,141
,male,sub_adult,u. olhanen.,,Exploring new territory.,"['Jellyfish', 'Snail']",6.0,3.977272727272727,3.744582185193724,5.31578109918768,4.365729612599207,1.8181818181818181,2022-10-27,,,142
,female,adult,A farensis,False,Displaying dominance by lifting body.,"['Crab (Other Species)', 'Polychaete Worm', 'Hermit Crab', 'Small Fish']",4.0,3.7708127425361515,3.390120892115583,4.416726137887365,4.1196062855968805,2.0,2022-10-27,,,143
,-,sub_adult,U. olhanensis,,Climbing onto submerged logs.,"['Mussel', 'Polychaete Worm', 'Algae', 'Barnacle', 'Hermit Crab']",5.0,4.090909090909091,4.601590874617638,5.960944240350912,4.298845199748623,1.9090909090909092,2022-10-27,,,144
,male,juvenile,u. olhanen.,,Color changes during molting.,"['Snail', 'Barnacle', 'Jellyfish', 'Small Fish']",7.0,1.8181818181818181,1.2964750300839472,1.6514913874812818,1.9573909051025786,1.8181818181818181,2022-10-27,,,145
,female,adult,A farensis,False,Territorial display against intruder.,['Snail'],7.0,3.783614641692287,3.7059394532686154,5.3448339870905395,4.05975063356201,1.8181818181818181,2022-10-27,,,146
,female,pre_puberty,u. olhanen.,False,Emerging cautiously from hiding.,"['Small Fish', 'Sea Star', 'Algae', 'Sea Urchin', 'Sea Anemone']",8.0,0.8617994201555227,1.1069192973115252,1.4382183695395758,0.9102035262774077,1.9090909090909092,2022-10-27,,,147
,male,juvenile,Ucides alvorensis,,Searching for food in tidal pools.,['Mussel'],8.0,0.8636363636363636,1.0385172788406671,1.2903783050405855,0.9348106058633431,1.8181818181818181,2022-10-27,,,148
,male,pre_puberty,U. olhanensis,,Picking detritus from seabed.,"['Coral Fragment', 'Polychaete Worm', 'Barnacle', 'Sea Star']",6.0,1.5681818181818181,1.5518887194024642,2.128420866611907,1.6253312534844075,2.0,2022-10-27,,,149
,female,sub_adult,U. olhanensis,False,Picking biofilm on submerged wood.,"['Sea Sponge', 'Sea Urchin', 'Sea Star']",12.0,3.567743658232614,4.332928882589642,6.294307965766103,3.73126075728443,1.7272727272727273,2022-10-27,,,150
,male,sub_adult,U. olhanensis,,Moving toward warmer water pockets.,"['Algae', 'Mussel', 'Small Fish', 'Shrimp']",5.0,4.431818181818182,5.1808216060709915,6.738212562689052,4.72129262224214,1.7272727272727273,2022-10-27,,,151
,male,sub_adult,u. olhanen.,,Picking algae from rock surface.,"['Shrimp', 'Sea Sponge', 'Barnacle', 'Hermit Crab']",3.0,1.5909090909090908,1.4059151014139535,1.7536477362134486,1.597064127639419,1.9090909090909092,2022-10-27,,,152
,female,sub_adult,Ucides alvorensis,False,Climbing algae-covered rocks.,"['Algae', 'Crab (Other Species)', 'Shrimp', 'Barnacle', 'Sea Star']",9.0,0.49502411146572384,0.5747012459203626,0.8260213224993962,0.5046013963261223,1.7272727272727273,2022-10-27,,,153
,female,adult,A. Farensis,False,Hiding beneath rocks.,['Polychaete Worm'],6.0,3.7133668579388797,3.826592579730904,5.207286874890186,3.9542280119674786,1.8181818181818181,2022-10-27,,,154
,female,adult,U. olhanensis,False,Scavenging near tidal pools.,"['Sea Sponge', 'Snail', 'Mussel']",6.0,3.123045061679602,3.7520959751738094,4.883006142771848,3.332319293746923,1.8181818181818181,2022-10-27,,,155
,female,adult,A. Farensis,False,Guarding a small hole in sediment.,"['Sea Urchin', 'Shrimp', 'Hermit Crab', 'Algae']",6.0,4.389802468364857,5.40065890733854,7.526245017004792,4.73156221422643,2.0,2022-10-27,,,156
,female,adult,A farensis,False,Waving claws rhythmically.,"['Small Fish', 'Sea Star', 'Mussel', 'Polychaete Worm', 'Sea Anemone']",7.0,5.608794706953365,6.684832465373154,9.18127771820683,6.021386812324335,2.0,2022-10-27,,,157
,female,sub_adult,u. olhanen.,False,Climbing onto submerged logs.,"['Shrimp', 'Sea Sponge', 'Algae', 'Jellyfish', 'Hermit Crab']",4.0,4.939297636239962,5.311304914501637,6.671831078116756,5.053589482922839,2.0,2022-10-27,,,158
,male,pre_puberty,u. olhanen.,,Searching for mates at twilight.,"['Barnacle', 'Sea Sponge', 'Sea Urchin', 'Mussel']",7.0,3.409090909090909,3.550854753415389,5.315417650617548,3.641034030675604,1.9090909090909092,2022-10-27,,,159
,female,sub_adult,U. olhanensis,False,Escaping from aggressive fish.,"['Algae', 'Sea Star', 'Crab (Other Species)']",4.0,2.137567780960246,2.655851204358287,3.5861169217959596,2.24028691509606,1.9090909090909092,2022-10-27,,,160
,male,juvenile,A farensis,,Stillness in cold water.,['Sea Urchin'],7.0,1.4545454545454546,1.3907383173817467,1.7755491793115965,1.5024720080236271,1.9090909090909092,2022-10-27,,,161
,male,pre_puberty,U. olhanensis,,Dragging shell fragment backward.,"['Crab (Other Species)', 'Polychaete Worm']",4.0,1.7045454545454546,2.0318021662798214,2.6049514499323667,1.7496378072805314,1.8181818181818181,2022-10-27,,,162
,male,pre_puberty,A. Farensis,,Camouflaging with surrounding mud.,"['Shrimp', 'Sea Urchin', 'Hermit Crab', 'Jellyfish']",7.0,3.272727272727273,3.608382468180927,5.18552587774413,3.537828759687868,1.8181818181818181,2022-10-27,,,163
,female,adult,A farensis,False,Claw snapping in competition.,['Algae'],10.0,3.907189387940498,4.069215254970687,5.771847864276025,4.219700689292456,2.090909090909091,2022-10-27,,,164
,female,juvenile,u. olhanen.,False,Hiding under seagrass blades.,"['Mussel', 'Sea Star', 'Snail', 'Shrimp', 'Coral Fragment']",5.0,0.5933765594179639,0.6763572417040661,0.9081835006604652,0.6065482553452637,1.8181818181818181,2022-10-27,,,165
,male,sub_adult,u. olhanen.,,Interacting with small fish nearby.,"['Sea Anemone', 'Polychaete Worm', 'Shrimp', 'Crab (Other Species)']",10.0,2.3863636363636362,2.258581403461906,3.108197034409884,2.447349106478927,1.9090909090909092,2022-10-27,,,166
,male,juvenile,A. Farensis,,Waving claws rhythmically.,"['Sea Star', 'Polychaete Worm', 'Coral Fragment', 'Algae']",10.0,2.1363636363636362,1.9190859506936342,2.544601086901089,2.1700212253161086,1.8181818181818181,2022-10-27,,,167
,female,sub_adult,U. olhanensis,False,Scavenging near tidal pools.,"['Sea Anemone', 'Coral Fragment', 'Hermit Crab', 'Barnacle', 'Sea Sponge']",6.0,5.8170568036193036,4.727251593791927,5.788123604054533,6.0423853472167535,1.9090909090909092,2022-10-27,,,168
,female,sub_adult,U. olhanensis,False,Slow movement near seagrass patches.,['Sea Anemone'],5.0,4.388071417751774,5.96170529827395,8.745805925096809,4.753069149982701,1.8181818181818181,2022-10-27,,,169
,nan,adult,u. olhanen.,True,Hiding under seagrass blades.,"['Coral Fragment', 'Algae']",5.0,5.590909090909091,5.912503589305737,8.336403658389322,5.84630252114049,2.0,2022-10-27,,,170
,female,sub_adult,Ucides alvorensis,False,Interacting with small fish nearby.,"['Algae', 'Shrimp', 'Sea Urchin', 'Barnacle']",5.0,4.163336273119575,3.8151930794597972,4.87206718425461,4.326455108715952,2.1818181818181817,2022-10-27,,,171
,male,adult,u. olhanen.,,Retreating quickly from shadow.,['Snail'],5.0,5.318181818181818,4.809453251454779,7.185643004828265,5.725781019125236,2.0,2022-10-27,,,172
,female,sub_adult,u. olhanen.,False,Claw snapping at diver.,"['Polychaete Worm', 'Small Fish']",6.0,0.859576679676163,0.9518538058326833,1.2951058188407336,0.8934977499890034,2.0,2022-10-27,,,173
,female,juvenile,u. olhanen.,False,Scavenging near tidal pools.,"['Algae', 'Coral Fragment', 'Hermit Crab', 'Jellyfish', 'Snail']",7.0,1.4487502525420626,1.3096750602659197,1.6201044062535757,1.476429060386991,1.7272727272727273,2022-10-27,,,174
,male,juvenile,U. olhanensis,,Burrowing into sandy sediment.,"['Snail', 'Coral Fragment']",8.0,2.227272727272727,2.982085961774139,3.7873921981201004,2.2737369575743718,1.7272727272727273,2022-10-27,,,175
,female,pre_puberty,A farensis,False,Hiding beneath rocks.,['Sea Star'],4.0,1.7707080449816912,2.3369526637072715,3.368619627071406,1.8297497696420166,2.0,2022-10-27,,,176
,-,adult,A. Farensis,,Picking detritus from seabed.,"['Jellyfish', 'Sea Urchin', 'Shrimp', 'Crab (Other Species)']",6.0,7.636363636363637,7.155919185921647,10.485920530581124,7.706959257769103,2.0,2022-10-27,,,177
,male,pre_puberty,Ucides alvorensis,,Retreating into burrow.,"['Crab (Other Species)', 'Polychaete Worm', 'Shrimp']",5.0,3.272727272727273,2.8321038770269493,3.822666295343025,3.4057246663167464,1.8181818181818181,2022-10-27,,,178
,male,juvenile,A. Farensis,,Swimming short distance to escape.,['Sea Sponge'],5.0,3.0,2.0524383620470763,2.6446434482117374,3.0607583405636434,2.0,2022-10-27,,,179
,male,pre_puberty,u. olhanen.,True,Hiding under seagrass blades.,"['Polychaete Worm', 'Coral Fragment', 'Sea Anemone', 'Crab (Other Species)']",8.0,3.1363636363636362,2.249232115919676,3.144640542931735,3.449665147165229,1.9090909090909092,2022-10-27,,,180
,female,juvenile,A. Farensis,False,Sitting still blending with environment.,['Jellyfish'],10.0,0.4942828060058486,0.6172359208657636,0.7487758670529302,0.5278616156350694,1.8181818181818181,2022-10-27,,,181
,male,sub_adult,u. olhanen.,,Social contact with other crabs.,"['Coral Fragment', 'Barnacle', 'Sea Sponge', 'Jellyfish']",11.0,3.6363636363636362,4.154705969712799,5.770646076254098,3.6710856677350865,1.9090909090909092,2022-10-27,,,182
,nan,juvenile,Ucides alvorensis,,Feeding on algae scraped from rocks.,"['Sea Sponge', 'Coral Fragment', 'Snail', 'Barnacle']",6.0,0.2727272727272727,0.1759171503229845,0.24273844359919258,0.2790702491008482,1.9090909090909092,2022-10-27,,,183
,male,sub_adult,A. Farensis,,Feeding on small crustaceans.,"['Sea Anemone', 'Sea Urchin', 'Coral Fragment']",7.0,4.318181818181818,4.328829842064077,5.621079078775626,4.64075250855585,1.9090909090909092,2022-10-27,,,184
,male,pre_puberty,Ucides alvorensis,,Searching for food in tidal pools.,['Small Fish'],7.0,0.8863636363636364,0.7505589581995877,1.069146685482913,0.9479239430440778,2.0,2022-10-27,,,185
,female,juvenile,U. olhanensis,False,Escaping predator silhouette overhead.,"['Small Fish', 'Coral Fragment', 'Algae']",4.0,1.4188859242487515,1.7930835171940687,2.6056198894439055,1.4220854856139455,1.7272727272727273,2022-10-27,,,186
,female,sub_adult,u. olhanen.,False,Moving in groups.,"['Coral Fragment', 'Jellyfish']",7.0,2.598249128266314,2.3695645285844864,3.0488165734258175,2.836690726872797,1.8181818181818181,2022-10-27,,,187
,-,adult,A. Farensis,,Picking detritus from seabed.,"['Crab (Other Species)', 'Jellyfish', 'Small Fish']",4.0,5.863636363636363,5.538777480146062,8.182539028938718,6.147080663372749,2.0,2022-10-27,,,188
,nan,adult,u. olhanen.,,Cleaning claws with rubbing motion.,"['Mussel', 'Sea Urchin', 'Shrimp', 'Sea Star', 'Coral Fragment']",6.0,2.8636363636363638,2.7876345425089397,3.403008507558113,2.9397556446369575,1.8181818181818181,2022-10-27,,,189
,male,sub_adult,u. olhanen.,True,Guarding a small hole in sediment.,"['Barnacle', 'Sea Sponge']",7.0,1.1363636363636365,1.324906161536992,1.9545902693464237,1.2411275094058871,1.8181818181818181,2022-10-27,,,190
,female,pre_puberty,A farensis,False,Picking biofilm on submerged wood.,"['Polychaete Worm', 'Coral Fragment']",7.0,3.453395279198038,2.546226959507888,3.41351851130017,3.644830107822882,1.5454545454545454,2022-10-27,,,191
,male,adult,u. olhanen.,,Climbing onto submerged logs.,['Algae'],4.0,6.409090909090909,6.0048483781165976,7.713624257966805,6.4526117785939725,1.7272727272727273,2022-10-27,,,192
,male,adult,Ucides alvorensis,,Guarding a small hole in sediment.,['Sea Urchin'],6.0,7.2272727272727275,7.01326283512367,9.215915572580075,7.638099601617852,1.9090909090909092,2022-10-27,,,193
,male,pre_puberty,A farensis,,Dragging shell fragment backward.,"['Algae', 'Coral Fragment', 'Sea Sponge', 'Shrimp']",3.0,1.5,1.123311756361232,1.573348347723767,1.5318378569508413,1.8181818181818181,2022-10-27,,,194
,female,adult,U. olhanensis,False,Waving claws rhythmically.,['Crab (Other Species)'],9.0,2.006608412527742,1.7557620269750707,2.299787024795639,2.129937257588336,1.8181818181818181,2022-10-27,,,195
,N/R,adult,u. olhanen.,,Moving in groups.,"['Sea Star', 'Polychaete Worm', 'Sea Sponge', 'Sea Anemone', 'Coral Fragment']",7.0,3.409090909090909,3.7033067306934284,5.315562258236723,3.547751018209898,1.8181818181818181,2022-10-27,,,196
,female,pre_puberty,u. olhanen.,False,Claw snapping at diver.,"['Shrimp', 'Jellyfish', 'Sea Urchin', 'Sea Star']",3.0,2.5125634469449105,3.5776604803212266,5.334901207890661,2.7285360014396294,1.9090909090909092,2022-10-27,,,197
,male,pre_puberty,A. Farensis,,Rapid claw movement while feeding.,"['Sea Urchin', 'Small Fish']",5.0,0.9545454545454546,1.1343313429077175,1.6808972953293368,1.0399297840332165,1.9090909090909092,2022-10-27,,,198
,male,sub_adult,u. olhanen.,,Guarding a small hole in sediment.,"['Sea Sponge', 'Polychaete Worm', 'Sea Urchin', 'Sea Anemone']",4.0,8.409090909090908,8.063153713739077,11.807638693692189,8.976742698369343,1.8181818181818181,2022-10-27,,,199
,male,sub_adult,A farensis,True,Claw waving directed at nearby crab.,"['Sea Urchin', 'Hermit Crab', 'Mussel', 'Jellyfish', 'Sea Sponge']",6.0,2.6136363636363638,2.915594053045096,4.167755820554598,2.756160587089025,2.0,2022-10-27,,,200
,female,adult,U. olhanensis,False,Exchanging antenna taps.,"['Sea Urchin', 'Sea Anemone', 'Snail']",6.0,7.283658318703241,8.591904374944049,12.413454654763063,7.96396014567918,1.8181818181818181,2022-10-27,,,201
,male,adult,U. olhanensis,,Dragging shell fragment backward.,"['Mussel', 'Hermit Crab', 'Jellyfish', 'Crab (Other Species)', 'Algae']",6.0,4.2272727272727275,3.8077582723290444,5.095470363389616,4.344278374357048,2.0,2022-10-27,,,202
,-,sub_adult,u. olhanen.,,Claw snapping at diver.,['Snail'],8.0,3.2954545454545454,3.4714625647134465,5.100695463723015,3.4355712497196267,2.090909090909091,2022-10-27,,,203
,male,sub_adult,u. olhanen.,,Defensive posture when approached.,"['Mussel', 'Coral Fragment']",7.0,4.7727272727272725,4.686223295620127,6.329973096195595,4.982140594540208,1.8181818181818181,2022-10-27,,,204
,male,pre_puberty,A farensis,,Emerging cautiously from hiding.,['Crab (Other Species)'],6.0,1.9772727272727273,1.8900676024626903,2.4311581458981335,2.0363607821358864,1.9090909090909092,2022-10-27,,,205
,female,juvenile,u. olhanen.,False,Claw snapping at diver.,"['Mussel', 'Polychaete Worm', 'Sea Urchin']",5.0,0.5949662448016367,0.36612346481856156,0.5365963060327754,0.6511092667752845,1.8181818181818181,2022-10-27,,,206
,female,pre_puberty,A. Farensis,False,Color changes during molting.,['Shrimp'],10.0,2.423163165612959,3.041685726907795,4.332090361431832,2.4582383108764794,1.8181818181818181,2022-10-27,,,207
,female,sub_adult,A. Farensis,False,Moving in groups.,"['Crab (Other Species)', 'Sea Urchin', 'Coral Fragment']",9.0,3.0966743672692556,3.521520813237669,4.661559615485476,3.290739816138414,1.9090909090909092,2022-10-27,,,208
,female,adult,A farensis,False,Territorial display against intruder.,"['Coral Fragment', 'Hermit Crab', 'Polychaete Worm']",5.0,2.4520228036247635,2.274734633906323,3.3678741361489197,2.6938077230475583,1.9090909090909092,2022-10-27,,,209
,female,juvenile,A. Farensis,False,Climbing submerged rocks.,"['Shrimp', 'Snail', 'Crab (Other Species)']",4.0,1.1160700618842845,0.8488902568516615,1.2190448594459482,1.148519164664764,1.8181818181818181,2022-10-27,,,210
,male,pre_puberty,u. olhanen.,,Climbing vertical rock face.,"['Barnacle', 'Algae', 'Sea Urchin']",8.0,2.7954545454545454,2.3792812647298685,2.890476857963647,2.822227947270338,1.7272727272727273,2022-10-27,,,211
,female,sub_adult,A farensis,False,Inspecting discarded crab shell.,"['Shrimp', 'Mussel', 'Polychaete Worm', 'Sea Star']",8.0,3.8805125647407084,3.320729681020183,4.353511773959759,3.9072335579200907,1.9090909090909092,2022-10-27,,,212
,male,sub_adult,A farensis,,Searching for mates at twilight.,"['Crab (Other Species)', 'Barnacle', 'Sea Sponge']",8.0,3.2954545454545454,3.014684769956547,4.031011277475581,3.5255041209238147,2.0,2022-10-27,,,213
,nan,adult,A farensis,,Inspecting discarded crab shell.,"['Polychaete Worm', 'Sea Sponge', 'Hermit Crab', 'Shrimp']",3.0,7.636363636363637,7.442153965161146,10.507968350626,8.214068815266693,2.090909090909091,2022-10-27,,,214
,male,adult,A. Farensis,,Picking algae from rock surface.,"['Hermit Crab', 'Shrimp', 'Sea Anemone', 'Algae', 'Crab (Other Species)']",2.0,2.3181818181818183,2.2457485223903606,3.2695095499042917,2.3516305045933668,2.0,2022-10-27,,,215
,female,adult,u. olhanen.,False,Scavenging near tidal pools.,['Small Fish'],3.0,3.099754957033119,3.7530665086546873,5.404836803390723,3.2947198088837366,1.7272727272727273,2022-10-27,,,216
,male,pre_puberty,A. Farensis,,Claw snapping in competition.,"['Crab (Other Species)', 'Sea Anemone', 'Hermit Crab', 'Jellyfish', 'Snail']",6.0,3.2045454545454546,3.7902314511965574,5.2544382717691525,3.2664365874296135,1.9090909090909092,2022-10-27,,,217
,female,pre_puberty,U. olhanensis,False,Emerging cautiously from hiding.,"['Hermit Crab', 'Shrimp', 'Jellyfish', 'Mussel', 'Sea Sponge']",6.0,0.7050421564927072,0.7834692130955134,1.155278064235924,0.7176772666864698,1.8181818181818181,2022-10-27,,,218
,male,pre_puberty,u. olhanen.,,Exploring new territory.,['Small Fish'],11.0,2.659090909090909,2.2404844929986787,2.8088453248097545,2.8274755161894447,1.8181818181818181,2022-10-27,,,219
,female,sub_adult,U. olhanensis,False,Claw snapping at diver.,"['Sea Star', 'Hermit Crab', 'Shrimp', 'Mussel']",3.0,2.8887962040569883,3.5547674426498377,4.781932237318437,3.0107522589647697,1.8181818181818181,2022-10-27,,,220
,female,pre_puberty,u. olhanen.,False,Color changes during molting.,"['Polychaete Worm', 'Small Fish', 'Sea Anemone']",7.0,2.4090109099093504,2.846495609276017,3.461925452302603,2.5747269747949826,1.9090909090909092,2022-10-27,,,221
