species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
A. Farensis,female,sub_adult,False,Moving in groups.,"['Polychaete Worm', 'Sea Star', 'Algae']",10.0,23.000127534001017,20.619467557715627,30.508856654478095,24.31677283669356,25.0,2022-07-29,,,132
A. Farensis,female,sub_adult,True,Displaying dominance by lifting body.,['Coral Fragment'],10.0,10.625408689714611,11.10922658935682,16.122981880009668,11.530855842015566,23.0,2022-07-29,,,133
U. olhanensis,female,adult,False,Waving claws rhythmically.,"['Sea Star', 'Sea Sponge', 'Hermit Crab']",9.0,50.7482120497287,56.25106163507147,70.81641679203906,55.49521897045422,24.0,2022-07-29,,,134
A farensis,female,sub_adult,True,Burrowing into sandy sediment.,"['Polychaete Worm', 'Sea Anemone', 'Algae', 'Snail', 'Small Fish']",10.0,30.88499213581498,36.88141902113301,54.41240160706568,31.01899868939988,25.0,2022-07-29,,,135
U. olhanensis,female,sub_adult,False,Waving claws rhythmically.,"['Small Fish', 'Snail']",10.0,27.84369094269208,34.88362040341381,43.82035295166239,30.067985056570446,24.0,2022-07-29,,,136
A farensis,female,adult,False,Cleaning claws with rubbing motion.,"['Sea Sponge', 'Coral Fragment']",7.0,40.280839590492775,35.08971495981197,42.24429313585006,41.37433123327204,24.0,2022-07-29,,,137
Ucides alvorensis,male or female,sub_adult,,Climbing onto submerged logs.,"['Sea Anemone', 'Shrimp', 'Jellyfish', 'Sea Urchin']",11.0,16.25,13.137223467225216,18.58828183970218,17.737867034292805,23.0,2022-07-29,,,138
A. Farensis,female,pre_puberty,True,Slow movement near seagrass patches.,"['Coral Fragment', 'Algae', 'Sea Star', 'Jellyfish']",8.0,17.241670661421843,16.28363387410168,23.23774705302002,18.684492746252964,23.0,2022-07-29,,,139
u. olhanen.,male,juvenile,True,Scavenging near tidal pools.,"['Barnacle', 'Coral Fragment', 'Hermit Crab', 'Snail']",11.0,17.5,22.980340121343506,28.90937294805553,19.07819693182957,23.0,2022-07-29,,,140
U. olhanensis,female,adult,False,Exploring new territory.,['Barnacle'],5.0,43.33469026395569,40.584680724733424,59.98387472847308,43.817940555211656,24.0,2022-07-29,,,141
u. olhanen.,male,adult,,Rapid crossing of open sand.,"['Barnacle', 'Polychaete Worm', 'Sea Sponge', 'Sea Anemone', 'Crab (Other Species)']",7.0,58.5,63.35802514847683,77.08891080522046,61.91211155504595,24.0,2022-07-29,,,142
U. olhanensis,male,sub_adult,,Feeding on small crustaceans.,"['Small Fish', 'Mussel', 'Polychaete Worm', 'Hermit Crab']",4.0,28.75,26.70978576686988,35.90921043978206,29.948202742160024,24.0,2022-07-29,,,143
u. olhanen.,-,pre_puberty,,Interaction with hermit crabs.,"['Coral Fragment', 'Sea Sponge', 'Mussel']",13.0,31.5,28.863282415133273,40.79889138898886,34.09263851929043,24.0,2022-07-29,,,144
u. olhanen.,female,adult,False,Emerging cautiously from hiding.,"['Sea Urchin', 'Sea Sponge']",9.0,33.47047308614165,38.62157208903668,51.64796401363944,34.82592021942599,26.0,2022-07-29,,,145
u. olhanen.,nan,sub_adult,,Claw snapping in competition.,"['Sea Sponge', 'Coral Fragment']",5.0,56.25,45.91960712330141,59.5829960927251,59.55317577520235,23.0,2022-07-29,,,146
U. olhanensis,female,pre_puberty,False,Claw snapping at diver.,"['Sea Urchin', 'Jellyfish', 'Coral Fragment']",4.0,10.360137915212247,11.613231365467255,15.317468032138203,10.711398785982798,24.0,2022-07-29,,,147
U. olhanensis,male,adult,,Retreating into burrow.,"['Jellyfish', 'Hermit Crab', 'Crab (Other Species)']",7.0,40.5,41.106124163118324,59.158744359797424,44.17439370865317,25.0,2022-07-29,,,148
A. Farensis,male,adult,,Moving toward warmer water pockets.,"['Crab (Other Species)', 'Mussel', 'Small Fish']",7.0,61.5,57.90761812691987,80.34719306468418,62.24622168309567,23.0,2022-07-29,,,149
U. olhanensis,male,pre_puberty,True,Feeding on small mollusks.,"['Hermit Crab', 'Barnacle', 'Mussel', 'Coral Fragment']",9.0,28.5,22.006173502720742,27.865859606155265,30.457023578880168,24.0,2022-07-29,,,150
u. olhanen.,male,adult,,Resting in shaded rock crevice.,['Sea Sponge'],11.0,34.5,37.0173625603267,45.065546602817406,34.72814358543969,24.0,2022-07-29,,,151
U. olhanensis,female,pre_puberty,False,Pausing frequently during exploration.,"['Algae', 'Sea Star', 'Mussel', 'Crab (Other Species)', 'Barnacle']",11.0,7.624410688221715,10.708053689213171,13.881396533211916,8.113611844880632,23.0,2022-07-29,,,152
A farensis,female,pre_puberty,False,Climbing vertical rock face.,['Sea Sponge'],8.0,22.846325621756304,28.073698777804232,41.973744153601025,23.430071101459227,25.0,2022-07-29,,,153
u. olhanen.,male,adult,,Moving in groups.,"['Coral Fragment', 'Shrimp']",7.0,51.0,48.95889541216211,65.65352008492896,55.998713017810644,23.0,2022-07-29,,,154
A. Farensis,male,juvenile,,Waving claws rhythmically.,"['Sea Star', 'Jellyfish']",8.0,8.5,9.54793695146577,12.13641587984497,9.166092451140074,23.0,2022-07-29,,,155
u. olhanen.,male,adult,,Dragging shell fragment backward.,['Hermit Crab'],10.0,15.0,13.698970053528434,18.94844213315653,15.76756435802141,24.0,2022-07-29,,,156
A farensis,male,sub_adult,,Emerging cautiously from hiding.,"['Hermit Crab', 'Barnacle', 'Coral Fragment', 'Jellyfish', 'Crab (Other Species)']",6.0,23.75,20.46968115550932,26.819045351674564,25.293605239539055,23.0,2022-07-29,,,157
Ucides alvorensis,male,sub_adult,,Sideways walking along bay edge.,"['Hermit Crab', 'Barnacle']",11.0,35.0,36.63810995362013,51.006535485267115,36.6200114704694,24.0,2022-07-29,,,158
A. Farensis,male,adult,,Climbing submerged rocks.,['Mussel'],5.0,22.5,22.46108115633483,30.026357895812755,24.54539711599327,24.0,2022-07-29,,,159
U. olhanensis,female,sub_adult,True,Slow movement near seagrass patches.,"['Sea Anemone', 'Jellyfish', 'Coral Fragment', 'Snail', 'Sea Star']",6.0,37.32164063530102,46.699905130909954,67.73050874899435,41.00808515616584,24.0,2022-07-29,,,160
u. olhanen.,male,sub_adult,,Retreating into burrow.,"['Shrimp', 'Hermit Crab']",12.0,31.25,30.097583073694572,42.24832153631299,33.32850719047912,21.0,2022-07-29,,,161
U. olhanensis,male,adult,,Claw snapping in competition.,"['Sea Anemone', 'Snail', 'Algae']",6.0,46.5,44.68389905330402,56.60526110636016,48.65170956944777,24.0,2022-07-29,,,162
A. Farensis,male,pre_puberty,,Claw snapping in competition.,"['Crab (Other Species)', 'Hermit Crab']",8.0,30.0,30.576142863033454,43.453639194767455,30.48231667804135,25.0,2022-07-29,,,163
U. olhanensis,male,pre_puberty,,Picking detritus from seabed.,"['Snail', 'Sea Star', 'Polychaete Worm', 'Hermit Crab', 'Jellyfish']",7.0,25.5,26.649341668317387,36.22742441056088,27.373631634324596,23.0,2022-07-29,,,164
A farensis,male,adult,,Color changes during molting.,['Crab (Other Species)'],8.0,43.5,45.9677186495281,61.2481772218134,45.8877433418202,23.0,2022-07-29,,,165
u. olhanen.,male,adult,,Camouflaging with surrounding mud.,"['Sea Anemone', 'Jellyfish', 'Sea Urchin']",7.0,37.5,35.163890180211986,43.45812282863908,38.992353376245894,25.0,2022-07-29,,,166
A farensis,male or female,adult,,Shaking claws after contact.,['Sea Sponge'],11.0,33.0,31.317061406021644,39.554551961307844,33.32161546727377,23.0,2022-07-29,,,167
U. olhanensis,female,adult,True,Slow movement near seagrass patches.,['Sea Sponge'],6.0,33.98326889537988,36.50311395606473,54.19014068444193,36.47572161116642,24.0,2022-07-29,,,168
U. olhanensis,male,adult,,Struggling with entangled seaweed.,"['Algae', 'Hermit Crab', 'Polychaete Worm']",6.0,55.5,51.663788246985064,74.39341916814138,60.82204543816903,25.0,2022-07-29,,,169
A. Farensis,male,adult,True,Burrowing into sandy sediment.,"['Polychaete Worm', 'Snail', 'Sea Star', 'Algae', 'Sea Urchin']",7.0,46.5,42.72485556734438,57.29505194736917,48.514174930964586,24.0,2022-07-29,,,170
U. olhanensis,male,adult,,Exchanging antenna taps.,"['Crab (Other Species)', 'Small Fish', 'Coral Fragment', 'Jellyfish', 'Barnacle']",10.0,42.0,37.879250971084424,53.63230951479143,44.10157893483621,24.0,2022-07-29,,,171
u. olhanen.,female,adult,True,Hiding under seagrass blades.,"['Crab (Other Species)', 'Hermit Crab', 'Coral Fragment', 'Polychaete Worm', 'Sea Sponge']",9.0,50.17748663610049,49.68168617227494,70.11630053898249,53.06442568572779,24.0,2022-07-29,,,172
A farensis,male,pre_puberty,,Shaking claws after contact.,"['Sea Star', 'Snail']",12.0,25.5,20.296657710526862,30.377843684510463,27.228688337965785,23.0,2022-07-29,,,173
u. olhanen.,male,pre_puberty,,Struggling with entangled seaweed.,"['Hermit Crab', 'Shrimp', 'Sea Anemone']",5.0,18.75,21.04679882983911,29.293996650627303,19.15312856166573,22.0,2022-07-29,,,174
A farensis,male,juvenile,,Resting in shaded rock crevice.,"['Small Fish', 'Jellyfish', 'Crab (Other Species)']",13.0,4.0,3.353857040475645,4.726599027893286,4.3799469995733835,23.0,2022-07-29,,,175
U. olhanensis,N/R,sub_adult,,Interacting with small fish nearby.,['Shrimp'],10.0,22.5,18.542623720756506,26.60105659604046,24.37410265392593,25.0,2022-07-29,,,176
A farensis,male,adult,,Defensive posture when approached.,"['Jellyfish', 'Algae', 'Polychaete Worm', 'Coral Fragment', 'Shrimp']",7.0,27.0,27.671854743715024,33.70366515324092,27.704779014352443,24.0,2022-07-29,,,177
u. olhanen.,female,pre_puberty,False,Hiding under floating debris.,"['Algae', 'Sea Star', 'Snail']",12.0,21.921093267091944,24.53573432781826,34.855232520110725,22.368059559191053,25.0,2022-07-29,,,178
Ucides alvorensis,female,pre_puberty,False,Climbing algae-covered rocks.,"['Shrimp', 'Snail', 'Polychaete Worm']",9.0,17.137610512965114,22.619523889959744,29.338783384994613,18.74608625423747,22.0,2022-07-29,,,179
u. olhanen.,female,adult,True,Claw snapping at diver.,"['Mussel', 'Sea Sponge']",8.0,32.15422372550146,32.198513259222004,47.99175011485629,32.78790895880971,25.0,2022-07-29,,,180
U. olhanensis,male,adult,,Sitting still blending with environment.,"['Shrimp', 'Crab (Other Species)', 'Algae']",9.0,51.0,54.51676006949275,80.66596840973868,55.147247419680056,24.0,2022-07-29,,,181
U. olhanensis,female,juvenile,True,Emerging cautiously from hiding.,"['Coral Fragment', 'Sea Star', 'Jellyfish', 'Algae', 'Shrimp']",6.0,3.0195684152412388,1.8972931464209983,2.4870027288608325,3.21655250797332,23.0,2022-07-29,,,182
u. olhanen.,female,adult,True,Climbing algae-covered rocks.,['Polychaete Worm'],6.0,59.722201896068974,53.32531036165337,64.90643141015414,65.64237829188367,25.0,2022-07-29,,,183
U. olhanensis,female,pre_puberty,False,Hiding under floating debris.,"['Mussel', 'Small Fish', 'Polychaete Worm', 'Coral Fragment', 'Snail']",9.0,18.769837380784,20.74924750730652,26.476736988631632,18.85291630690127,23.0,2022-07-29,,,184
U. olhanensis,male,adult,,Inspecting discarded crab shell.,"['Small Fish', 'Polychaete Worm', 'Coral Fragment', 'Sea Urchin', 'Sea Star']",4.0,60.0,65.7231563242022,88.99038414141141,61.08105629220206,23.0,2022-07-29,,,185
Ucides alvorensis,male or female,pre_puberty,,Picking detritus from seabed.,"['Barnacle', 'Sea Urchin', 'Shrimp', 'Small Fish']",9.0,6.0,5.757338775153675,7.820295383956083,6.090403179009435,24.0,2022-07-29,,,186
u. olhanen.,male,juvenile,,Claw snapping at diver.,"['Sea Star', 'Algae']",9.0,11.5,9.535252039830098,11.689492573319765,12.037597875968585,24.0,2022-07-29,,,187
u. olhanen.,female,pre_puberty,True,Camouflaging with surrounding mud.,['Mussel'],10.0,13.693909302519105,15.44172515093978,19.021638508965093,14.51039077598358,23.0,2022-07-29,,,188
U. olhanensis,female,juvenile,True,Feeding on algae scraped from rocks.,['Sea Sponge'],10.0,20.23963131602674,26.30731617223826,33.303717103759716,20.506318185423122,24.0,2022-07-29,,,189
A farensis,female,pre_puberty,False,Searching for mates at twilight.,"['Mussel', 'Barnacle']",14.0,11.773920244515814,12.81787865878419,18.435837738076877,12.531865650719908,23.0,2022-07-29,,,190
U. olhanensis,male,sub_adult,,Retreating into burrow.,"['Mussel', 'Hermit Crab', 'Jellyfish', 'Sea Urchin', 'Coral Fragment']",9.0,32.5,38.95622590393634,46.83272781725584,33.860948761359204,24.0,2022-07-29,,,191
A. Farensis,male,adult,,Cleaning claws with rubbing motion.,"['Coral Fragment', 'Algae', 'Sea Sponge', 'Shrimp']",6.0,72.0,66.04798858845746,85.05650111504649,77.83492713402366,25.0,2022-07-29,,,192
u. olhanen.,female,pre_puberty,False,Hiding under seagrass blades.,"['Sea Urchin', 'Snail', 'Crab (Other Species)']",9.0,21.61835405965531,20.15421101346004,24.68777555149241,23.010723120679465,24.0,2022-07-29,,,193
u. olhanen.,female,adult,True,Resting under shell fragment.,"['Barnacle', 'Algae']",6.0,55.03271800902173,51.66008130815309,63.20398822608311,57.154138779742766,23.0,2022-07-29,,,194
U. olhanensis,female,pre_puberty,True,Escaping predator silhouette overhead.,"['Sea Urchin', 'Algae']",4.0,30.779552416855744,30.537573994958027,42.26419781432703,32.74211369072647,24.0,2022-07-29,,,195
U. olhanensis,N/R,adult,,Resting under shell fragment.,"['Coral Fragment', 'Barnacle', 'Sea Sponge', 'Polychaete Worm']",3.0,84.0,91.9305960129021,127.4058271798953,91.53425466550263,21.0,2022-07-29,,,196
U. olhanensis,female,sub_adult,True,Rapid claw movement while feeding.,"['Crab (Other Species)', 'Jellyfish', 'Sea Urchin', 'Small Fish', 'Snail']",5.0,46.0534180225298,41.01213594479258,56.45001057494708,49.32933390398787,23.0,2022-07-29,,,197
A farensis,male,adult,,Rapid claw movement while feeding.,"['Sea Urchin', 'Sea Star', 'Shrimp']",8.0,58.5,58.823329483021,87.91702416768915,62.61922215908438,24.0,2022-07-29,,,198
U. olhanensis,male,pre_puberty,,Feeding on small crustaceans.,"['Sea Star', 'Shrimp', 'Algae', 'Jellyfish', 'Crab (Other Species)']",9.0,30.75,33.99897509354671,44.58966908341906,33.81338438323804,23.0,2022-07-29,,,199
A. Farensis,male,adult,True,Climbing onto submerged logs.,"['Crab (Other Species)', 'Sea Star', 'Sea Urchin', 'Hermit Crab']",9.0,9.0,8.935049240961124,13.054795881930142,9.175161369321687,23.0,2022-07-29,,,200
A. Farensis,female,pre_puberty,False,Feeding on algae scraped from rocks.,['Coral Fragment'],10.0,13.710295958992923,18.19044597076326,26.969254240488496,14.477690358127232,25.0,2022-07-29,,,201
A farensis,female,adult,False,Searching for food in tidal pools.,"['Snail', 'Coral Fragment', 'Mussel', 'Sea Anemone']",10.0,26.636371446921892,27.647882998990656,33.79696695751859,29.226901056887993,25.0,2022-07-29,,,202
U. olhanensis,male,adult,,Crab moving quickly across rocks.,"['Snail', 'Sea Urchin', 'Barnacle', 'Sea Star']",7.0,49.5,51.12069262897419,62.8381193099363,52.335876575860475,23.0,2022-07-29,,,203
u. olhanen.,male,pre_puberty,,Using claws to dig into sediment.,"['Sea Sponge', 'Polychaete Worm', 'Mussel', 'Small Fish', 'Shrimp']",3.0,16.5,17.103567981879326,23.235383294250077,17.327802928302805,24.0,2022-07-29,,,204
A farensis,female,pre_puberty,False,Climbing submerged rocks.,"['Small Fish', 'Hermit Crab', 'Jellyfish', 'Snail', 'Mussel']",5.0,16.593203249824462,14.659853580395756,18.618003567654238,17.69838345349829,24.0,2022-07-29,,,205
u. olhanen.,male or female,pre_puberty,,Crab moving quickly across rocks.,"['Snail', 'Crab (Other Species)', 'Coral Fragment', 'Jellyfish']",8.0,14.25,11.528991530124703,15.171048110946359,14.946020514718073,24.0,2022-07-29,,,206
u. olhanen.,male,sub_adult,,Climbing submerged rocks.,"['Jellyfish', 'Sea Urchin', 'Sea Sponge', 'Small Fish', 'Shrimp']",9.0,12.5,13.918209256507682,17.931675503522666,12.870590878660243,23.0,2022-07-29,,,207
U. olhanensis,female,juvenile,True,Guarding a small hole in sediment.,"['Polychaete Worm', 'Snail']",8.0,4.406695317040358,4.698182228403809,6.257314220596277,4.56554248808132,23.0,2022-07-29,,,208
A. Farensis,male,adult,,Defensive posture when approached.,"['Sea Anemone', 'Barnacle']",13.0,72.0,67.35520951601588,85.94592577793496,73.78613375899312,24.0,2022-07-29,,,209
u. olhanen.,male,juvenile,True,Dragging shell fragment backward.,"['Sea Sponge', 'Jellyfish', 'Barnacle', 'Shrimp']",9.0,12.5,15.160601618106764,22.178112916320234,12.828511329840985,25.0,2022-07-29,,,210
A. Farensis,male,adult,,Slow movement near seagrass patches.,"['Shrimp', 'Crab (Other Species)']",7.0,43.5,40.53984537382588,60.14314014853776,44.7298974749055,24.0,2022-07-29,,,211
A farensis,female,adult,False,Retreating quickly from shadow.,['Algae'],8.0,66.74339913311144,61.1824629440291,73.4554365063913,69.16261530070275,22.0,2022-07-29,,,212
A farensis,male,sub_adult,,Moving in groups.,"['Polychaete Worm', 'Sea Star', 'Snail', 'Hermit Crab', 'Mussel']",9.0,16.25,17.997370207318042,22.563606949923106,17.30360450542779,25.0,2022-07-29,,,213
U. olhanensis,female,pre_puberty,True,Feeding on detritus in shallow water.,"['Crab (Other Species)', 'Sea Urchin', 'Small Fish', 'Sea Sponge', 'Mussel']",7.0,13.967825054343272,14.071264999358844,18.338735267266923,14.390654635512643,24.0,2022-07-29,,,214
U. olhanensis,male,sub_adult,,Hiding under seagrass blades.,"['Shrimp', 'Sea Urchin']",6.0,17.5,15.183462162107102,20.717725198856854,18.87315407037311,24.0,2022-07-29,,,215
A. Farensis,male,sub_adult,,Mating behavior with antenna touching.,"['Crab (Other Species)', 'Snail', 'Shrimp', 'Polychaete Worm', 'Jellyfish']",7.0,22.5,26.491821340149478,39.20883797131185,22.86975585053552,22.0,2022-07-29,,,216
A farensis,male,adult,,Picking algae from rock surface.,['Hermit Crab'],7.0,61.5,66.80827884008814,97.7571179380671,61.976431970188045,23.0,2022-07-29,,,217
A. Farensis,male,juvenile,,Searching for food in tidal pools.,['Shrimp'],9.0,17.0,16.262051563457163,23.879557152636554,18.309810520780868,24.0,2022-07-29,,,218
A farensis,male,juvenile,,Resting under shell fragment.,['Mussel'],12.0,4.5,5.12879239635049,6.695936944380633,4.542582289590515,24.0,2022-07-29,,,219
u. olhanen.,male,adult,True,Retreating quickly from shadow.,"['Snail', 'Hermit Crab', 'Shrimp', 'Sea Anemone']",10.0,42.0,45.710442785051214,56.946210541892526,45.071094828379024,25.0,2022-07-29,,,220
A. Farensis,female,sub_adult,False,Moving in groups.,"['Hermit Crab', 'Small Fish', 'Snail', 'Sea Star', 'Sea Urchin']",7.0,22.92871841952457,29.492741003070627,37.44279284148658,23.631972732899374,24.0,2022-07-29,,,221
A. Farensis,female,pre_puberty,False,Inspecting discarded crab shell.,"['Polychaete Worm', 'Sea Urchin', 'Sea Sponge', 'Jellyfish', 'Algae']",11.0,6.278129587493655,7.326606093562454,10.2188124837797,6.648446084503,24.0,2022-07-29,,,222
u. olhanen.,female,sub_adult,True,Color changes during molting.,"['Barnacle', 'Hermit Crab', 'Mussel', 'Coral Fragment']",6.0,41.43719081164452,39.09030223559997,56.925147953382236,44.93916847654259,22.0,2022-07-29,,,223
A farensis,male,adult,,Half buried in sand.,"['Sea Anemone', 'Jellyfish', 'Sea Star', 'Hermit Crab', 'Crab (Other Species)']",6.0,63.0,65.08246275681581,92.14352013158693,63.982252178783256,23.0,2022-07-29,,,224
U. olhanensis,male,adult,,Climbing seaweed stalks.,"['Sea Urchin', 'Snail', 'Sea Sponge', 'Hermit Crab', 'Algae']",6.0,51.0,46.58587359163201,63.47909083565082,51.283931873278675,22.0,2022-07-29,,,225
u. olhanen.,male,sub_adult,,Climbing onto submerged logs.,"['Small Fish', 'Jellyfish', 'Shrimp']",9.0,37.5,38.64208918779925,49.89954448868819,39.850024966007474,24.0,2022-07-29,,,226
Ucides alvorensis,male or female,adult,,Climbing algae-covered rocks.,"['Barnacle', 'Mussel', 'Small Fish']",9.0,57.0,54.634598891007975,73.99975768844907,58.4107384128569,24.0,2022-07-29,,,227
u. olhanen.,male,pre_puberty,,Feeding on algae scraped from rocks.,['Polychaete Worm'],10.0,22.5,24.358890971449895,35.84783197023672,23.80412393216037,25.0,2022-07-29,,,228
u. olhanen.,female,juvenile,False,Social contact with other crabs.,"['Small Fish', 'Mussel', 'Sea Sponge', 'Sea Star']",8.0,18.59450696343655,12.850937247995832,18.47115933985051,20.44225255700248,24.0,2022-07-29,,,229
A farensis,female,adult,True,Scavenging near tidal pools.,['Mussel'],8.0,18.697249097244633,17.833304533154042,23.911672614080437,19.465156867682488,25.0,2022-07-29,,,230
u. olhanen.,male,sub_adult,,Guarding eggs under abdominal flap.,"['Small Fish', 'Crab (Other Species)', 'Hermit Crab', 'Algae', 'Jellyfish']",10.0,26.25,30.844887752160492,40.0226354443202,27.91639348100139,24.0,2022-07-29,,,231
A farensis,female,sub_adult,False,Retreating into burrow.,['Snail'],8.0,28.242373895211436,29.5831449336711,39.874284667402215,29.840852868812906,23.0,2022-07-29,,,232
A farensis,female,pre_puberty,True,Mating behavior with antenna touching.,"['Jellyfish', 'Barnacle', 'Sea Anemone']",7.0,27.650895415672036,28.038485353612533,39.46842325986925,27.871823718437213,24.0,2022-07-29,,,233
U. olhanensis,male,adult,,Camouflaging with surrounding mud.,"['Shrimp', 'Crab (Other Species)', 'Hermit Crab', 'Sea Star']",12.0,25.5,25.240662462623842,32.38229076790055,25.797547165325863,25.0,2022-07-29,,,234
U. olhanensis,male,adult,,Feeding on small mollusks.,"['Sea Anemone', 'Barnacle', 'Polychaete Worm', 'Jellyfish', 'Algae']",7.0,15.0,13.855596236531873,18.257485934914225,15.288486245561833,24.0,2022-07-29,,,235
U. olhanensis,male,adult,,Feeding on small mollusks.,"['Small Fish', 'Sea Star']",11.0,61.5,55.86491501243702,78.00905201750014,64.53729019161095,24.0,2022-07-29,,,236
u. olhanen.,male,adult,,Crab moving quickly across rocks.,"['Shrimp', 'Hermit Crab', 'Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",7.0,28.5,30.093752924003585,38.56054496026935,29.331609215117346,23.0,2022-07-29,,,237
A. Farensis,male or female,pre_puberty,,Claw waving directed at nearby crab.,"['Mussel', 'Barnacle', 'Coral Fragment', 'Sea Sponge', 'Hermit Crab']",6.0,20.25,16.042819128106245,21.213008284967344,20.378724872282536,21.0,2022-07-29,,,238
U. olhanensis,female,adult,False,Picking detritus from seabed.,"['Sea Urchin', 'Sea Star', 'Barnacle']",6.0,41.55967273361733,50.43021947961738,66.15807572711027,44.03534945210407,25.0,2022-07-29,,,239
u. olhanen.,female,sub_adult,True,Inspecting discarded crab shell.,"['Coral Fragment', 'Hermit Crab', 'Sea Urchin']",7.0,7.274236791184597,7.822125037572283,9.575627225201492,7.40394027827439,24.0,2022-07-29,,,240
A farensis,male,juvenile,,Exploring new territory.,['Snail'],8.0,13.0,9.428466738116414,13.212885670779526,14.070833865604769,24.0,2022-07-29,,,241
u. olhanen.,male,sub_adult,,Camouflaging with surrounding mud.,['Hermit Crab'],9.0,21.25,21.254243320465992,28.1213601445065,21.489336499082135,24.0,2022-07-29,,,242
U. olhanensis,male,sub_adult,,Struggling with entangled seaweed.,"['Polychaete Worm', 'Small Fish', 'Mussel']",6.0,50.0,57.45265260719533,82.17779156606242,54.53137753716376,23.0,2022-07-29,,,243
A. Farensis,-,adult,,Picking detritus from seabed.,"['Sea Urchin', 'Jellyfish', 'Crab (Other Species)', 'Hermit Crab', 'Barnacle']",5.0,45.0,47.5994009073003,68.36406134648526,45.6211014925494,24.0,2022-07-29,,,244
Ucides alvorensis,female,adult,True,Scavenging near tidal pools.,['Snail'],8.0,26.236934755824464,25.58940520476833,34.21708859341649,28.5016637660606,24.0,2022-07-29,,,245
u. olhanen.,male,sub_adult,,Exploring new territory.,['Mussel'],8.0,51.25,49.09278095869044,63.21734887673532,55.8851072737295,24.0,2022-07-29,,,246
U. olhanensis,female,pre_puberty,True,Escaping predator silhouette overhead.,"['Sea Urchin', 'Mussel', 'Jellyfish']",6.0,35.78665534793363,39.41205471811714,52.78211459759717,37.94127909178158,24.0,2022-07-29,,,247
U. olhanensis,male,adult,,Rapid crossing of open sand.,['Sea Sponge'],7.0,28.5,29.653596646709445,43.879941973365575,31.347491442210604,24.0,2022-07-29,,,248
Ucides alvorensis,male,adult,,Mating behavior with antenna touching.,"['Barnacle', 'Hermit Crab', 'Sea Anemone', 'Snail', 'Algae']",8.0,82.5,76.77125216787822,111.11390069938473,89.9440183362266,24.0,2022-07-29,,,249
u. olhanen.,male,pre_puberty,True,Climbing seaweed stalks.,"['Jellyfish', 'Sea Urchin', 'Snail', 'Coral Fragment', 'Sea Anemone']",7.0,15.75,18.647849945165436,24.382733125142856,15.873553616065372,22.0,2022-07-29,,,250
u. olhanen.,female,sub_adult,True,Defensive posture when approached.,"['Barnacle', 'Mussel']",12.0,48.184478103592824,39.51808603556098,58.80687299033351,50.232298412365616,26.0,2022-07-29,,,251
Ucides alvorensis,-,pre_puberty,,Searching for food in tidal pools.,['Snail'],12.0,25.5,28.123187951519764,34.28912957766934,26.62401193433787,24.0,2022-07-29,,,252
A farensis,female,sub_adult,True,Hiding in sandy burrow.,"['Polychaete Worm', 'Jellyfish', 'Barnacle', 'Small Fish', 'Algae']",8.0,14.731306213408985,15.406638137353157,21.951116411541697,14.935022324740832,25.0,2022-07-29,,,253
u. olhanen.,female,pre_puberty,False,Hiding in sandy burrow.,"['Sea Anemone', 'Hermit Crab', 'Sea Star', 'Jellyfish']",7.0,31.792346001500817,34.045965368843575,47.74623403546258,34.68365000571372,24.0,2022-07-29,,,254
U. olhanensis,male,adult,,Emerging cautiously from hiding.,"['Jellyfish', 'Hermit Crab', 'Snail', 'Sea Anemone', 'Crab (Other Species)']",9.0,54.0,55.36872458400475,76.03895288804901,59.097824941976455,22.0,2022-07-29,,,255
u. olhanen.,male,adult,,Climbing onto submerged logs.,"['Mussel', 'Shrimp']",4.0,21.0,21.625478860184373,29.0273806378434,22.17312511177309,24.0,2022-07-29,,,256
Ucides alvorensis, ,adult,,Emerging cautiously from hiding.,"['Algae', 'Crab (Other Species)']",6.0,33.0,35.031401193842335,47.57653755381535,34.8583702614012,25.0,2022-07-29,,,257
u. olhanen.,male,sub_adult,,Climbing submerged rocks.,"['Sea Star', 'Jellyfish']",7.0,27.5,26.315815131171483,35.668524520791145,28.63085202934156,25.0,2022-07-29,,,258
u. olhanen.,male,juvenile,,Feeding on small mollusks.,"['Mussel', 'Hermit Crab', 'Barnacle']",10.0,20.0,17.043888148844708,23.391891774840353,20.754823763283056,23.0,2022-07-29,,,259
A farensis,male,sub_adult,True,Moving in groups.,['Algae'],9.0,43.75,43.940412806781396,57.421636824309886,46.809982390314495,24.0,2022-07-29,,,260
A farensis,female,pre_puberty,False,Moving toward warmer water pockets.,['Hermit Crab'],10.0,12.946390316039983,14.05658481878704,19.41929449049725,14.023941153663083,26.0,2022-07-29,,,261
A farensis,male,adult,,Feeding on small mollusks.,"['Sea Anemone', 'Hermit Crab', 'Small Fish']",11.0,27.0,28.16861220238035,39.83605253895714,29.427294176616332,25.0,2022-07-29,,,262
U. olhanensis,male,pre_puberty,,Dragging shell fragment backward.,['Barnacle'],10.0,9.0,8.455928332941308,10.346074658835292,9.22829387945404,22.0,2022-07-29,,,263
