species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
Ucides alvorensis,female,pre_puberty,True,Defensive posture when approached.,"['Sea Urchin', 'Shrimp', 'Sea Star', 'Polychaete Worm']",11.0,8.110132454929028,6.635711576298392,9.171451395935748,8.641239172786818,41.0,2020-10-14,,,130
A farensis,female,juvenile,False,Territorial display against intruder.,['Snail'],7.0,13.836129041263723,15.263339478543141,18.49108603161094,13.92821980968233,42.0,2020-10-14,,,131
U. olhanensis,female,adult,False,Mating behavior with antenna touching.,"['Algae', 'Sea Urchin', 'Mussel', 'Sea Anemone']",11.0,17.270460079878717,16.602928338867173,24.11180913726725,18.210393599288103,42.0,2020-10-14,,,132
Ucides alvorensis,N/R,pre_puberty,,Resting in shaded rock crevice.,"['Sea Star', 'Coral Fragment', 'Mussel']",7.0,17.25,15.199880944910113,20.743115887897243,17.73041184549777,42.0,2020-10-14,,,133
u. olhanen.,female,sub_adult,False,Retreating into burrow.,"['Shrimp', 'Algae', 'Crab (Other Species)']",7.0,12.253893345618202,9.219419503680816,12.631066815783143,13.260764727744771,41.0,2020-10-14,,,134
A farensis,male,adult,,Displaying dominance by lifting body.,"['Coral Fragment', 'Crab (Other Species)', 'Sea Anemone']",9.0,28.5,26.834730123377373,34.55605934947363,31.03929811273067,41.0,2020-10-14,,,135
U. olhanensis,male,adult,,Cleaning claws with rubbing motion.,"['Jellyfish', 'Polychaete Worm', 'Crab (Other Species)']",11.0,33.0,33.72531581040337,45.61507350726765,34.655383969858626,41.0,2020-10-14,,,136
u. olhanen.,male,adult,,Escaping predator silhouette overhead.,['Barnacle'],10.0,25.5,26.796463031718694,37.70318912873191,27.125069119839146,42.0,2020-10-14,,,137
A farensis,female,adult,False,Interaction with hermit crabs.,['Sea Sponge'],6.0,34.89809609735697,34.87249632225857,43.76622178190586,37.8607268029803,41.0,2020-10-14,,,138
u. olhanen.,female,sub_adult,False,Emerging cautiously from hiding.,"['Barnacle', 'Small Fish', 'Sea Star', 'Jellyfish', 'Sea Anemone']",11.0,15.182001028899709,11.909498372955202,14.516452224467448,16.23116528925539,44.0,2020-10-14,,,139
u. olhanen.,female,juvenile,False,Guarding eggs under abdominal flap.,"['Hermit Crab', 'Coral Fragment', 'Algae', 'Jellyfish', 'Mussel']",9.0,12.507591915966042,8.782580814999694,11.88880534953835,13.504173835173514,41.0,2020-10-14,,,140
Ucides alvorensis,-,sub_adult,,Struggling with entangled seaweed.,"['Mussel', 'Small Fish', 'Sea Sponge']",11.0,7.5,7.0412055007033,10.515959149236998,8.09341987107595,42.0,2020-10-14,,,141
A. Farensis,male or female,sub_adult,,Feeding on small crustaceans.,"['Jellyfish', 'Mussel', 'Polychaete Worm']",7.0,57.5,52.16526743543855,65.20168694683507,62.648289806668714,40.0,2020-10-14,,,142
u. olhanen.,female,pre_puberty,False,Crab moving quickly across rocks.,"['Polychaete Worm', 'Sea Urchin']",10.0,15.940285759225155,18.89396490582488,25.865248757256285,16.705849369901053,43.0,2020-10-14,,,143
u. olhanen.,male,adult,,Scavenging near tidal pools.,"['Sea Star', 'Sea Sponge', 'Sea Anemone', 'Hermit Crab', 'Sea Urchin']",10.0,9.0,9.353392787900606,13.384179339417598,9.543721943529748,40.0,2020-10-14,,,144
u. olhanen.,male,pre_puberty,,Hiding beneath rocks.,"['Snail', 'Mussel', 'Small Fish', 'Sea Star']",9.0,8.25,7.544987352799354,10.092097015343835,8.336882904283348,41.0,2020-10-14,,,145
U. olhanensis,female,adult,False,Resting in shaded rock crevice.,"['Sea Sponge', 'Jellyfish', 'Snail', 'Mussel', 'Crab (Other Species)']",7.0,9.445883910992057,8.435967874740085,10.771701511936335,9.61313352836706,42.0,2020-10-14,,,146
U. olhanensis,female,adult,True,Retreating into burrow.,['Algae'],9.0,45.920434999907,47.90255363397365,57.79013545212539,46.116958866559386,42.0,2020-10-14,,,147
A farensis,female,pre_puberty,False,Cleaning claws with rubbing motion.,"['Sea Star', 'Barnacle', 'Shrimp', 'Crab (Other Species)', 'Snail']",7.0,6.463070021257319,8.370358764366355,11.252236926334845,6.865687402488143,43.0,2020-10-14,,,148
A. Farensis,male,sub_adult,,Emerging cautiously from hiding.,"['Polychaete Worm', 'Jellyfish', 'Algae']",6.0,20.0,19.88995794532584,25.190228912359878,21.483571385617047,41.0,2020-10-14,,,149
U. olhanensis,male,juvenile,True,Moving sideways along sandy bottom.,"['Sea Urchin', 'Snail', 'Jellyfish']",7.0,3.0,2.5642581625048892,3.162231822697535,3.166528714637728,43.0,2020-10-14,,,150
u. olhanen.,male,adult,,Climbing algae-covered rocks.,"['Sea Star', 'Shrimp', 'Sea Anemone']",7.0,36.0,36.307230244800564,52.91739900844754,39.22192923255124,42.0,2020-10-14,,,151
u. olhanen.,male,adult,,Stillness in cold water.,"['Sea Sponge', 'Small Fish', 'Barnacle', 'Sea Star', 'Jellyfish']",10.0,58.5,56.81488192701744,80.26650667871276,61.67992125021747,43.0,2020-10-14,,,152
U. olhanensis,female,sub_adult,True,Resting under shell fragment.,"['Polychaete Worm', 'Sea Sponge', 'Sea Star', 'Small Fish', 'Crab (Other Species)']",11.0,26.33291343837011,25.115371753769082,34.84936955494582,26.40753945654005,42.0,2020-10-14,,,153
U. olhanensis,male,juvenile,,Emerging cautiously from hiding.,"['Jellyfish', 'Small Fish']",8.0,8.0,5.727368018931268,7.426910899131234,8.3471496676894,41.0,2020-10-14,,,154
A farensis,female,pre_puberty,True,Searching for food in tidal pools.,"['Snail', 'Sea Urchin', 'Sea Sponge']",5.0,8.97931156129283,12.785883233643371,19.0934014261879,9.255398441885978,42.0,2020-10-14,,,155
Ucides alvorensis,male or female,pre_puberty,,Swimming short distance to escape.,"['Small Fish', 'Barnacle', 'Mussel']",10.0,35.25,44.535335169332015,54.5259584694788,35.663549318157735,40.0,2020-10-14,,,156
Ucides alvorensis,N/R,juvenile,,Sideways walking along bay edge.,"['Crab (Other Species)', 'Algae', 'Sea Sponge']",7.0,14.0,15.1988017919283,21.145103045774672,14.457605743563782,41.0,2020-10-14,,,157
A. Farensis,female,sub_adult,False,Exploring new territory.,"['Polychaete Worm', 'Sea Anemone', 'Small Fish', 'Shrimp']",10.0,20.41755411210267,22.724021796742804,31.171795815716127,21.53392131437889,43.0,2020-10-14,,,158
u. olhanen.,male,adult,,Climbing onto submerged logs.,['Sea Anemone'],4.0,25.5,24.564579008287343,29.936310745703206,27.294443404980825,44.0,2020-10-14,,,159
u. olhanen.,female,adult,True,Displaying dominance by lifting body.,"['Barnacle', 'Crab (Other Species)', 'Snail', 'Mussel', 'Polychaete Worm']",6.0,35.90129831543997,35.94431148067633,47.231931169148375,38.82894959951561,43.0,2020-10-14,,,160
A. Farensis,male,juvenile,,Social contact with other crabs.,"['Crab (Other Species)', 'Hermit Crab', 'Snail']",6.0,17.0,22.71216594405309,29.330677503446548,17.823217389762974,40.0,2020-10-14,,,161
A. Farensis,female,pre_puberty,False,Climbing onto submerged logs.,"['Shrimp', 'Crab (Other Species)', 'Jellyfish', 'Sea Urchin', 'Small Fish']",5.0,14.410612200425835,12.56448337378095,18.63242344201253,14.775510340570058,42.0,2020-10-14,,,162
A farensis,male,sub_adult,,Hiding in sandy burrow.,"['Sea Sponge', 'Small Fish', 'Crab (Other Species)']",9.0,42.5,40.01662656601687,48.81584886833041,43.78272680221905,42.0,2020-10-14,,,163
Ucides alvorensis,male,pre_puberty,,Half buried in sand.,['Barnacle'],8.0,6.0,4.890160386796687,6.0955892508365155,6.14224867364358,40.0,2020-10-14,,,164
U. olhanensis,female,sub_adult,False,Exploring new territory.,"['Coral Fragment', 'Small Fish', 'Shrimp', 'Sea Sponge']",8.0,18.0390872724333,21.92173287509023,28.24855562972727,19.542051563044506,41.0,2020-10-14,,,165
u. olhanen.,male,sub_adult,,Scavenging near tidal pools.,"['Shrimp', 'Sea Anemone', 'Snail', 'Coral Fragment', 'Polychaete Worm']",7.0,17.5,14.134084988658492,20.10310859393759,19.15990295924506,43.0,2020-10-14,,,166
A. Farensis,male,juvenile,,Hiding under floating debris.,"['Mussel', 'Snail', 'Crab (Other Species)', 'Jellyfish', 'Sea Urchin']",10.0,8.5,5.748013218577695,7.034082132455203,8.757590252633268,42.0,2020-10-14,,,167
A. Farensis,female,adult,True,Interacting with small fish nearby.,"['Sea Star', 'Mussel', 'Hermit Crab', 'Barnacle', 'Jellyfish']",11.0,5.230753597061493,5.242172038142378,7.216807608604139,5.71275451617062,43.0,2020-10-14,,,168
u. olhanen.,female,adult,False,Swimming short distance to escape.,"['Coral Fragment', 'Sea Star']",7.0,35.05250807868243,37.76194202025516,55.6113575109346,37.39819790143378,41.0,2020-10-14,,,169
u. olhanen.,male,adult,True,Struggling with entangled seaweed.,"['Barnacle', 'Sea Star']",7.0,33.0,33.143256900068025,44.757714639110844,33.308047121480776,41.0,2020-10-14,,,170
U. olhanensis,female,juvenile,False,Waving claws rhythmically.,"['Shrimp', 'Jellyfish', 'Sea Anemone']",9.0,5.40726501771724,4.314838604990038,6.440084333788306,5.786245820532328,42.0,2020-10-14,,,171
u. olhanen.,male,adult,,Picking algae from rock surface.,['Jellyfish'],7.0,37.5,37.81167497648855,51.970996475786905,40.87958311986703,43.0,2020-10-14,,,172
A. Farensis,female,juvenile,False,Feeding on detritus in shallow water.,"['Sea Sponge', 'Sea Anemone', 'Small Fish']",8.0,10.958090572058186,12.236694142107002,16.6530600703177,11.523771951138926,41.0,2020-10-14,,,173
A farensis,male,adult,,Resting under shell fragment.,"['Polychaete Worm', 'Sea Star', 'Mussel', 'Jellyfish']",8.0,9.0,8.68810405952934,11.939183869734185,9.196701974376822,41.0,2020-10-14,,,174
A. Farensis,male,adult,,Dragging shell fragment backward.,['Sea Sponge'],10.0,25.5,23.274556682312046,32.88625576904714,27.577812180476567,41.0,2020-10-14,,,175
u. olhanen.,male,adult,,Camouflaging with surrounding mud.,"['Sea Star', 'Small Fish', 'Barnacle', 'Mussel']",8.0,48.0,43.41073416345217,59.36916462178551,52.044708713207726,42.0,2020-10-14,,,176
A. Farensis,male,adult,,Climbing algae-covered rocks.,"['Polychaete Worm', 'Sea Anemone', 'Mussel']",9.0,16.5,16.099609372685304,21.55572749122712,16.610844774791858,43.0,2020-10-14,,,177
u. olhanen.,female,sub_adult,False,Picking algae from rock surface.,"['Shrimp', 'Polychaete Worm', 'Sea Anemone']",6.0,23.588586278991883,21.722593741583587,30.14688151537644,24.767655849100922,42.0,2020-10-14,,,178
A farensis,male,pre_puberty,,Foraging among seagrass roots.,"['Polychaete Worm', 'Mussel', 'Jellyfish', 'Sea Sponge', 'Coral Fragment']",4.0,4.5,5.524219314265294,6.8801402893568415,4.893760959293111,43.0,2020-10-14,,,179
A. Farensis,male,sub_adult,True,Exploring new territory.,['Sea Star'],8.0,22.5,18.00639106988521,26.613052813434848,24.1131548422058,42.0,2020-10-14,,,180
Ucides alvorensis,male,juvenile,,Exchanging antenna taps.,"['Snail', 'Sea Star', 'Crab (Other Species)']",8.0,2.5,3.4019210023523216,4.711074355524185,2.5726431385314297,41.0,2020-10-14,,,181
Ucides alvorensis,male or female,adult,,Mating behavior with antenna touching.,"['Barnacle', 'Hermit Crab', 'Shrimp']",7.0,25.5,25.093608704626785,34.43485823136453,27.869499855801624,43.0,2020-10-14,,,182
u. olhanen.,male,pre_puberty,,Moving toward warmer water pockets.,"['Mussel', 'Jellyfish']",9.0,10.5,10.69900203988632,13.779325940220732,10.883252895509669,41.0,2020-10-14,,,183
A farensis,female,adult,False,Resting under shell fragment.,"['Barnacle', 'Polychaete Worm', 'Algae', 'Hermit Crab']",10.0,15.060966206201357,16.68535785115089,23.420471994880188,15.965405074613049,40.0,2020-10-14,,,184
u. olhanen.,male,adult,,Pausing frequently during exploration.,"['Barnacle', 'Shrimp', 'Small Fish', 'Hermit Crab', 'Sea Urchin']",7.0,9.0,9.624137215118761,14.080321312202393,9.141218806305618,43.0,2020-10-14,,,185
Ucides alvorensis,male,sub_adult,,Camouflaging with surrounding mud.,"['Small Fish', 'Sea Anemone', 'Algae', 'Jellyfish']",8.0,17.5,16.6413598364807,23.677944940832827,17.644596055872952,43.0,2020-10-14,,,186
A farensis,male,adult,,Resting in shaded rock crevice.,['Jellyfish'],9.0,18.0,17.319220643656937,24.86941849245829,18.885798192748197,41.0,2020-10-14,,,187
A farensis,female,adult,True,Rapid claw movement while feeding.,"['Polychaete Worm', 'Coral Fragment', 'Barnacle', 'Algae']",9.0,27.904427258299595,34.80669732617692,51.78948626312221,30.178692023028972,44.0,2020-10-14,,,188
u. olhanen.,male,sub_adult,,Hiding in sandy burrow.,['Sea Star'],9.0,47.5,53.49762782908936,67.55525438835922,49.72234345973895,40.0,2020-10-14,,,189
A. Farensis,female,adult,False,Claw snapping in competition.,['Barnacle'],8.0,40.13724753406841,34.58619771531866,50.87724944604603,42.88060872087526,40.0,2020-10-14,,,190
u. olhanen.,male,sub_adult,,Climbing barnacle-covered surfaces.,"['Crab (Other Species)', 'Mussel', 'Shrimp']",7.0,16.25,14.554781866590071,21.608809129727266,17.323672157296993,41.0,2020-10-14,,,191
U. olhanensis,female,juvenile,False,Moving toward bait.,"['Small Fish', 'Sea Sponge']",9.0,3.651509384039456,4.98774790070754,6.239409242334406,3.6577072372550314,42.0,2020-10-14,,,192
u. olhanen.,male or female,sub_adult,,Exploring new territory.,"['Sea Urchin', 'Sea Sponge', 'Sea Anemone']",9.0,27.5,31.06178384510413,42.5421670644755,28.350802797139863,42.0,2020-10-14,,,193
U. olhanensis,male,sub_adult,,Social contact with other crabs.,"['Sea Star', 'Sea Urchin', 'Barnacle', 'Snail']",7.0,27.5,32.184676960442644,42.917564110700944,30.22647097466407,40.0,2020-10-14,,,194
A farensis,male,adult,,Stillness in cold water.,"['Hermit Crab', 'Sea Sponge', 'Sea Star', 'Mussel']",9.0,25.5,25.360876502727248,33.56227094615783,25.991494040719587,41.0,2020-10-14,,,195
u. olhanen.,female,adult,True,Climbing submerged rocks.,"['Barnacle', 'Sea Star', 'Jellyfish', 'Mussel', 'Sea Anemone']",9.0,22.933664916423893,26.694026142887243,34.216897147987694,23.236844471578287,44.0,2020-10-14,,,196
u. olhanen.,male,adult,,Displaying dominance by lifting body.,"['Mussel', 'Coral Fragment', 'Jellyfish']",9.0,30.0,31.38196429326208,40.173124857307236,30.333002435821882,40.0,2020-10-14,,,197
U. olhanensis,male,adult,,Claw snapping at diver.,"['Snail', 'Sea Urchin', 'Hermit Crab', 'Jellyfish']",8.0,58.5,63.76918722320403,86.15096238821499,60.44391039202901,41.0,2020-10-14,,,198
A farensis, ,pre_puberty,,Guarding eggs under abdominal flap.,"['Sea Anemone', 'Shrimp']",12.0,6.75,8.44808139537278,12.446387643816077,7.357024343826397,41.0,2020-10-14,,,199
u. olhanen.,female,adult,False,Moving toward warmer water pockets.,"['Snail', 'Sea Anemone']",8.0,36.32911748225188,35.45697285852049,51.21037578296759,38.11939051953124,41.0,2020-10-14,,,200
u. olhanen.,male,sub_adult,,Defensive posture when approached.,"['Algae', 'Sea Urchin', 'Sea Star', 'Barnacle']",5.0,35.0,31.43226532750781,38.77016167944042,36.175299107630515,43.0,2020-10-14,,,201
u. olhanen.,nan,sub_adult,,Guarding eggs under abdominal flap.,"['Mussel', 'Snail']",5.0,15.0,12.115947290603664,17.52040950840047,15.0315013951062,42.0,2020-10-14,,,202
U. olhanensis,female,sub_adult,False,Rapid crossing of open sand.,"['Algae', 'Small Fish']",5.0,10.22862031609452,12.309470001401507,15.061291701365334,10.742971781146439,41.0,2020-10-14,,,203
u. olhanen.,female,sub_adult,False,Hiding under seagrass blades.,"['Hermit Crab', 'Algae']",9.0,13.203517577212635,17.88332475714991,22.65999093884194,13.31245091357877,43.0,2020-10-14,,,204
U. olhanensis,female,juvenile,False,Interaction with hermit crabs.,['Sea Urchin'],8.0,7.611822168544724,5.98674603809243,7.2238902144736965,7.907863030540547,39.0,2020-10-14,,,205
U. olhanensis,male,pre_puberty,,Climbing vertical rock face.,"['Coral Fragment', 'Sea Anemone']",12.0,12.0,14.64150027670539,18.52233968551356,12.556039994325104,42.0,2020-10-14,,,206
u. olhanen.,male,adult,,Moving toward bait.,"['Jellyfish', 'Small Fish', 'Barnacle', 'Snail']",12.0,12.0,11.698289640892373,15.31670837044155,13.197580381476246,43.0,2020-10-14,,,207
A farensis,female,juvenile,False,Cleaning claws with rubbing motion.,"['Sea Anemone', 'Mussel', 'Shrimp', 'Hermit Crab']",10.0,1.7673282733764886,1.7326429811666444,2.399050467805774,1.7874270752236747,43.0,2020-10-14,,,208
u. olhanen.,female,sub_adult,False,Using claws to dig into sediment.,"['Barnacle', 'Sea Star']",9.0,33.81610193611437,29.591660622541056,37.49011782252931,36.690020553244146,41.0,2020-10-14,,,209
U. olhanensis,male,sub_adult,True,Claw snapping in competition.,"['Sea Sponge', 'Jellyfish', 'Snail']",8.0,10.0,11.412412727460968,16.740102712814302,10.74125749738889,42.0,2020-10-14,,,210
Ucides alvorensis,male,pre_puberty,,Climbing submerged rocks.,"['Hermit Crab', 'Small Fish']",10.0,6.0,4.63667862061466,6.736491567379648,6.576610443524412,42.0,2020-10-14,,,211
u. olhanen.,male,adult,,Escaping from aggressive fish.,['Jellyfish'],9.0,25.5,25.582710187891287,31.916991763835558,25.634634195377966,41.0,2020-10-14,,,212
A. Farensis,female,juvenile,False,Cleaning claws with rubbing motion.,"['Barnacle', 'Coral Fragment', 'Hermit Crab']",8.0,2.2195473175536504,1.37231875927616,1.8741231290456084,2.3032523086156096,41.0,2020-10-14,,,213
u. olhanen.,female,adult,False,Moving toward bait.,"['Sea Star', 'Polychaete Worm', 'Hermit Crab', 'Snail']",8.0,11.544888657778294,12.615318791951246,15.977790423452722,11.834990364536255,41.0,2020-10-14,,,214
U. olhanensis,male,adult,,Climbing algae-covered rocks.,"['Jellyfish', 'Coral Fragment', 'Sea Anemone', 'Sea Urchin', 'Algae']",9.0,13.5,12.394546030634048,15.213980728439035,14.557496233502363,43.0,2020-10-14,,,215
U. olhanensis,male,sub_adult,,Rapid crossing of open sand.,"['Small Fish', 'Polychaete Worm']",11.0,27.5,25.039760806673993,30.400482441487593,27.568443379569718,45.0,2020-10-14,,,216
A. Farensis,female,adult,True,Pausing frequently during exploration.,"['Sea Sponge', 'Snail', 'Mussel', 'Jellyfish']",8.0,18.81048559211009,18.71727842435888,25.579673243190527,20.5277491349753,41.0,2020-10-14,,,217
u. olhanen.,female,juvenile,False,Color changes during molting.,"['Small Fish', 'Sea Sponge', 'Mussel', 'Coral Fragment', 'Polychaete Worm']",9.0,9.941028662514446,8.145414505504554,12.057926522167492,10.07667906130915,40.0,2020-10-14,,,218
U. olhanensis,female,sub_adult,False,Claw snapping in competition.,"['Shrimp', 'Mussel', 'Hermit Crab', 'Jellyfish']",7.0,34.265981576901346,32.623782240076686,46.82656855131802,34.33620121357006,39.0,2020-10-14,,,219
U. olhanensis,male,pre_puberty,True,Moving in groups.,"['Crab (Other Species)', 'Coral Fragment']",9.0,12.75,9.729282959082408,13.495081059092902,14.018405174019176,43.0,2020-10-14,,,220
U. olhanensis,female,juvenile,False,Cleaning claws with rubbing motion.,"['Coral Fragment', 'Hermit Crab']",12.0,3.230274749808249,3.9861931780167197,4.868858868944687,3.4576618456379973,40.0,2020-10-14,,,221
A farensis,male,adult,,Scavenging near tidal pools.,"['Coral Fragment', 'Sea Anemone']",8.0,31.5,29.039519608261262,38.410341047576495,32.66648986229437,42.0,2020-10-14,,,222
u. olhanen.,female,sub_adult,False,Displaying dominance by lifting body.,"['Sea Star', 'Jellyfish', 'Barnacle']",8.0,14.948394969031401,15.545210847925876,20.04502450571043,15.75253153810912,42.0,2020-10-14,,,223
A farensis,female,juvenile,True,Foraging among seagrass roots.,"['Crab (Other Species)', 'Mussel']",9.0,1.558244493797018,2.1176875061948297,3.144109507452891,1.6713993896878667,42.0,2020-10-14,,,224
U. olhanensis,female,pre_puberty,False,Climbing vertical rock face.,"['Coral Fragment', 'Algae', 'Crab (Other Species)', 'Jellyfish']",7.0,8.84442195136267,9.752837689326908,14.539381447812538,9.692435921177065,42.0,2020-10-14,,,225
U. olhanensis,male,pre_puberty,,Cleaning claws with rubbing motion.,"['Sea Star', 'Algae', 'Coral Fragment', 'Sea Urchin', 'Jellyfish']",7.0,15.0,19.279875258270017,27.44066837289701,16.24849573469679,40.0,2020-10-14,,,226
u. olhanen.,male,pre_puberty,,Moving toward warmer water pockets.,['Barnacle'],3.0,14.25,15.145935674497778,20.82510010908857,14.839027983350556,41.0,2020-10-14,,,227
A. Farensis,male,adult,,Exchanging antenna taps.,"['Sea Star', 'Coral Fragment', 'Polychaete Worm', 'Barnacle', 'Crab (Other Species)']",4.0,18.0,17.48756689214015,23.637926155423944,18.537761396822876,42.0,2020-10-14,,,228
Ucides alvorensis,male or female,adult,,Mating behavior with antenna touching.,"['Sea Sponge', 'Coral Fragment', 'Mussel']",10.0,28.5,27.25878369474364,35.51878722352302,28.706078165799273,42.0,2020-10-14,,,229
u. olhanen.,male,pre_puberty,True,Claw snapping at diver.,"['Mussel', 'Polychaete Worm', 'Barnacle']",8.0,16.5,18.884723441455126,26.995406415313518,17.40321039471165,41.0,2020-10-14,,,230
U. olhanensis,male,sub_adult,,Climbing vertical rock face.,"['Sea Urchin', 'Jellyfish', 'Shrimp', 'Hermit Crab']",7.0,20.0,22.55918685645996,28.0424192029793,21.857554661383244,41.0,2020-10-14,,,231
u. olhanen.,male,sub_adult,,Exchanging antenna taps.,"['Mussel', 'Small Fish']",8.0,36.25,34.14311143694832,43.147068112438,39.51362772112387,43.0,2020-10-14,,,232
A farensis,male,adult,,Searching for food in tidal pools.,"['Polychaete Worm', 'Jellyfish', 'Sea Urchin', 'Sea Sponge']",8.0,36.0,38.69586016015291,55.48958751966005,36.62637927582362,40.0,2020-10-14,,,233
U. olhanensis,female,adult,False,Moving sideways along sandy bottom.,"['Sea Urchin', 'Sea Star', 'Polychaete Worm', 'Crab (Other Species)']",8.0,20.571368564288434,23.128070236555896,31.788529068942715,21.055574868264845,42.0,2020-10-14,,,234
A. Farensis,female,sub_adult,True,Feeding on algae scraped from rocks.,"['Sea Star', 'Hermit Crab', 'Small Fish', 'Crab (Other Species)', 'Sea Anemone']",8.0,19.045492496715262,23.018880293622214,30.78064932468794,20.510036698163663,43.0,2020-10-14,,,235
u. olhanen.,female,adult,True,Climbing submerged rocks.,"['Sea Sponge', 'Jellyfish', 'Hermit Crab']",7.0,42.01649284113012,43.76603127130386,63.46441485534724,42.540436639751164,42.0,2020-10-14,,,236
A farensis,male,adult,,Feeding on small mollusks.,['Barnacle'],8.0,30.0,28.030416668983534,36.990478806280095,32.56482439877582,43.0,2020-10-14,,,237
A farensis,male,sub_adult,,Picking algae from rock surface.,"['Sea Anemone', 'Barnacle', 'Jellyfish', 'Sea Sponge', 'Mussel']",7.0,30.0,33.060742753645364,43.66274445146503,30.712757092711204,42.0,2020-10-14,,,238
u. olhanen.,male,adult,,Climbing algae-covered rocks.,"['Crab (Other Species)', 'Sea Sponge', 'Coral Fragment', 'Sea Urchin', 'Small Fish']",10.0,28.5,25.78752249395973,31.55862694973344,30.166660530332788,42.0,2020-10-14,,,239
U. olhanensis,male,sub_adult,True,Climbing algae-covered rocks.,"['Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)']",9.0,16.25,17.93412174204462,21.99952392457228,17.768156681428383,42.0,2020-10-14,,,240
U. olhanensis,male,sub_adult,,Resting under shell fragment.,"['Mussel', 'Algae', 'Sea Urchin']",7.0,17.5,18.401295444080457,26.85497916083919,18.255292347973988,41.0,2020-10-14,,,241
u. olhanen.,-,pre_puberty,,Inspecting discarded crab shell.,"['Mussel', 'Sea Star']",7.0,20.25,22.96194043846756,32.60950204034094,21.738045397298983,41.0,2020-10-14,,,242
Ucides alvorensis,nan,sub_adult,,Searching for food in tidal pools.,['Crab (Other Species)'],6.0,36.25,39.80479745574376,52.102859503216536,37.179774101779145,41.0,2020-10-14,,,243
A. Farensis,male,adult,,Using claws to dig into sediment.,"['Jellyfish', 'Coral Fragment', 'Polychaete Worm']",9.0,28.5,28.25939104495833,40.213032890029986,29.231014056447002,41.0,2020-10-14,,,244
A. Farensis,female,adult,False,Resting in shaded rock crevice.,"['Jellyfish', 'Sea Urchin', 'Sea Star']",10.0,21.693222931816276,25.098282501106247,30.35669393694078,22.885664101390045,42.0,2020-10-14,,,245
U. olhanensis,male,juvenile,,Claw snapping at diver.,['Sea Urchin'],7.0,8.0,5.483624145628216,7.965600902423382,8.35867418818071,41.0,2020-10-14,,,246
u. olhanen.,male,adult,,Stillness in cold water.,"['Sea Star', 'Sea Sponge', 'Polychaete Worm']",6.0,28.5,26.342807685490328,33.189520544692826,30.128789770447167,42.0,2020-10-14,,,247
U. olhanensis,male,sub_adult,,Rapid crossing of open sand.,['Jellyfish'],9.0,28.75,24.550349930076504,33.07636933520427,30.985142674208955,41.0,2020-10-14,,,248
u. olhanen.,female,juvenile,False,Rapid crossing of open sand.,"['Sea Anemone', 'Barnacle']",8.0,6.471487115229844,7.508837620805834,9.827861968210076,6.510514941525933,43.0,2020-10-14,,,249
U. olhanensis,male,sub_adult,True,Sitting still blending with environment.,['Shrimp'],10.0,10.0,8.038578929624649,10.381632400429345,10.360661382606702,40.0,2020-10-14,,,250
u. olhanen.,female,adult,False,Crab moving quickly across rocks.,"['Sea Urchin', 'Hermit Crab']",9.0,39.628595090208115,43.11971930963632,59.602780933035,42.53245021123505,41.0,2020-10-14,,,251
u. olhanen.,male,pre_puberty,,Searching for food in tidal pools.,"['Sea Star', 'Barnacle', 'Sea Anemone']",7.0,15.75,15.14829468751998,18.90437468175638,16.143842898012387,42.0,2020-10-14,,,252
u. olhanen.,male,pre_puberty,,Inspecting discarded crab shell.,"['Hermit Crab', 'Sea Star', 'Sea Sponge']",5.0,4.5,5.215929661393934,7.340478602006712,4.793816841338713,43.0,2020-10-14,,,253
u. olhanen.,female,pre_puberty,False,Feeding on detritus in shallow water.,"['Mussel', 'Crab (Other Species)', 'Barnacle']",3.0,6.05461812349498,6.977395294188482,8.512503794897697,6.422612379506843,41.0,2020-10-14,,,254
Ucides alvorensis,male or female,adult,,Emerging cautiously from hiding.,['Sea Urchin'],8.0,21.0,21.460397819678683,30.0954148033189,22.629088474203737,43.0,2020-10-14,,,255
Ucides alvorensis,male or female,sub_adult,,Hiding under seagrass blades.,"['Coral Fragment', 'Mussel']",8.0,21.25,24.722223799846464,36.08674707838621,21.395059999247636,41.0,2020-10-14,,,256
u. olhanen.,female,sub_adult,False,Escaping from aggressive fish.,"['Mussel', 'Sea Sponge', 'Algae', 'Crab (Other Species)', 'Coral Fragment']",8.0,34.05689640140979,32.48744210075814,43.851491636799324,34.44778985123141,44.0,2020-10-14,,,257
A. Farensis,male,adult,,Social contact with other crabs.,"['Hermit Crab', 'Snail', 'Shrimp']",7.0,6.0,5.972710871156199,8.03514799264572,6.186852719921795,41.0,2020-10-14,,,258
U. olhanensis,female,sub_adult,True,Inspecting discarded crab shell.,['Hermit Crab'],12.0,13.600043311707905,14.157557978508663,17.76698648699596,13.861925736673,43.0,2020-10-14,,,259
A farensis,female,adult,True,Resting in shaded rock crevice.,"['Small Fish', 'Polychaete Worm', 'Jellyfish', 'Hermit Crab', 'Algae']",12.0,30.6343916940684,33.39018645413488,45.65980385554145,32.0338393396903,42.0,2020-10-14,,,260
u. olhanen.,male,pre_puberty,,Climbing submerged rocks.,['Jellyfish'],8.0,5.25,3.9432208563097046,4.887403346380363,5.759821226695562,41.0,2020-10-14,,,261
