species,sex,stage,species_name,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
,male,pre_puberty,A. Farensis,,Searching for mates at twilight.,"['Polychaete Worm', 'Mussel', 'Sea Star', 'Coral Fragment', 'Barnacle']",5.0,2.1818181818181817,1.9395564314224678,2.353293198714382,2.380142266180531,2.5454545454545454,2021-09-11,,,116
,male,pre_puberty,u. olhanen.,,Swimming short distance to escape.,"['Algae', 'Sea Urchin', 'Coral Fragment', 'Snail', 'Jellyfish']",2.0,3.340909090909091,4.168426572791741,6.227397400526061,3.5669573526128655,2.4545454545454546,2021-09-11,,,117
,male,sub_adult,u. olhanen.,,Exchanging antenna taps.,"['Mussel', 'Crab (Other Species)', 'Algae']",6.0,3.522727272727273,3.746991654748919,5.161054389441127,3.679779878625673,2.5454545454545454,2021-09-11,,,118
,male,sub_adult,u. olhanen.,,Claw snapping at diver.,['Shrimp'],10.0,5.2272727272727275,5.39844790576482,7.288382097181321,5.6235673234292625,2.3636363636363638,2021-09-11,,,119
,female,juvenile,A. Farensis,False,Crab moving quickly across rocks.,"['Sea Anemone', 'Sea Star', 'Barnacle', 'Algae', 'Sea Urchin']",7.0,1.5146646349132227,1.8494610916848422,2.59306184842176,1.5282876365768738,2.4545454545454546,2021-09-11,,,120
,male,pre_puberty,A. Farensis,,Color changes during molting.,['Sea Star'],5.0,1.6363636363636365,1.3539115096906917,1.8182987096030532,1.6587383436611518,2.5454545454545454,2021-09-11,,,121
,male,pre_puberty,U. olhanensis,,Retreating quickly from shadow.,"['Sea Sponge', 'Sea Urchin', 'Polychaete Worm']",6.0,1.0909090909090908,1.2916406895979355,1.8967754401999564,1.1723652849159278,2.727272727272727,2021-09-11,,,122
,male,juvenile,A. Farensis,,Picking biofilm on submerged wood.,"['Mussel', 'Barnacle', 'Sea Anemone']",7.0,1.0454545454545454,0.6303068859568015,0.7648744346648617,1.1116291981805555,2.3636363636363638,2021-09-11,,,123
,female,pre_puberty,u. olhanen.,True,Defensive posture when approached.,"['Coral Fragment', 'Small Fish', 'Sea Urchin', 'Crab (Other Species)', 'Barnacle']",7.0,0.9404803202703054,0.8755151866419545,1.0672753845317773,0.9908040061600505,2.6363636363636362,2021-09-11,,,124
,female,adult,A farensis,True,Searching for food in tidal pools.,"['Algae', 'Sea Sponge', 'Sea Urchin']",3.0,2.3983786382920353,2.41966797443795,3.158914397437083,2.5380183420601785,2.6363636363636362,2021-09-11,,,125
,male,sub_adult,U. olhanensis,,Climbing seaweed stalks.,"['Jellyfish', 'Sea Star', 'Mussel', 'Barnacle', 'Sea Urchin']",3.0,4.204545454545454,4.286810377286557,6.0538639507981635,4.422198030054937,2.727272727272727,2021-09-11,,,126
,female,pre_puberty,u. olhanen.,False,Feeding on algae scraped from rocks.,"['Shrimp', 'Sea Star']",8.0,1.8557795324403399,1.316790903624165,1.9423631344357453,1.9774236573072799,2.6363636363636362,2021-09-11,,,127
,male,adult,A. Farensis,,Resting under shell fragment.,"['Algae', 'Coral Fragment']",8.0,5.318181818181818,5.123546871499439,7.008813713672942,5.771499866824067,2.6363636363636362,2021-09-11,,,128
,female,adult,A farensis,True,Claw waving directed at nearby crab.,"['Coral Fragment', 'Sea Anemone', 'Barnacle', 'Shrimp', 'Small Fish']",6.0,3.0524613292131737,2.803756981072625,4.086222395357802,3.249093623512782,2.5454545454545454,2021-09-11,,,129
,female,pre_puberty,U. olhanensis,False,Territorial display against intruder.,"['Mussel', 'Hermit Crab', 'Sea Anemone', 'Sea Urchin', 'Algae']",6.0,1.6332684397252066,1.7592045926218716,2.4203615103809173,1.7430606949398793,2.5454545454545454,2021-09-11,,,130
,male,adult,A farensis,,Claw snapping in competition.,['Crab (Other Species)'],6.0,3.1363636363636362,3.1484542233853614,4.602526046091565,3.420216413959996,2.4545454545454546,2021-09-11,,,131
,male,pre_puberty,u. olhanen.,,Crab moving quickly across rocks.,"['Algae', 'Polychaete Worm']",8.0,1.4318181818181819,1.8460480718402708,2.6826617979532696,1.5469897898058433,2.6363636363636362,2021-09-11,,,132
,male,pre_puberty,Ucides alvorensis,,Territorial display against intruder.,"['Snail', 'Mussel', 'Algae', 'Sea Sponge']",6.0,2.7954545454545454,2.4223905548354265,3.5284227212821206,2.9534903476427448,2.6363636363636362,2021-09-11,,,133
,male,adult,A. Farensis,,Picking detritus from seabed.,"['Sea Anemone', 'Hermit Crab', 'Mussel']",5.0,3.5454545454545454,3.247296145356394,4.541306057527159,3.570274107435959,2.6363636363636362,2021-09-11,,,134
,male,juvenile,U. olhanensis,,Territorial display against intruder.,"['Small Fish', 'Coral Fragment', 'Algae']",5.0,0.5909090909090909,0.48390797219974396,0.6765607478718432,0.6293117150998837,2.6363636363636362,2021-09-11,,,135
,male,adult,A farensis,,Moving toward bait.,"['Jellyfish', 'Shrimp', 'Sea Sponge', 'Algae']",7.0,3.9545454545454546,3.623594506817547,4.972668105548268,4.300694610078877,2.4545454545454546,2021-09-11,,,136
,female,adult,U. olhanensis,True,Retreating quickly from shadow.,['Shrimp'],7.0,3.2559298752966925,3.328655205288659,4.812610748199585,3.5779499290032675,2.5454545454545454,2021-09-11,,,137
,female,adult,U. olhanensis,False,Hiding under seagrass blades.,"['Barnacle', 'Hermit Crab', 'Crab (Other Species)', 'Sea Urchin', 'Coral Fragment']",5.0,4.5176064384961885,4.005538442017204,4.835092870448975,4.678158178022051,2.5454545454545454,2021-09-11,,,138
,male,pre_puberty,U. olhanensis,,Climbing onto submerged logs.,"['Crab (Other Species)', 'Shrimp']",7.0,2.7954545454545454,3.2500175257468538,4.0390110350679596,2.8080720972425026,2.4545454545454546,2021-09-11,,,139
,female,sub_adult,A farensis,False,Sitting still blending with environment.,"['Polychaete Worm', 'Snail']",8.0,1.9603843335803068,2.4014432777411403,3.5346111080386633,2.0539753929663873,2.6363636363636362,2021-09-11,,,140
,male,adult,A farensis,,Retreating quickly from shadow.,"['Small Fish', 'Hermit Crab', 'Sea Star']",4.0,5.590909090909091,6.065486914448994,9.02394254338765,5.969153976659152,2.4545454545454546,2021-09-11,,,141
,male,adult,A farensis,,Defensive posture when approached.,"['Mussel', 'Sea Urchin']",6.0,6.818181818181818,6.855386948839207,9.622177152143566,7.3863898420092875,2.5454545454545454,2021-09-11,,,142
,male,adult,A farensis,,Climbing onto submerged logs.,"['Coral Fragment', 'Sea Urchin', 'Snail', 'Barnacle', 'Shrimp']",5.0,1.7727272727272727,1.7022920739249308,2.4375925192109857,1.9001852260301855,2.727272727272727,2021-09-11,,,143
,male,adult,u. olhanen.,,Moving toward warmer water pockets.,"['Sea Anemone', 'Jellyfish', 'Snail', 'Sea Urchin', 'Mussel']",8.0,1.9090909090909092,1.7666175299890094,2.56720806855771,1.9408319932503473,2.5454545454545454,2021-09-11,,,144
,male,juvenile,A. Farensis,,Rapid crossing of open sand.,"['Shrimp', 'Coral Fragment', 'Snail', 'Sea Anemone']",6.0,1.0909090909090908,1.0313581933951956,1.295575917244343,1.170477651882077,2.727272727272727,2021-09-11,,,145
,female,sub_adult,U. olhanensis,True,Picking detritus from seabed.,"['Coral Fragment', 'Sea Sponge', 'Jellyfish', 'Polychaete Worm']",2.0,3.8330024822451563,3.065433491784104,4.242511574346377,4.1644113797928,2.4545454545454546,2021-09-11,,,146
,male,adult,U. olhanensis,,Hiding beneath rocks.,"['Snail', 'Small Fish', 'Crab (Other Species)', 'Sea Anemone']",6.0,1.9090909090909092,1.755972073286049,2.285437715443793,1.9120599644060108,2.5454545454545454,2021-09-11,,,147
,male,pre_puberty,u. olhanen.,,Picking detritus from seabed.,"['Crab (Other Species)', 'Sea Anemone']",6.0,3.1363636363636362,2.9394207343321153,3.9039084398609343,3.282553901371669,2.6363636363636362,2021-09-11,,,148
,male,pre_puberty,u. olhanen.,,Climbing barnacle-covered surfaces.,"['Crab (Other Species)', 'Mussel', 'Sea Star', 'Shrimp', 'Small Fish']",3.0,2.727272727272727,2.152291541114731,2.5898734464118798,2.919159841241463,2.4545454545454546,2021-09-11,,,149
,female,sub_adult,Ucides alvorensis,False,Rapid claw movement while feeding.,"['Hermit Crab', 'Crab (Other Species)', 'Barnacle', 'Coral Fragment', 'Sea Anemone']",1.0,2.3136771699091465,2.9041489091905968,3.977388024747724,2.4780738417640453,2.5454545454545454,2021-09-11,,,150
,male,adult,U. olhanensis,,Claw snapping at diver.,"['Sea Sponge', 'Jellyfish', 'Sea Star', 'Algae']",8.0,2.590909090909091,2.6977516360723723,3.5859983825552018,2.839705284705963,2.727272727272727,2021-09-11,,,151
,male,sub_adult,u. olhanen.,,Shaking claws after contact.,"['Mussel', 'Sea Anemone']",7.0,1.5909090909090908,1.885834012209326,2.7629440686252975,1.606575891510711,2.8181818181818183,2021-09-11,,,152
,male,juvenile,A farensis,,Feeding on small crustaceans.,"['Sea Sponge', 'Sea Anemone']",10.0,1.9090909090909092,2.1118961661878157,3.0353463405368144,2.0639762083020567,2.727272727272727,2021-09-11,,,153
,female,adult,u. olhanen.,False,Guarding a small hole in sediment.,"['Shrimp', 'Algae']",6.0,7.005225830661147,7.82790863881047,11.191546470820871,7.264862658476051,2.5454545454545454,2021-09-11,,,154
,female,sub_adult,A. Farensis,False,Vibrating antennae in water currents.,"['Sea Anemone', 'Crab (Other Species)', 'Algae', 'Coral Fragment']",8.0,1.6860258166494824,2.1578441968122197,2.5951474320992944,1.7870364192772932,2.6363636363636362,2021-09-11,,,155
,male,sub_adult,Ucides alvorensis,,Waving claws rhythmically.,"['Mussel', 'Crab (Other Species)', 'Coral Fragment']",8.0,2.727272727272727,2.3932584723124686,2.959839652422357,2.987359075725426,2.4545454545454546,2021-09-11,,,156
,female,juvenile,u. olhanen.,False,Cleaning claws with rubbing motion.,"['Crab (Other Species)', 'Sea Urchin', 'Shrimp']",5.0,0.5343791774050334,0.5777242207613728,0.7094933012206863,0.5746622131398421,2.727272727272727,2021-09-11,,,157
,female,adult,u. olhanen.,False,Escaping from aggressive fish.,"['Mussel', 'Sea Star']",4.0,7.362938509531236,6.762500614367268,10.070945738036896,7.900128379861443,2.4545454545454546,2021-09-11,,,158
,male,pre_puberty,A farensis,,Color changes during molting.,"['Sea Anemone', 'Coral Fragment']",6.0,3.340909090909091,2.382837421422277,3.247458438032442,3.6459833092466525,2.5454545454545454,2021-09-11,,,159
,female,sub_adult,U. olhanensis,False,Guarding a small hole in sediment.,"['Sea Sponge', 'Algae', 'Sea Anemone']",5.0,0.7001567099915189,0.7975988040662176,1.0552020629835566,0.7243535405290256,2.5454545454545454,2021-09-11,,,160
,male,adult,A farensis,,Claw waving directed at nearby crab.,"['Small Fish', 'Hermit Crab', 'Barnacle', 'Jellyfish', 'Sea Urchin']",10.0,2.0454545454545454,1.8889372422049748,2.376827023373729,2.1365157339996617,2.6363636363636362,2021-09-11,,,161
,female,pre_puberty,u. olhanen.,False,Moving sideways along sandy bottom.,"['Shrimp', 'Sea Urchin', 'Sea Star']",8.0,2.8394081363673127,2.6607874664558366,3.8496582334261773,2.93894123495147,2.4545454545454546,2021-09-11,,,162
,female,sub_adult,U. olhanensis,False,Resting in shaded rock crevice.,"['Sea Anemone', 'Algae', 'Crab (Other Species)', 'Jellyfish']",6.0,3.2611599080609506,2.6755117399125896,3.3127211708834845,3.568667692531214,2.5454545454545454,2021-09-11,,,163
,male,adult,U. olhanensis,,Retreating quickly from shadow.,['Sea Star'],10.0,6.0,5.910653857665388,7.271256210885767,6.2697241253365465,2.6363636363636362,2021-09-11,,,164
,female,sub_adult,A. Farensis,False,Picking biofilm on submerged wood.,"['Hermit Crab', 'Sea Sponge', 'Mussel', 'Snail']",6.0,1.6015065848586445,1.790469279542924,2.4889883712704224,1.61826418000442,2.5454545454545454,2021-09-11,,,165
,male,sub_adult,A. Farensis,,Stillness in cold water.,"['Jellyfish', 'Sea Urchin']",7.0,1.1363636363636365,1.1012533824298492,1.5763595492890745,1.23196449582871,2.5454545454545454,2021-09-11,,,166
,female,pre_puberty,A farensis,False,Climbing submerged rocks.,"['Crab (Other Species)', 'Jellyfish']",5.0,1.4279008338606085,1.2711029865912715,1.6920162660672795,1.4789952131669601,2.5454545454545454,2021-09-11,,,167
,male,sub_adult,A. Farensis,,Retreating into burrow.,"['Polychaete Worm', 'Algae', 'Snail']",4.0,4.7727272727272725,4.953130561628513,7.302359687028403,5.0830924493499365,2.5454545454545454,2021-09-11,,,168
,male,pre_puberty,Ucides alvorensis,,Burrowing into sandy sediment.,"['Sea Anemone', 'Algae']",5.0,1.7045454545454546,1.6064023787476558,1.9763614495788437,1.732808704962536,2.3636363636363638,2021-09-11,,,169
,male,pre_puberty,Ucides alvorensis,True,Interacting with small fish nearby.,"['Sea Star', 'Sea Urchin', 'Barnacle', 'Algae', 'Small Fish']",7.0,0.9545454545454546,0.8442332651629013,1.1926146112641212,1.0384667111886985,2.6363636363636362,2021-09-11,,,170
,male,sub_adult,A farensis,,Climbing onto submerged logs.,"['Sea Star', 'Polychaete Worm', 'Sea Urchin', 'Snail', 'Sea Sponge']",8.0,1.9318181818181819,2.183544074411155,3.164493536841857,2.085436451117333,2.4545454545454546,2021-09-11,,,171
,male,juvenile,U. olhanensis,,Color changes during molting.,"['Mussel', 'Snail']",7.0,1.4545454545454546,1.0505674149612123,1.40077174923292,1.5787840891003493,2.5454545454545454,2021-09-11,,,172
,male,juvenile,U. olhanensis,,Swimming short distance to escape.,"['Sea Urchin', 'Shrimp', 'Small Fish']",4.0,1.5,1.0316519522037133,1.5151063520371613,1.5877015375765375,2.5454545454545454,2021-09-11,,,173
,male,juvenile,u. olhanen.,,Crab moving quickly across rocks.,"['Small Fish', 'Sea Star', 'Polychaete Worm']",3.0,2.909090909090909,2.29772683224336,3.4204934158622593,3.115576022037591,2.5454545454545454,2021-09-11,,,174
,female,pre_puberty,A. Farensis,False,Hiding under floating debris.,"['Sea Anemone', 'Shrimp', 'Barnacle']",9.0,0.9463840303160193,0.9200832700495568,1.275418251672927,0.9809121602553101,2.5454545454545454,2021-09-11,,,175
,female,adult,u. olhanen.,False,Climbing algae-covered rocks.,"['Polychaete Worm', 'Jellyfish', 'Shrimp', 'Sea Star']",3.0,4.145508272155273,3.7871006923501613,4.640455958184895,4.298856134010595,2.4545454545454546,2021-09-11,,,176
,male,sub_adult,U. olhanensis,,Struggling with entangled seaweed.,['Hermit Crab'],4.0,3.977272727272727,3.2042982599531316,4.051152931527332,4.257632357653187,2.6363636363636362,2021-09-11,,,177
,male,juvenile,A farensis,,Foraging among seagrass roots.,['Polychaete Worm'],6.0,2.090909090909091,2.62231669064237,3.2561346756455234,2.0927886580275645,2.5454545454545454,2021-09-11,,,178
,male,adult,u. olhanen.,,Guarding a small hole in sediment.,"['Crab (Other Species)', 'Snail', 'Sea Sponge', 'Small Fish']",11.0,3.409090909090909,3.7094992246656973,4.870159627674713,3.589408195666611,2.4545454545454546,2021-09-11,,,179
,female,pre_puberty,A. Farensis,False,Rapid crossing of open sand.,"['Crab (Other Species)', 'Shrimp']",6.0,0.661560033170247,0.625383381347269,0.9222055048980681,0.7271694297716116,2.5454545454545454,2021-09-11,,,180
,female,sub_adult,u. olhanen.,False,Rapid claw movement while feeding.,"['Sea Anemone', 'Small Fish', 'Shrimp']",5.0,3.4264412639097883,4.2749166251147965,5.168966036925862,3.7604083331584053,2.6363636363636362,2021-09-11,,,181
,male,juvenile,A farensis,,Displaying dominance by lifting body.,"['Sea Anemone', 'Sea Star', 'Barnacle']",6.0,0.8636363636363636,0.8628581320005991,1.159932920631942,0.8953026050880016,2.4545454545454546,2021-09-11,,,182
,male,adult,A. Farensis,,Feeding on detritus in shallow water.,"['Sea Star', 'Shrimp', 'Snail', 'Algae']",8.0,2.4545454545454546,2.6365226869155225,3.933290851631867,2.554573948635959,2.6363636363636362,2021-09-11,,,183
,male,pre_puberty,U. olhanensis,,Climbing submerged rocks.,"['Sea Sponge', 'Small Fish', 'Shrimp']",7.0,2.1136363636363638,2.499836941096674,3.565432686653922,2.216985762859585,2.3636363636363638,2021-09-11,,,184
,male,sub_adult,u. olhanen.,,Half buried in sand.,"['Coral Fragment', 'Crab (Other Species)']",6.0,2.159090909090909,2.172067655655864,3.1309747133384818,2.2525610743098605,2.6363636363636362,2021-09-11,,,185
,female,adult,U. olhanensis,False,Moving toward bait.,"['Algae', 'Snail', 'Small Fish', 'Hermit Crab']",6.0,2.2638175408736814,2.184073607454384,3.255951614228215,2.411984308459532,2.4545454545454546,2021-09-11,,,186
,female,sub_adult,A. Farensis,False,Rapid claw movement while feeding.,"['Sea Urchin', 'Sea Star', 'Jellyfish', 'Mussel']",9.0,0.5997822024472034,0.5906053191102932,0.7261830385877118,0.6226630320456891,2.727272727272727,2021-09-11,,,187
,female,adult,A. Farensis,True,Hiding beneath rocks.,"['Barnacle', 'Sea Urchin', 'Mussel']",7.0,1.4849667659203867,1.5574509841238837,2.1024536049221414,1.5838711398009848,2.4545454545454546,2021-09-11,,,188
,female,sub_adult,A. Farensis,False,Foraging among seagrass roots.,['Barnacle'],5.0,4.577754579652293,4.3408359526996385,6.386404115673607,4.867182630284485,2.6363636363636362,2021-09-11,,,189
,female,adult,U. olhanensis,False,Resting in shaded rock crevice.,"['Algae', 'Snail', 'Small Fish', 'Hermit Crab', 'Jellyfish']",3.0,4.110771977361828,3.761496655097271,4.973020819092282,4.374777177689622,2.3636363636363638,2021-09-11,,,190
,female,juvenile,A. Farensis,False,Picking detritus from seabed.,"['Sea Sponge', 'Shrimp', 'Sea Star']",6.0,1.7495378140694149,1.088163532570958,1.3817310798293392,1.7800066238522718,2.727272727272727,2021-09-11,,,191
,female,adult,u. olhanen.,False,Shaking claws after contact.,"['Crab (Other Species)', 'Snail', 'Polychaete Worm']",4.0,3.0672388084901017,3.4445262378586254,4.91319919231364,3.234340033663619,2.6363636363636362,2021-09-11,,,192
,male,sub_adult,u. olhanen.,,Feeding on algae scraped from rocks.,"['Coral Fragment', 'Sea Urchin', 'Polychaete Worm', 'Small Fish']",8.0,3.409090909090909,3.7771147928398396,5.557403991670876,3.645892374275103,2.5454545454545454,2021-09-11,,,193
,male,sub_adult,Ucides alvorensis,,Social contact with other crabs.,"['Coral Fragment', 'Algae', 'Polychaete Worm']",10.0,0.7954545454545454,0.6459159790744368,0.9519996307748265,0.8323348685881116,2.4545454545454546,2021-09-11,,,194
,female,adult,Ucides alvorensis,False,Climbing seaweed stalks.,"['Barnacle', 'Sea Sponge', 'Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm']",8.0,4.34281654476509,5.058840059540594,6.480196550683929,4.5166233355465515,2.4545454545454546,2021-09-11,,,195
,male,adult,U. olhanensis,,Guarding eggs under abdominal flap.,"['Crab (Other Species)', 'Small Fish', 'Coral Fragment', 'Sea Anemone', 'Sea Star']",5.0,4.7727272727272725,4.60860009157983,5.575595345614762,5.095350093024322,2.6363636363636362,2021-09-11,,,196
,male,pre_puberty,u. olhanen.,,Cleaning claws with rubbing motion.,"['Polychaete Worm', 'Barnacle', 'Hermit Crab']",8.0,2.8636363636363638,3.5650745486953768,4.496359470128481,2.9146417201412063,2.4545454545454546,2021-09-11,,,197
,female,sub_adult,u. olhanen.,False,Picking detritus from seabed.,['Shrimp'],4.0,4.194224167481886,3.6724565060961307,5.327698867323568,4.350465631125453,2.6363636363636362,2021-09-11,,,198
,male,adult,u. olhanen.,,Half buried in sand.,"['Crab (Other Species)', 'Sea Sponge', 'Sea Star', 'Coral Fragment']",11.0,3.272727272727273,3.2515983001924424,4.056218341241292,3.591487072864867,2.6363636363636362,2021-09-11,,,199
,female,juvenile,Ucides alvorensis,False,Half buried in sand.,"['Small Fish', 'Algae']",8.0,1.3523879094577025,1.318113880939248,1.8758079811021298,1.474767599284853,2.4545454545454546,2021-09-11,,,200
,female,juvenile,u. olhanen.,False,Dragging shell fragment backward.,"['Jellyfish', 'Algae', 'Mussel']",6.0,1.1401938201263826,1.4994829246889934,2.064141247618448,1.2465802422469943,2.4545454545454546,2021-09-11,,,201
,female,pre_puberty,U. olhanensis,True,Moving in groups.,"['Sea Sponge', 'Coral Fragment', 'Crab (Other Species)']",5.0,0.2847064712820608,0.23958451692939,0.30341915676444364,0.2954866093040352,2.5454545454545454,2021-09-11,,,202
,female,sub_adult,U. olhanensis,False,Retreating into burrow.,['Sea Urchin'],6.0,4.999754355335794,5.284677435920034,6.776915201796779,5.393043005813087,2.5454545454545454,2021-09-11,,,203
,female,pre_puberty,U. olhanensis,False,Territorial display against intruder.,"['Sea Anemone', 'Sea Star', 'Crab (Other Species)']",7.0,1.690002404788836,1.592300985979968,2.140661748639563,1.785943449337352,2.5454545454545454,2021-09-11,,,204
,female,juvenile,A farensis,False,Resting under shell fragment.,"['Mussel', 'Shrimp', 'Crab (Other Species)', 'Small Fish']",4.0,0.6105477594310013,0.815488324302044,0.9869753172888754,0.6291674444476683,2.5454545454545454,2021-09-11,,,205
,female,adult,u. olhanen.,False,Guarding eggs under abdominal flap.,"['Sea Anemone', 'Snail', 'Sea Star']",4.0,2.4109558721901605,2.3816635606610825,3.459130704398173,2.575349240239269,2.5454545454545454,2021-09-11,,,206
,female,pre_puberty,U. olhanensis,False,Cleaning claws with rubbing motion.,"['Shrimp', 'Mussel', 'Sea Anemone', 'Crab (Other Species)']",6.0,0.6628791460713735,0.7261807894396207,1.073933861895091,0.7183871634424963,2.5454545454545454,2021-09-11,,,207
,male,juvenile,u. olhanen.,,Color changes during molting.,"['Mussel', 'Algae', 'Sea Anemone', 'Small Fish']",4.0,1.2727272727272727,1.522267536801469,1.951478386521918,1.325404047173987,2.6363636363636362,2021-09-11,,,208
,male,sub_adult,A farensis,,Guarding a small hole in sediment.,"['Shrimp', 'Sea Star', 'Sea Sponge', 'Jellyfish', 'Algae']",8.0,0.7954545454545454,0.6920275279189032,0.8420414532192043,0.8456116958175571,2.4545454545454546,2021-09-11,,,209
, ,juvenile,A. Farensis,True,Territorial display against intruder.,['Hermit Crab'],7.0,2.0,1.5752503795509734,2.0376684447992357,2.0718575057029507,2.5454545454545454,2021-09-11,,,210
,female,pre_puberty,u. olhanen.,False,Feeding on algae scraped from rocks.,"['Small Fish', 'Sea Star', 'Algae', 'Sea Sponge']",5.0,0.860660765997503,0.9813042082518123,1.335492992255628,0.8872913820763898,2.5454545454545454,2021-09-11,,,211
,male,pre_puberty,U. olhanensis,,Foraging among seagrass roots.,"['Jellyfish', 'Algae']",4.0,2.3863636363636362,3.0029086775372473,4.015025722977746,2.449683859182011,2.5454545454545454,2021-09-11,,,212
,female,adult,U. olhanensis,False,Half buried in sand.,"['Snail', 'Shrimp', 'Mussel', 'Hermit Crab']",7.0,2.3926681476527936,2.6321944006446274,3.460216447439358,2.4710192239746487,2.6363636363636362,2021-09-11,,,213
,female,adult,A. Farensis,False,Hiding in sandy burrow.,"['Jellyfish', 'Hermit Crab']",7.0,1.0517600338307838,0.9452032847784899,1.2594587404881221,1.1212622284704248,2.4545454545454546,2021-09-11,,,214
,female,juvenile,U. olhanensis,False,Exploring new territory.,['Polychaete Worm'],11.0,1.6567823874138865,1.8636925464537706,2.4533770675078066,1.8160300879357132,2.4545454545454546,2021-09-11,,,215
,male,pre_puberty,u. olhanen.,,Picking biofilm on submerged wood.,"['Sea Star', 'Shrimp', 'Sea Urchin']",9.0,2.4545454545454546,2.0270028637383906,2.658163287925115,2.6649161565889687,2.4545454545454546,2021-09-11,,,216
,female,adult,u. olhanen.,False,Crab moving quickly across rocks.,"['Snail', 'Small Fish', 'Shrimp', 'Sea Anemone']",9.0,5.406150385559977,5.2060923726736155,6.695666926678922,5.424889976057921,2.5454545454545454,2021-09-11,,,217
,male,adult,A. Farensis,,Exchanging antenna taps.,"['Sea Urchin', 'Mussel']",4.0,5.7272727272727275,5.5329943892437905,7.079688548454186,6.147705327966263,2.727272727272727,2021-09-11,,,218
,female,sub_adult,A. Farensis,False,Dragging shell fragment backward.,['Polychaete Worm'],5.0,2.9433291480589276,3.131944289578469,3.9575588764594114,3.144738692134665,2.727272727272727,2021-09-11,,,219
,male,juvenile,A. Farensis,True,Guarding eggs under abdominal flap.,"['Small Fish', 'Hermit Crab', 'Mussel', 'Sea Sponge']",8.0,0.3181818181818182,0.4093084424651039,0.5949036422952687,0.34627263240129724,2.5454545454545454,2021-09-11,,,220
,male,pre_puberty,Ucides alvorensis,,Hiding under floating debris.,"['Snail', 'Hermit Crab', 'Polychaete Worm', 'Mussel']",9.0,2.727272727272727,2.8894236491992884,3.6383800555862043,2.791293740729387,2.4545454545454546,2021-09-11,,,221
,female,sub_adult,A. Farensis,False,Picking algae from rock surface.,['Sea Sponge'],2.0,3.3827798509285043,2.826576701990853,4.216884498915177,3.5515677410736526,2.5454545454545454,2021-09-11,,,222
,male,pre_puberty,u. olhanen.,,Half buried in sand.,"['Polychaete Worm', 'Hermit Crab', 'Jellyfish', 'Shrimp']",10.0,3.0681818181818183,2.641248126010625,3.456806944960144,3.1271142691927367,2.6363636363636362,2021-09-11,,,223
,male,sub_adult,U. olhanensis,,Exchanging antenna taps.,"['Jellyfish', 'Crab (Other Species)', 'Sea Urchin']",7.0,2.9545454545454546,2.618401643913727,3.245714172070495,3.0076146005263316,2.6363636363636362,2021-09-11,,,224
,male,juvenile,U. olhanensis,,Waving claws rhythmically.,"['Shrimp', 'Coral Fragment', 'Jellyfish']",6.0,0.9545454545454546,0.7148935569150383,1.0423783364980213,1.0244818345337083,2.4545454545454546,2021-09-11,,,225
,N/R,juvenile,A farensis,,Hiding under seagrass blades.,['Sea Sponge'],6.0,0.8636363636363636,0.7461736434144044,0.9455110062084675,0.940040304492981,2.5454545454545454,2021-09-11,,,226
,female,sub_adult,u. olhanen.,False,Color changes during molting.,"['Sea Sponge', 'Sea Anemone']",4.0,2.0174807549723455,1.7600988993415259,2.3369535143736475,2.2147711933985637,2.727272727272727,2021-09-11,,,227
,male,adult,U. olhanensis,,Struggling with entangled seaweed.,"['Sea Urchin', 'Shrimp']",4.0,6.2727272727272725,5.734449260978127,7.29124235990164,6.422129593861424,2.5454545454545454,2021-09-11,,,228
,female,pre_puberty,U. olhanensis,False,Feeding on algae scraped from rocks.,['Algae'],4.0,1.855487251313864,2.2670306671813236,3.3534127221915138,1.8907129571735914,2.6363636363636362,2021-09-11,,,229
,male or female,adult,Ucides alvorensis,True,Sitting still blending with environment.,"['Sea Sponge', 'Sea Star', 'Barnacle', 'Coral Fragment', 'Shrimp']",4.0,5.7272727272727275,6.291801828286677,8.991766079610583,6.2191459189186045,2.5454545454545454,2021-09-11,,,230
,female,pre_puberty,U. olhanensis,False,Territorial display against intruder.,"['Shrimp', 'Crab (Other Species)', 'Barnacle', 'Algae', 'Sea Urchin']",7.0,2.3278952394800916,1.874439220193186,2.747265170342548,2.3513805734455206,2.5454545454545454,2021-09-11,,,231
, ,adult,u. olhanen.,,Hiding under floating debris.,"['Shrimp', 'Sea Anemone', 'Crab (Other Species)']",12.0,4.7727272727272725,5.190022946108775,7.266732555264394,4.931904030610067,2.3636363636363638,2021-09-11,,,232
,female,sub_adult,A farensis,False,Hiding under seagrass blades.,"['Jellyfish', 'Sea Sponge']",8.0,1.6805817142066355,1.878645316114835,2.3871624750735134,1.8390342063809877,2.5454545454545454,2021-09-11,,,233
,female,pre_puberty,u. olhanen.,False,Interacting with small fish nearby.,['Polychaete Worm'],4.0,1.867104056892999,2.3071955072754586,3.3277361294216123,1.9188292057622478,2.6363636363636362,2021-09-11,,,234
,male,adult,A. Farensis,,Burrowing into sandy sediment.,['Polychaete Worm'],5.0,0.6818181818181818,0.7151347012522576,1.0003787165668343,0.736635098265703,2.727272727272727,2021-09-11,,,235
