species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
A farensis,N/R,adult,True,Dragging shell fragment backward.,"['Polychaete Worm', 'Jellyfish', 'Sea Sponge', 'Crab (Other Species)']",11.0,3.272727272727273,2.9917379056466773,3.991233890006995,3.292960112127707,2.909090909090909,2021-02-10,,,120
U. olhanensis,female,adult,False,Pausing frequently during exploration.,"['Crab (Other Species)', 'Mussel', 'Jellyfish', 'Sea Urchin', 'Snail']",5.0,3.5293103591443202,3.679994587124969,4.5109931778646395,3.6891884359200104,2.8181818181818183,2021-02-10,,,121
u. olhanen.,male,juvenile,,Climbing onto submerged logs.,"['Polychaete Worm', 'Shrimp', 'Sea Star']",11.0,1.0,1.278921383945741,1.6859712353733123,1.053063922454358,2.727272727272727,2021-02-10,,,122
A. Farensis,male,adult,,Picking biofilm on submerged wood.,"['Barnacle', 'Sea Anemone', 'Jellyfish', 'Shrimp', 'Polychaete Worm']",12.0,5.181818181818182,5.2489904264190965,6.416626880997432,5.32142292607817,3.0,2021-02-10,,,123
U. olhanensis,male,pre_puberty,,Retreating into burrow.,['Small Fish'],11.0,0.9545454545454546,0.9555983458305305,1.4294862805272959,0.9962097926742338,2.909090909090909,2021-02-10,,,124
Ucides alvorensis,female,pre_puberty,False,Climbing submerged rocks.,"['Mussel', 'Polychaete Worm', 'Sea Urchin', 'Small Fish', 'Jellyfish']",5.0,1.165927929675082,1.5676127409920242,2.1758598304088754,1.1810814624880197,2.909090909090909,2021-02-10,,,125
U. olhanensis,female,sub_adult,True,Guarding a small hole in sediment.,"['Jellyfish', 'Sea Urchin']",6.0,1.4845919211203549,1.3541652647735178,1.7375507944404716,1.5013424327346,3.0,2021-02-10,,,126
U. olhanensis,male,juvenile,,Feeding on small mollusks.,['Sea Urchin'],5.0,1.2727272727272727,0.9837598340587039,1.272358929617426,1.2939712101574634,2.909090909090909,2021-02-10,,,127
U. olhanensis,male,juvenile,,Mating behavior with antenna touching.,"['Mussel', 'Algae', 'Snail']",5.0,1.6363636363636365,1.8394084590763908,2.5823091012031156,1.7595119872692413,2.8181818181818183,2021-02-10,,,128
A farensis,female,adult,False,Resting in shaded rock crevice.,"['Hermit Crab', 'Algae', 'Shrimp', 'Barnacle', 'Small Fish']",8.0,3.3945921822069227,3.561774602981936,4.43130258814758,3.618357118449021,2.8181818181818183,2021-02-10,,,129
u. olhanen.,male,adult,True,Claw snapping in competition.,"['Sea Anemone', 'Sea Star', 'Sea Sponge', 'Small Fish']",7.0,2.4545454545454546,2.303515715431198,2.840116845198226,2.6391963040196025,3.090909090909091,2021-02-10,,,130
A. Farensis,male,adult,,Moving toward bait.,['Hermit Crab'],2.0,3.409090909090909,3.5102144769690216,4.985078708979764,3.5837702613937865,2.909090909090909,2021-02-10,,,131
u. olhanen.,female,sub_adult,False,Mating behavior with antenna touching.,['Snail'],5.0,3.2376122668860265,4.269174632261215,5.198388418864618,3.372133146014861,2.909090909090909,2021-02-10,,,132
U. olhanensis,female,pre_puberty,False,Claw waving directed at nearby crab.,"['Polychaete Worm', 'Jellyfish', 'Sea Sponge', 'Small Fish', 'Snail']",6.0,1.487984621449918,1.3255263467125538,1.6510611791504473,1.5334887041114411,2.909090909090909,2021-02-10,,,133
A farensis,female,pre_puberty,False,Shaking claws after contact.,"['Mussel', 'Barnacle', 'Algae', 'Crab (Other Species)', 'Sea Sponge']",8.0,0.2965138794088735,0.39164523408213636,0.5622629557989784,0.3207606828588918,3.0,2021-02-10,,,134
A farensis,female,adult,False,Scavenging near tidal pools.,"['Sea Urchin', 'Small Fish', 'Mussel', 'Snail', 'Jellyfish']",5.0,3.0692039607967883,3.511218269547987,4.7940192504557535,3.1022774834318976,2.8181818181818183,2021-02-10,,,135
U. olhanensis,female,adult,False,Climbing submerged rocks.,"['Sea Anemone', 'Small Fish', 'Sea Star']",8.0,2.224517492227449,2.239501287397833,2.7971312452715544,2.2710995150283706,2.8181818181818183,2021-02-10,,,136
U. olhanensis,female,sub_adult,False,Picking detritus from seabed.,"['Mussel', 'Coral Fragment']",5.0,2.951589062838731,2.985931219661754,3.6698587898138513,3.2413284381517524,3.0,2021-02-10,,,137
A farensis,male,adult,,Searching for food in tidal pools.,['Sea Urchin'],9.0,1.7727272727272727,1.9281295293473926,2.597686687434481,1.8957710420121687,2.8181818181818183,2021-02-10,,,138
U. olhanensis,male,pre_puberty,,Resting under shell fragment.,"['Barnacle', 'Crab (Other Species)', 'Sea Star', 'Jellyfish', 'Hermit Crab']",5.0,1.2954545454545454,1.0884798384593934,1.622526533715372,1.3931755719931938,2.909090909090909,2021-02-10,,,139
A farensis,female,sub_adult,True,Sitting still blending with environment.,"['Hermit Crab', 'Coral Fragment']",6.0,2.598584407911043,3.056051181415134,3.8899567045394785,2.8441582896348097,2.909090909090909,2021-02-10,,,140
U. olhanensis,N/R,adult,,Using claws to dig into sediment.,['Sea Urchin'],8.0,5.318181818181818,5.809465586911925,7.691363511744968,5.602495695662862,2.909090909090909,2021-02-10,,,141
A farensis,male,pre_puberty,,Feeding on detritus in shallow water.,"['Sea Anemone', 'Sea Star', 'Snail']",10.0,2.0454545454545454,2.4714774559619492,3.171200196442835,2.100342092254128,3.0,2021-02-10,,,142
U. olhanensis,male,adult,,Half buried in sand.,"['Shrimp', 'Coral Fragment', 'Jellyfish']",7.0,4.2272727272727275,4.376035954200776,5.68420551231201,4.297746721911373,2.8181818181818183,2021-02-10,,,143
A. Farensis,male,sub_adult,,Mating behavior with antenna touching.,"['Sea Anemone', 'Snail']",5.0,2.727272727272727,2.431136646176991,3.351192045480178,2.886472288710261,2.8181818181818183,2021-02-10,,,144
U. olhanensis,male,adult,,Crab moving quickly across rocks.,['Polychaete Worm'],5.0,3.1363636363636362,2.890427673963235,3.5592596802404417,3.293399433563178,2.8181818181818183,2021-02-10,,,145
A. Farensis,female,sub_adult,True,Interaction with hermit crabs.,"['Hermit Crab', 'Small Fish']",5.0,2.6400279749429854,2.440979424709568,2.9358182275399076,2.732077119018664,2.8181818181818183,2021-02-10,,,146
U. olhanensis,female,adult,False,Interaction with hermit crabs.,"['Algae', 'Sea Urchin']",8.0,4.503168098040178,4.536297538898909,6.736246798338997,4.517082986762797,3.0,2021-02-10,,,147
Ucides alvorensis,N/R,juvenile,,Climbing onto submerged logs.,"['Polychaete Worm', 'Barnacle', 'Snail', 'Shrimp']",5.0,0.5909090909090909,0.6460773656470135,0.8758624491180534,0.6119818540758009,3.0,2021-02-10,,,148
A. Farensis,male,adult,,Climbing onto submerged logs.,"['Mussel', 'Sea Star']",7.0,2.0454545454545454,1.924682497838699,2.5232473773286404,2.1764259375676054,2.909090909090909,2021-02-10,,,149
u. olhanen.,male,pre_puberty,True,Resting under shell fragment.,"['Sea Star', 'Small Fish', 'Sea Urchin', 'Barnacle']",4.0,1.5,1.7158751873948055,2.5565128562601953,1.6057060134357857,2.727272727272727,2021-02-10,,,150
A farensis,male,adult,,Hiding under seagrass blades.,['Snail'],9.0,2.8636363636363638,2.7009517741897584,3.6360189503582903,2.922154267451539,2.8181818181818183,2021-02-10,,,151
u. olhanen.,male,pre_puberty,,Feeding on small mollusks.,['Crab (Other Species)'],5.0,1.4318181818181819,1.2401240036719552,1.8094520765390918,1.4359231286268976,3.090909090909091,2021-02-10,,,152
A farensis,male,pre_puberty,,Retreating into burrow.,"['Polychaete Worm', 'Algae', 'Sea Urchin']",3.0,1.0227272727272727,0.736988294486257,0.8857881597982898,1.0341232866126928,3.0,2021-02-10,,,153
u. olhanen.,N/R,pre_puberty,,Feeding on detritus in shallow water.,['Crab (Other Species)'],6.0,2.1818181818181817,2.354769074496281,3.0423387670462505,2.325699402597964,2.8181818181818183,2021-02-10,,,154
A. Farensis,male,sub_adult,,Swimming short distance to escape.,"['Small Fish', 'Polychaete Worm']",9.0,5.454545454545454,6.031963380304382,8.78969314052734,5.932836402629897,2.727272727272727,2021-02-10,,,155
u. olhanen.,nan,pre_puberty,,Emerging cautiously from hiding.,"['Sea Sponge', 'Shrimp', 'Barnacle', 'Snail']",8.0,1.8409090909090908,2.2424215271356163,2.836817754077038,1.9783657463112412,2.909090909090909,2021-02-10,,,156
A. Farensis,female,sub_adult,False,Picking detritus from seabed.,"['Sea Anemone', 'Small Fish', 'Algae', 'Jellyfish', 'Barnacle']",6.0,2.92833673567548,3.186549093194678,4.076704229679501,2.988479015835399,2.909090909090909,2021-02-10,,,157
A. Farensis,female,sub_adult,True,Interaction with hermit crabs.,['Barnacle'],2.0,0.9464312391494267,0.9182408653580579,1.3354667122986736,1.0184577796902217,3.0,2021-02-10,,,158
u. olhanen.,female,sub_adult,True,Defensive posture when approached.,"['Crab (Other Species)', 'Jellyfish', 'Sea Sponge', 'Small Fish']",8.0,0.5611791193145486,0.6322910886739675,0.7819174224901254,0.5616250468924769,2.909090909090909,2021-02-10,,,159
U. olhanensis,male,pre_puberty,True,Pausing frequently during exploration.,"['Polychaete Worm', 'Sea Sponge', 'Barnacle']",8.0,0.5454545454545454,0.5375937061005792,0.772637137120018,0.5512997595567095,2.8181818181818183,2021-02-10,,,160
A. Farensis,male,adult,,Rapid crossing of open sand.,"['Barnacle', 'Hermit Crab', 'Small Fish']",6.0,2.3181818181818183,2.4853065120145494,3.6905334204006404,2.47773820852664,2.909090909090909,2021-02-10,,,161
u. olhanen.,female,pre_puberty,False,Foraging among seagrass roots.,"['Shrimp', 'Crab (Other Species)']",4.0,1.9537536281517327,1.8742422330400814,2.757763534964953,2.0935594550705563,2.8181818181818183,2021-02-10,,,162
A. Farensis,female,sub_adult,False,Climbing barnacle-covered surfaces.,"['Jellyfish', 'Coral Fragment', 'Sea Sponge', 'Hermit Crab']",5.0,2.635553631199412,2.861590328246015,3.895832696900217,2.739073555405444,2.909090909090909,2021-02-10,,,163
A. Farensis,female,juvenile,False,Using claws to dig into sediment.,['Snail'],8.0,1.2806964954833815,2.01922205878271,2.771620100534196,1.3083740876349141,2.909090909090909,2021-02-10,,,164
A farensis,male,sub_adult,,Foraging among seagrass roots.,"['Small Fish', 'Snail']",5.0,2.840909090909091,2.913937166979248,4.198871497769817,2.9946605970959084,3.0,2021-02-10,,,165
A farensis,male,sub_adult,,Hiding in sandy burrow.,"['Algae', 'Shrimp', 'Sea Star', 'Barnacle']",7.0,3.1818181818181817,3.1238254648156287,4.59359567540662,3.2438189623788265,2.8181818181818183,2021-02-10,,,166
A. Farensis,female,pre_puberty,False,Social contact with other crabs.,"['Mussel', 'Hermit Crab', 'Sea Star']",5.0,1.2710450829080666,1.1541662520575977,1.651281230147645,1.3187976400453083,2.909090909090909,2021-02-10,,,167
u. olhanen.,female,sub_adult,True,Vibrating antennae in water currents.,"['Barnacle', 'Snail', 'Crab (Other Species)', 'Hermit Crab']",8.0,1.3996924181621915,1.6281507026428026,2.08806355617668,1.4570733829734352,3.0,2021-02-10,,,168
u. olhanen.,female,sub_adult,False,Guarding eggs under abdominal flap.,['Coral Fragment'],5.0,1.2224510244227285,1.0716416650768072,1.499627069296986,1.296785348624402,2.909090909090909,2021-02-10,,,169
u. olhanen.,male,sub_adult,True,Swimming short distance to escape.,"['Algae', 'Polychaete Worm', 'Barnacle', 'Sea Star', 'Mussel']",6.0,2.5,2.0457135248182667,2.7011820946976814,2.6964959887928663,2.8181818181818183,2021-02-10,,,170
u. olhanen.,male,adult,,Feeding on small mollusks.,"['Sea Anemone', 'Barnacle', 'Mussel', 'Shrimp', 'Coral Fragment']",5.0,6.681818181818182,6.222618552479911,9.266160811077462,7.349088588978007,2.8181818181818183,2021-02-10,,,171
U. olhanensis,female,juvenile,False,Pausing frequently during exploration.,"['Crab (Other Species)', 'Jellyfish', 'Coral Fragment', 'Sea Star', 'Polychaete Worm']",8.0,0.3981379927174423,0.5288294972929171,0.7864366461217027,0.42406670289359377,3.0,2021-02-10,,,172
u. olhanen.,male,juvenile,,Climbing onto submerged logs.,['Coral Fragment'],8.0,1.9545454545454546,1.837488183852178,2.2676775727435827,1.9956065455699346,3.0,2021-02-10,,,173
Ucides alvorensis,male,juvenile,,Searching for food in tidal pools.,"['Sea Sponge', 'Polychaete Worm', 'Sea Urchin', 'Small Fish']",7.0,1.6818181818181819,1.1759287963916665,1.4782636830973581,1.820893642785447,3.0,2021-02-10,,,174
A farensis,female,adult,True,Displaying dominance by lifting body.,"['Snail', 'Sea Star', 'Crab (Other Species)', 'Coral Fragment', 'Mussel']",8.0,2.407583274977226,2.3875507610807065,3.414240866670002,2.4614748056928755,3.0,2021-02-10,,,175
Ucides alvorensis,female,sub_adult,False,Color changes during molting.,"['Sea Urchin', 'Sea Star', 'Barnacle']",4.0,4.506841317903126,5.0403696872597825,7.3683551011887225,4.915250226641069,3.0,2021-02-10,,,176
A. Farensis,female,sub_adult,False,Climbing seaweed stalks.,"['Sea Sponge', 'Snail', 'Sea Urchin']",8.0,1.9416755118628914,2.366496902385413,3.349713953553075,2.092191963629659,2.909090909090909,2021-02-10,,,177
U. olhanensis,-,pre_puberty,,Picking biofilm on submerged wood.,"['Sea Sponge', 'Small Fish']",9.0,0.4090909090909091,0.42081569119513323,0.5593676460771474,0.4208515029962517,2.8181818181818183,2021-02-10,,,178
u. olhanen.,male,adult,,Claw snapping at diver.,"['Crab (Other Species)', 'Small Fish']",3.0,4.2272727272727275,4.5704759882849055,6.214848076924024,4.612159266957793,3.0,2021-02-10,,,179
A farensis,female,sub_adult,False,Crab moving quickly across rocks.,['Snail'],9.0,3.2911821519783584,2.8048894333845356,3.421714741258974,3.532909574725922,2.8181818181818183,2021-02-10,,,180
u. olhanen.,male,sub_adult,,Picking biofilm on submerged wood.,"['Jellyfish', 'Sea Urchin']",4.0,0.9090909090909091,0.9285255820716757,1.304078528677093,0.9815698670592039,2.8181818181818183,2021-02-10,,,181
A farensis,male,adult,,Interaction with hermit crabs.,"['Mussel', 'Algae', 'Jellyfish', 'Shrimp', 'Sea Urchin']",8.0,2.0454545454545454,2.2192797287263604,2.789312368885788,2.1095851130765513,2.909090909090909,2021-02-10,,,182
u. olhanen.,male,sub_adult,,Claw snapping in competition.,['Small Fish'],6.0,4.318181818181818,4.499441351384849,6.207557473881701,4.636261247685471,3.0,2021-02-10,,,183
u. olhanen.,female,sub_adult,False,Moving toward warmer water pockets.,['Sea Star'],5.0,2.3908029216944513,2.4126117701482053,3.3499742609370955,2.598658678948203,3.090909090909091,2021-02-10,,,184
A. Farensis,female,pre_puberty,False,Inspecting discarded crab shell.,['Small Fish'],6.0,1.3063360993815916,1.3151368656214955,1.9636839752981772,1.3848420291927745,2.909090909090909,2021-02-10,,,185
A. Farensis,female,sub_adult,False,Searching for food in tidal pools.,"['Sea Anemone', 'Mussel', 'Jellyfish', 'Polychaete Worm']",5.0,2.4153481686833334,2.833420007630184,3.686531842701801,2.4669518300518156,2.8181818181818183,2021-02-10,,,186
A farensis,male,juvenile,,Using claws to dig into sediment.,"['Jellyfish', 'Small Fish']",4.0,0.7272727272727273,0.9335302695167388,1.341108455112978,0.7472532407280226,2.909090909090909,2021-02-10,,,187
U. olhanensis,male,adult,,Swimming short distance to escape.,"['Small Fish', 'Algae', 'Snail']",6.0,5.863636363636363,5.664125639447242,7.823799661767186,6.381106793324614,2.909090909090909,2021-02-10,,,188
U. olhanensis,male,adult,,Scavenging near tidal pools.,"['Hermit Crab', 'Barnacle', 'Sea Urchin']",6.0,1.3636363636363635,1.36521623216516,1.861025676416103,1.440236835583983,3.090909090909091,2021-02-10,,,189
u. olhanen.,female,sub_adult,False,Climbing algae-covered rocks.,"['Jellyfish', 'Polychaete Worm']",6.0,2.2433189713069215,2.1708747796659664,3.0774987305682058,2.4323633579262967,3.0,2021-02-10,,,190
A farensis,female,adult,False,Burrowing into sandy sediment.,"['Snail', 'Polychaete Worm', 'Algae', 'Sea Urchin']",6.0,3.555508335456117,4.126908731195179,5.576887722131705,3.719713756093981,3.0,2021-02-10,,,191
u. olhanen.,male,juvenile,,Hiding beneath rocks.,['Sea Star'],7.0,0.6363636363636364,0.736266716259399,1.0810457312918436,0.6526599959307222,3.0,2021-02-10,,,192
A. Farensis,male,adult,,Crab moving quickly across rocks.,"['Sea Anemone', 'Sea Star', 'Sea Urchin']",8.0,5.318181818181818,5.363507378051377,7.504903740406863,5.4080277248566295,2.909090909090909,2021-02-10,,,193
A farensis,male,sub_adult,,Scavenging near tidal pools.,"['Shrimp', 'Sea Anemone']",6.0,3.6363636363636362,4.0517441714241045,5.6819620311442405,3.9984434837838516,2.8181818181818183,2021-02-10,,,194
A farensis,female,adult,False,Rapid claw movement while feeding.,['Crab (Other Species)'],5.0,1.828144870592555,1.5596385645833708,1.8732495278943744,2.0081719884892797,3.0,2021-02-10,,,195
A. Farensis,female,sub_adult,False,Moving sideways along sandy bottom.,['Algae'],9.0,1.9280549513080425,2.455491483137086,2.954743045590281,2.076782938125989,2.727272727272727,2021-02-10,,,196
U. olhanensis,female,juvenile,False,Exchanging antenna taps.,"['Barnacle', 'Polychaete Worm', 'Algae', 'Crab (Other Species)']",5.0,1.071743229409468,1.0574121854512262,1.4541073540836826,1.095339893344552,2.909090909090909,2021-02-10,,,197
u. olhanen.,female,adult,False,Retreating quickly from shadow.,"['Hermit Crab', 'Algae', 'Sea Sponge']",7.0,3.526853999111374,3.524818784060479,5.0424997840748205,3.84981590989069,3.0,2021-02-10,,,198
A. Farensis,male,adult,,Climbing algae-covered rocks.,"['Sea Urchin', 'Jellyfish', 'Polychaete Worm', 'Snail', 'Sea Sponge']",8.0,4.636363636363637,4.920668534130392,6.841773005937717,4.922577541683654,3.0,2021-02-10,,,199
u. olhanen.,male,pre_puberty,True,Guarding eggs under abdominal flap.,"['Jellyfish', 'Shrimp', 'Small Fish']",5.0,1.5,1.2237255559178466,1.6413271115581083,1.5004236701331821,3.0,2021-02-10,,,200
u. olhanen.,female,sub_adult,False,Guarding a small hole in sediment.,"['Shrimp', 'Mussel']",8.0,3.6497328489754035,3.0852683264653704,3.7301891786402774,3.7780895356106923,3.090909090909091,2021-02-10,,,201
A. Farensis,female,juvenile,True,Color changes during molting.,"['Algae', 'Sea Star', 'Small Fish', 'Mussel']",10.0,0.21273522727501148,0.15723680440794058,0.22975218615390264,0.23211501169604068,3.0,2021-02-10,,,202
A. Farensis,female,juvenile,True,Social contact with other crabs.,"['Shrimp', 'Snail', 'Sea Sponge', 'Algae']",6.0,1.176051585931262,0.8785395690517508,1.1402072740670464,1.250301848506553,2.909090909090909,2021-02-10,,,203
u. olhanen.,male,sub_adult,,Moving toward bait.,"['Hermit Crab', 'Jellyfish', 'Sea Star', 'Sea Anemone']",4.0,3.977272727272727,4.669695155694168,6.158814265277149,4.158886985117356,2.8181818181818183,2021-02-10,,,204
U. olhanensis,female,adult,False,Cleaning claws with rubbing motion.,"['Sea Sponge', 'Polychaete Worm']",7.0,0.825485566627103,0.808207195661178,0.9923479572717693,0.8999398617991088,2.8181818181818183,2021-02-10,,,205
A. Farensis,female,pre_puberty,False,Guarding eggs under abdominal flap.,"['Shrimp', 'Crab (Other Species)', 'Small Fish', 'Coral Fragment']",8.0,1.1078639178153,0.7609146441485088,1.0457105915165523,1.1453060972947717,2.8181818181818183,2021-02-10,,,206
A. Farensis,male,pre_puberty,,Displaying dominance by lifting body.,"['Sea Sponge', 'Crab (Other Species)', 'Algae', 'Mussel']",6.0,1.4318181818181819,1.0478283101453991,1.2885861521554736,1.4792949794325798,2.909090909090909,2021-02-10,,,207
A farensis,female,adult,False,Burrowing into sandy sediment.,"['Snail', 'Polychaete Worm', 'Jellyfish', 'Crab (Other Species)']",6.0,2.3543702999045006,2.7778370504624985,3.940111309968333,2.4244954447094424,2.909090909090909,2021-02-10,,,208
A. Farensis,male,pre_puberty,,Moving sideways along sandy bottom.,"['Sea Sponge', 'Shrimp']",7.0,1.6363636363636365,1.1935779269140605,1.493583757122878,1.7620134963284095,2.909090909090909,2021-02-10,,,209
A. Farensis,male,adult,True,Defensive posture when approached.,"['Shrimp', 'Hermit Crab', 'Sea Anemone', 'Sea Star', 'Barnacle']",8.0,3.0,2.8197549915111497,3.6088097030836295,3.072526796955111,2.909090909090909,2021-02-10,,,210
A farensis,female,sub_adult,False,Half buried in sand.,"['Barnacle', 'Sea Sponge', 'Shrimp', 'Snail', 'Small Fish']",8.0,3.5191587514350773,3.6646499786589257,4.71273929714375,3.7742464474905306,2.8181818181818183,2021-02-10,,,211
A. Farensis,male,juvenile,,Burrowing into sandy sediment.,"['Sea Sponge', 'Sea Urchin', 'Mussel']",5.0,0.5,0.5957908197391114,0.7427128958217729,0.5357048731152553,2.909090909090909,2021-02-10,,,212
A farensis,male,juvenile,,Crab moving quickly across rocks.,"['Shrimp', 'Polychaete Worm']",4.0,1.9545454545454546,2.3432476363982215,3.1215495950247703,2.1089157121055466,3.0,2021-02-10,,,213
U. olhanensis,male,sub_adult,,Pausing frequently during exploration.,"['Hermit Crab', 'Sea Urchin', 'Sea Sponge', 'Polychaete Worm']",5.0,2.840909090909091,3.331894464250983,4.191314739562241,3.0821917581010236,2.8181818181818183,2021-02-10,,,214
u. olhanen.,male,adult,,Dragging shell fragment backward.,['Mussel'],5.0,4.2272727272727275,4.23326882364962,5.577463750466015,4.4966693742126305,3.0,2021-02-10,,,215
u. olhanen.,male,pre_puberty,,Claw waving directed at nearby crab.,"['Small Fish', 'Hermit Crab', 'Snail']",5.0,1.7045454545454546,1.8754342114605407,2.4947561745064197,1.8100928992777876,3.0,2021-02-10,,,216
A farensis,female,adult,False,Searching for mates at twilight.,"['Polychaete Worm', 'Sea Anemone']",7.0,3.4583170863127206,3.339270306119909,4.684561644497122,3.615741145362739,2.8181818181818183,2021-02-10,,,217
A. Farensis,female,sub_adult,False,Exchanging antenna taps.,['Polychaete Worm'],9.0,3.3446944966680126,3.9296529468874595,5.221148188772129,3.4222465862692384,2.8181818181818183,2021-02-10,,,218
A farensis,female,sub_adult,False,Moving sideways along sandy bottom.,"['Crab (Other Species)', 'Sea Star', 'Sea Anemone']",4.0,2.341221123456967,2.2872680626351136,3.045863695640158,2.567093768863353,2.8181818181818183,2021-02-10,,,219
U. olhanensis,male,pre_puberty,True,Burrowing into sandy sediment.,"['Algae', 'Coral Fragment']",8.0,2.590909090909091,2.6964311111847437,3.6634407488550056,2.7072574140190535,2.909090909090909,2021-02-10,,,220
Ucides alvorensis,female,juvenile,True,Using claws to dig into sediment.,"['Sea Anemone', 'Small Fish', 'Algae']",7.0,1.05245205766666,1.086672123355117,1.3166280736427813,1.1069666776155611,3.090909090909091,2021-02-10,,,221
u. olhanen.,male,adult,,Vibrating antennae in water currents.,['Polychaete Worm'],5.0,3.409090909090909,3.2854540077233185,4.839802069779743,3.6745323444223827,3.0,2021-02-10,,,222
Ucides alvorensis,male,adult,,Climbing submerged rocks.,"['Small Fish', 'Shrimp']",7.0,6.681818181818182,6.430752643532073,9.26367918258871,6.941424176083046,3.0,2021-02-10,,,223
u. olhanen.,N/R,pre_puberty,,Half buried in sand.,"['Small Fish', 'Shrimp', 'Sea Sponge', 'Algae']",7.0,1.7727272727272727,1.590026199282272,2.0601725020599506,1.807743952551074,2.909090909090909,2021-02-10,,,224
A. Farensis,female,juvenile,False,Claw snapping in competition.,['Polychaete Worm'],10.0,1.744180852210645,2.012703129107666,2.4718080594586556,1.8866977821497444,3.0,2021-02-10,,,225
u. olhanen.,male,adult,,Mating behavior with antenna touching.,"['Sea Sponge', 'Mussel', 'Barnacle', 'Shrimp', 'Algae']",7.0,3.0,3.2816149474597496,4.152918646523357,3.2901713102879087,3.090909090909091,2021-02-10,,,226
A. Farensis,male,juvenile,,Pausing frequently during exploration.,"['Sea Sponge', 'Algae', 'Crab (Other Species)', 'Hermit Crab', 'Jellyfish']",6.0,0.36363636363636365,0.2683635316004518,0.32634909774287074,0.3778315455115425,2.727272727272727,2021-02-10,,,227
u. olhanen.,female,sub_adult,False,Stillness in cold water.,"['Sea Star', 'Barnacle']",4.0,3.7736703260155746,4.6470267798954215,6.9331640186463375,3.847058402027441,3.0,2021-02-10,,,228
U. olhanensis,male,sub_adult,,Swimming short distance to escape.,"['Barnacle', 'Polychaete Worm']",7.0,2.159090909090909,2.257996392873019,3.1046704984366156,2.2188912530034237,2.909090909090909,2021-02-10,,,229
A. Farensis,female,pre_puberty,True,Climbing seaweed stalks.,"['Hermit Crab', 'Barnacle', 'Algae', 'Snail']",5.0,1.4540241810276762,1.720618899554585,2.510515246268046,1.5379505591632439,3.0,2021-02-10,,,230
A. Farensis,-,juvenile,,Interacting with small fish nearby.,"['Mussel', 'Sea Star', 'Polychaete Worm']",10.0,1.2727272727272727,1.6914945251826723,2.3821483467977815,1.3593931383614728,2.909090909090909,2021-02-10,,,231
U. olhanensis,female,adult,False,Moving in groups.,['Algae'],5.0,3.112271299117046,3.069820903931105,4.232800705338277,3.3207209874585515,2.909090909090909,2021-02-10,,,232
A. Farensis,male,sub_adult,,Sideways walking along bay edge.,"['Sea Anemone', 'Snail', 'Crab (Other Species)', 'Sea Sponge', 'Hermit Crab']",5.0,4.204545454545454,4.259508857751477,6.081343262525718,4.314517944548418,2.909090909090909,2021-02-10,,,233
A farensis,male,sub_adult,,Exchanging antenna taps.,['Crab (Other Species)'],6.0,4.204545454545454,3.805420699839051,5.566498891817765,4.205422683247035,2.8181818181818183,2021-02-10,,,234
U. olhanensis,male,juvenile,,Feeding on small crustaceans.,"['Snail', 'Jellyfish', 'Crab (Other Species)', 'Shrimp', 'Sea Urchin']",10.0,1.5454545454545454,1.4370319031347243,1.7418039715590745,1.6286449182384102,2.8181818181818183,2021-02-10,,,235
