,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
125,U. olhanensis,male,adult,,Sideways walking along bay edge.,"['Jellyfish', 'Sea Urchin', 'Barnacle', 'Hermit Crab', 'Crab (Other Species)']",8.0,82.5,89.09371407400182,116.46976474565776,89.81392329134653,20.0,2022-12-03,,,125
126,A. Farensis,male,pre_puberty,,Inspecting discarded crab shell.,"['Sea Urchin', 'Hermit Crab', 'Shrimp']",6.0,32.25,34.49815295199792,48.411648859563975,33.199235454780485,20.0,2022-12-03,,,126
127,A. Farensis,male,sub_adult,,Exchanging antenna taps.,"['Barnacle', 'Crab (Other Species)', 'Hermit Crab']",5.0,22.5,22.482898581556427,32.62846694378553,24.642079058976336,20.0,2022-12-03,,,127
128,A. Farensis,male,adult,,Climbing seaweed stalks.,['Hermit Crab'],4.0,67.5,73.09828922735906,105.88714414182432,72.61463553687572,19.0,2022-12-03,,,128
129,u. olhanen.,female,pre_puberty,True,Moving toward bait.,"['Sea Sponge', 'Coral Fragment', 'Small Fish']",6.0,19.93044390385339,21.679079911921566,31.365007711578116,21.585459935070837,19.0,2022-12-03,,,129
130,A farensis,male,adult,True,Resting under shell fragment.,"['Hermit Crab', 'Sea Urchin']",5.0,40.5,38.62723027661019,53.26823695850121,41.435885024346824,20.0,2022-12-03,,,130
131,u. olhanen.,female,sub_adult,True,Territorial display against intruder.,"['Jellyfish', 'Shrimp', 'Sea Urchin']",8.0,15.30298967680286,18.012797202518392,23.566009077665356,16.536542429645415,19.0,2022-12-03,,,131
132,U. olhanensis,female,sub_adult,False,Rapid crossing of open sand.,"['Coral Fragment', 'Sea Urchin', 'Jellyfish']",4.0,47.53607169237837,45.28095160545606,64.48029930678533,47.60287154206472,19.0,2022-12-03,,,132
133,U. olhanensis,female,adult,False,Displaying dominance by lifting body.,"['Sea Urchin', 'Snail', 'Sea Star', 'Shrimp']",7.0,45.202704119767375,49.01764090850082,62.83189596256181,47.330242790061554,20.0,2022-12-03,,,133
134,u. olhanen.,female,pre_puberty,False,Rapid claw movement while feeding.,"['Coral Fragment', 'Mussel', 'Small Fish', 'Shrimp', 'Sea Star']",7.0,37.601224541704084,30.326101664648398,40.253707467213374,39.95068685618233,19.0,2022-12-03,,,134
135,U. olhanensis,female,pre_puberty,False,Retreating into burrow.,"['Small Fish', 'Algae', 'Sea Star', 'Hermit Crab']",12.0,6.644987075472467,4.91664918394216,6.246152865528824,6.728147155011445,21.0,2022-12-03,,,135
136,U. olhanensis,female,sub_adult,False,Foraging among seagrass roots.,['Crab (Other Species)'],10.0,47.89694166579285,37.29278947107456,55.302870736176835,51.06690716005168,19.0,2022-12-03,,,136
137,A. Farensis,female,sub_adult,True,Climbing submerged rocks.,['Polychaete Worm'],7.0,14.155169153245325,16.89888293442209,25.14067403063032,14.410548409351314,20.0,2022-12-03,,,137
138,u. olhanen.,male,adult,,Scavenging near tidal pools.,"['Sea Anemone', 'Sea Sponge']",8.0,45.0,48.62260726481936,61.181812791126674,45.538229039136795,18.0,2022-12-03,,,138
139,U. olhanensis,male,sub_adult,,Shaking claws after contact.,"['Crab (Other Species)', 'Hermit Crab']",9.0,16.25,17.616231008866862,24.072891061923507,16.86369040335936,20.0,2022-12-03,,,139
140,u. olhanen.,male,adult,True,Rapid claw movement while feeding.,"['Mussel', 'Barnacle', 'Small Fish', 'Sea Star', 'Sea Anemone']",6.0,21.0,19.828732958413763,24.3779544021691,21.863061611070943,20.0,2022-12-03,,,140
141,A. Farensis,female,sub_adult,False,Sideways walking along bay edge.,"['Mussel', 'Sea Anemone', 'Algae']",4.0,27.31592595360485,25.070033447964377,36.6257407015394,29.13433318147041,19.0,2022-12-03,,,141
142,A farensis,male,sub_adult,,Hiding under floating debris.,['Sea Urchin'],7.0,28.75,31.442677814546503,38.07800734740408,31.486558941792122,19.0,2022-12-03,,,142
143,U. olhanensis,male,adult,,Hiding under floating debris.,"['Coral Fragment', 'Jellyfish', 'Snail', 'Hermit Crab', 'Sea Sponge']",11.0,58.5,63.514871052164004,79.86714331049667,62.37125190528745,17.0,2022-12-03,,,143
144,A farensis,female,pre_puberty,False,Resting in shaded rock crevice.,['Algae'],8.0,21.050607533901573,20.979352233771415,28.767925882567457,21.26577668206979,19.0,2022-12-03,,,144
145,u. olhanen.,male,sub_adult,,Interaction with hermit crabs.,"['Algae', 'Hermit Crab', 'Small Fish']",10.0,70.0,61.971212316683435,88.98258939832779,70.17646173246392,20.0,2022-12-03,,,145
146,u. olhanen.,male,adult,,Feeding on small crustaceans.,"['Jellyfish', 'Barnacle', 'Shrimp']",9.0,51.0,47.65012677606592,65.37861626300324,54.65570995937673,20.0,2022-12-03,,,146
147,A farensis,female,sub_adult,True,Hiding beneath rocks.,"['Hermit Crab', 'Small Fish', 'Snail', 'Sea Sponge', 'Jellyfish']",8.0,43.74884721214222,40.68576295949553,58.39540433556278,48.02412039098167,20.0,2022-12-03,,,147
148,U. olhanensis,male,sub_adult,,Color changes during molting.,"['Shrimp', 'Crab (Other Species)', 'Mussel', 'Sea Urchin', 'Sea Star']",7.0,43.75,44.81972588514898,59.853397882548194,43.98090273179502,20.0,2022-12-03,,,148
149,u. olhanen.,male,adult,,Resting under shell fragment.,"['Mussel', 'Sea Sponge', 'Sea Anemone']",7.0,24.0,23.515309798871495,29.255366338423205,24.467515241260628,20.0,2022-12-03,,,149
150,U. olhanensis,female,pre_puberty,True,Vibrating antennae in water currents.,"['Polychaete Worm', 'Jellyfish']",6.0,8.02469968962299,8.212971209912437,11.914428666846911,8.750233151968185,21.0,2022-12-03,,,150
151,u. olhanen.,female,sub_adult,True,Foraging among seagrass roots.,"['Shrimp', 'Sea Urchin', 'Mussel']",8.0,6.241538483551855,8.563545050866292,12.818517817111456,6.242614379135958,19.0,2022-12-03,,,151
152,Ucides alvorensis, ,pre_puberty,,Climbing barnacle-covered surfaces.,"['Sea Star', 'Shrimp']",5.0,36.75,44.875690392845975,59.97218813643062,37.591616279464205,19.0,2022-12-03,,,152
153,A. Farensis,male,pre_puberty,,Moving toward warmer water pockets.,['Sea Star'],6.0,17.25,18.449878918777493,24.831531721224998,18.365841502172035,20.0,2022-12-03,,,153
154,u. olhanen.,female,juvenile,True,Rapid crossing of open sand.,"['Small Fish', 'Mussel', 'Hermit Crab']",8.0,8.909031625442266,8.944835151672274,11.5361061960632,9.08985382449899,20.0,2022-12-03,,,154
155,U. olhanensis,female,adult,False,Feeding on algae scraped from rocks.,['Snail'],7.0,51.98929134837989,44.42570193923535,55.05397791900069,52.730079028378746,20.0,2022-12-03,,,155
156,u. olhanen.,male,juvenile,,Rapid crossing of open sand.,"['Mussel', 'Sea Star', 'Snail', 'Hermit Crab', 'Small Fish']",7.0,9.5,12.859515416138972,19.24304309465271,9.93799727951739,19.0,2022-12-03,,,156
157,A. Farensis,female,adult,True,Climbing algae-covered rocks.,"['Shrimp', 'Crab (Other Species)', 'Sea Urchin']",8.0,35.6736523344491,39.8837281061128,56.21408391277664,38.756338070030246,20.0,2022-12-03,,,157
158,u. olhanen.,female,pre_puberty,True,Moving in groups.,"['Shrimp', 'Jellyfish', 'Polychaete Worm', 'Sea Urchin', 'Sea Star']",7.0,5.880417557209592,6.600142189808931,9.402303766314102,6.426679133556213,19.0,2022-12-03,,,158
159,U. olhanensis,male,adult,,Vibrating antennae in water currents.,"['Sea Star', 'Shrimp', 'Coral Fragment']",10.0,72.0,68.5231653949473,88.00826173707817,73.0334689381049,22.0,2022-12-03,,,159
160,Ucides alvorensis,male,adult,True,Emerging cautiously from hiding.,"['Hermit Crab', 'Shrimp', 'Sea Anemone']",9.0,88.5,85.97966151208304,112.06103240649816,89.52480157801192,20.0,2022-12-03,,,160
161,u. olhanen.,female,adult,False,Camouflaging with surrounding mud.,"['Snail', 'Small Fish', 'Jellyfish']",10.0,28.066534754188407,27.197097819503384,40.008247737441785,29.228818718109373,19.0,2022-12-03,,,161
162,A. Farensis,male,adult,,Defensive posture when approached.,"['Sea Sponge', 'Sea Anemone', 'Small Fish']",5.0,18.0,18.264540546191046,24.804940591266085,19.663793898711646,19.0,2022-12-03,,,162
163,U. olhanensis,female,adult,False,Sideways walking along bay edge.,"['Coral Fragment', 'Sea Sponge']",9.0,34.93566919095101,36.503241540113805,50.48979982933652,38.007419609181035,19.0,2022-12-03,,,163
164,A. Farensis,female,pre_puberty,True,Moving toward bait.,"['Coral Fragment', 'Crab (Other Species)']",8.0,17.536357994966654,17.451893835138673,23.940302417685448,17.741825453057405,20.0,2022-12-03,,,164
165,A. Farensis,male,sub_adult,,Emerging cautiously from hiding.,"['Shrimp', 'Coral Fragment']",9.0,10.0,11.746662945698194,17.593354477752396,10.036286115772556,19.0,2022-12-03,,,165
166,A. Farensis,female,sub_adult,True,Swimming short distance to escape.,['Small Fish'],10.0,51.932245201177864,44.78468275907825,65.00805953974414,55.61073241365448,20.0,2022-12-03,,,166
167,Ucides alvorensis,female,pre_puberty,False,Climbing seaweed stalks.,['Crab (Other Species)'],8.0,34.516520218302595,34.08162485504138,47.1006262395833,35.50456268640212,20.0,2022-12-03,,,167
168,A farensis,female,sub_adult,True,Hiding under floating debris.,"['Coral Fragment', 'Jellyfish', 'Mussel', 'Sea Urchin']",10.0,44.55419884168492,34.09751149336951,46.78515748222694,47.49890514642657,21.0,2022-12-03,,,168
169,A farensis,male,adult,,Pausing frequently during exploration.,"['Jellyfish', 'Snail', 'Hermit Crab', 'Shrimp']",5.0,75.0,71.391377350638,102.81759907876332,75.4015891701137,20.0,2022-12-03,,,169
170,u. olhanen.,male,pre_puberty,True,Interaction with hermit crabs.,"['Polychaete Worm', 'Algae', 'Jellyfish', 'Sea Sponge']",8.0,21.0,18.884478886381082,25.001999379687895,22.500706601699022,22.0,2022-12-03,,,170
171,Ucides alvorensis,female,sub_adult,True,Sideways walking along bay edge.,"['Hermit Crab', 'Algae', 'Sea Sponge']",6.0,59.28139006003617,52.314126717735846,63.42767241637517,62.30365945573645,19.0,2022-12-03,,,171
172,A farensis,male,adult,,Moving in groups.,"['Sea Sponge', 'Jellyfish', 'Crab (Other Species)', 'Shrimp']",6.0,63.0,61.697734066631625,76.01581006934146,68.42987181661813,18.0,2022-12-03,,,172
173,A. Farensis,female,sub_adult,False,Hiding under seagrass blades.,['Sea Urchin'],7.0,17.476002945190793,14.805244804791492,18.111779774600624,18.156629258710304,20.0,2022-12-03,,,173
174,U. olhanensis,male,juvenile,,Claw snapping in competition.,"['Small Fish', 'Hermit Crab', 'Snail', 'Crab (Other Species)']",8.0,22.5,19.040814181311184,23.204621880051207,24.01408652979071,21.0,2022-12-03,,,174
175,U. olhanensis,male,juvenile,,Moving toward bait.,['Sea Anemone'],6.0,5.0,5.868410729266711,7.532645534527101,5.3671690699894,19.0,2022-12-03,,,175
176,Ucides alvorensis,male or female,pre_puberty,,Claw snapping at diver.,"['Mussel', 'Crab (Other Species)']",7.0,18.75,17.931978904028448,21.855071376461193,20.103335351958957,20.0,2022-12-03,,,176
177,A farensis,male,adult,,Emerging cautiously from hiding.,"['Polychaete Worm', 'Mussel', 'Hermit Crab']",12.0,75.0,70.11552653317295,93.42847971713316,77.55155335997603,20.0,2022-12-03,,,177
178,Ucides alvorensis,male,juvenile,,Climbing algae-covered rocks.,"['Sea Urchin', 'Polychaete Worm', 'Small Fish']",6.0,20.5,22.602428140772055,29.684619858714246,21.293069299762557,19.0,2022-12-03,,,178
179,U. olhanensis,male,adult,,Social contact with other crabs.,"['Sea Urchin', 'Crab (Other Species)', 'Small Fish']",8.0,75.0,71.51135602838782,89.70171457715688,79.29328746191719,20.0,2022-12-03,,,179
180,u. olhanen.,female,adult,False,Crab moving quickly across rocks.,['Sea Star'],9.0,63.13302608386364,67.32529997460239,83.92940052344538,66.03033985355952,20.0,2022-12-03,,,180
181,A. Farensis,female,adult,False,Guarding eggs under abdominal flap.,['Coral Fragment'],9.0,33.06416758215782,39.93760830078507,54.308219743096345,34.45914957143815,19.0,2022-12-03,,,181
182,U. olhanensis,female,sub_adult,False,Climbing vertical rock face.,"['Jellyfish', 'Small Fish', 'Sea Urchin', 'Barnacle', 'Coral Fragment']",6.0,63.32122733769052,85.79109933756837,115.6434325861982,65.62466977712499,16.0,2022-12-03,,,182
183,U. olhanensis,female,sub_adult,False,Resting under shell fragment.,"['Sea Anemone', 'Jellyfish', 'Sea Sponge', 'Small Fish', 'Mussel']",11.0,22.491315015068913,20.409732312195697,25.310032666441945,24.392282296772727,20.0,2022-12-03,,,183
184,A. Farensis,male,pre_puberty,,Moving sideways along sandy bottom.,"['Snail', 'Sea Urchin', 'Barnacle']",8.0,24.75,19.161428400146672,23.894410672467977,26.85485789749669,18.0,2022-12-03,,,184
185,A. Farensis,female,adult,True,Vibrating antennae in water currents.,['Jellyfish'],7.0,44.41401791512674,47.23913643584533,65.57970874908303,46.53918916214171,21.0,2022-12-03,,,185
186,u. olhanen.,male,adult,,Hiding in sandy burrow.,"['Sea Star', 'Hermit Crab', 'Jellyfish']",10.0,57.0,57.633256875867886,84.78252821118951,58.238302964202134,20.0,2022-12-03,,,186
187,u. olhanen.,male,adult,,Climbing onto submerged logs.,"['Coral Fragment', 'Mussel', 'Polychaete Worm', 'Small Fish']",7.0,55.5,56.97812856571083,84.05035107478953,57.582140392583625,18.0,2022-12-03,,,187
188,u. olhanen.,female,adult,True,Climbing submerged rocks.,"['Sea Anemone', 'Jellyfish', 'Sea Urchin', 'Mussel', 'Hermit Crab']",7.0,31.52567447960247,33.98215421310915,46.83249162761771,31.760641528144088,20.0,2022-12-03,,,188
189,A. Farensis,-,adult,,Mating behavior with antenna touching.,"['Crab (Other Species)', 'Sea Star', 'Mussel', 'Snail']",12.0,37.5,39.504088458084695,58.50247206567406,38.92070253407473,21.0,2022-12-03,,,189
190,U. olhanensis,male,pre_puberty,True,Half buried in sand.,"['Snail', 'Coral Fragment']",9.0,10.5,10.804397983590224,14.325241227219108,10.69163243445292,18.0,2022-12-03,,,190
191,u. olhanen.,male,adult,,Feeding on small crustaceans.,"['Sea Anemone', 'Sea Star', 'Coral Fragment']",4.0,34.5,37.38527393932994,46.27373823932394,37.2944909610654,18.0,2022-12-03,,,191
192,A. Farensis,male,adult,,Interaction with hermit crabs.,['Sea Anemone'],9.0,49.5,52.12638376581829,66.33442422775536,52.74711340476174,20.0,2022-12-03,,,192
193,A farensis,female,adult,False,Retreating quickly from shadow.,"['Sea Sponge', 'Small Fish']",8.0,17.204250880790518,19.690174791252616,26.158650323986492,17.739054411077497,22.0,2022-12-03,,,193
194,Ucides alvorensis,male,pre_puberty,,Feeding on algae scraped from rocks.,['Sea Anemone'],12.0,27.0,27.273237625041666,37.02019604719575,27.758791031230793,20.0,2022-12-03,,,194
195,A farensis,female,adult,False,Resting in shaded rock crevice.,"['Mussel', 'Sea Anemone']",8.0,28.47559974141509,30.5125898360788,39.37120838268471,30.075830964490816,21.0,2022-12-03,,,195
196,A. Farensis,female,pre_puberty,True,Picking detritus from seabed.,"['Barnacle', 'Coral Fragment']",9.0,12.545586926653556,11.857461090108421,16.865379014749838,13.660808702706587,19.0,2022-12-03,,,196
197,A. Farensis,female,sub_adult,True,Escaping predator silhouette overhead.,"['Jellyfish', 'Crab (Other Species)', 'Sea Sponge', 'Mussel', 'Snail']",12.0,26.832252748047814,29.64294170014307,42.22403558068981,28.541582389415158,20.0,2022-12-03,,,197
198,Ucides alvorensis,male,adult,,Color changes during molting.,['Mussel'],9.0,25.5,26.50338591600369,36.41264209899608,27.51841727814185,20.0,2022-12-03,,,198
199,A. Farensis,male,sub_adult,,Climbing submerged rocks.,['Sea Anemone'],5.0,46.25,54.35842434766921,69.76523695953748,49.092507727748355,18.0,2022-12-03,,,199
200,U. olhanensis,male,pre_puberty,True,Pausing frequently during exploration.,"['Small Fish', 'Algae']",8.0,24.0,22.364872695334917,26.881764202022488,24.722001882626977,20.0,2022-12-03,,,200
201,A farensis,female,pre_puberty,True,Claw waving directed at nearby crab.,"['Coral Fragment', 'Sea Star', 'Sea Urchin', 'Sea Sponge', 'Jellyfish']",12.0,17.99915158169677,21.907788500871668,31.363307757427137,19.046619433774683,18.0,2022-12-03,,,201
202,A. Farensis,N/R,juvenile,,Climbing seaweed stalks.,"['Algae', 'Sea Star', 'Hermit Crab', 'Sea Urchin', 'Crab (Other Species)']",8.0,13.0,18.13996124983292,26.96981597106075,14.286554566824432,19.0,2022-12-03,,,202
203,U. olhanensis,female,juvenile,False,Rapid claw movement while feeding.,"['Sea Anemone', 'Snail', 'Sea Sponge']",10.0,6.77078199823345,6.107901408498674,8.963569968119888,6.908038216015972,20.0,2022-12-03,,,203
204,U. olhanensis,male,adult,,Escaping from aggressive fish.,['Jellyfish'],14.0,27.0,24.63521668888759,34.44912726863922,28.378132308189578,19.0,2022-12-03,,,204
205,Ucides alvorensis,male,pre_puberty,,Interacting with small fish nearby.,['Sea Sponge'],10.0,33.0,31.554687808499207,45.348742489263664,35.62480069385179,19.0,2022-12-03,,,205
206,A farensis,male,sub_adult,,Defensive posture when approached.,['Crab (Other Species)'],9.0,10.0,11.55530550235687,14.559723628975316,10.350130132746544,18.0,2022-12-03,,,206
207,A farensis,male,adult,,Inspecting discarded crab shell.,"['Sea Anemone', 'Algae', 'Hermit Crab']",7.0,22.5,22.190199521881375,27.060758581156552,23.762657971592404,20.0,2022-12-03,,,207
208,Ucides alvorensis,male or female,sub_adult,,Picking detritus from seabed.,"['Coral Fragment', 'Algae', 'Hermit Crab', 'Sea Anemone']",8.0,31.25,28.919155575070626,36.51474626613072,33.31085370188364,18.0,2022-12-03,,,208
209,A farensis,male,adult,,Foraging among seagrass roots.,['Hermit Crab'],7.0,25.5,23.534707908967988,29.427443039837485,26.582811710258298,19.0,2022-12-03,,,209
210,u. olhanen.,female,pre_puberty,False,Searching for food in tidal pools.,['Algae'],10.0,16.120329426560016,18.67785201438822,25.496295117036897,17.065433751092932,21.0,2022-12-03,,,210
211,Ucides alvorensis,male,adult,,Crab moving quickly across rocks.,"['Sea Urchin', 'Mussel']",7.0,37.5,36.882230246567985,52.882193180566254,38.16838843974904,21.0,2022-12-03,,,211
212,A. Farensis,male,adult,,Feeding on small mollusks.,"['Sea Star', 'Shrimp', 'Sea Sponge']",6.0,46.5,46.941437480163245,66.8817435425171,49.40159937619247,20.0,2022-12-03,,,212
213,A farensis,female,pre_puberty,True,Scavenging near tidal pools.,"['Mussel', 'Hermit Crab', 'Sea Sponge', 'Shrimp']",7.0,25.16427113179671,35.89120135604145,43.44741517138874,26.5762663440085,20.0,2022-12-03,,,213
214,A farensis,female,sub_adult,True,Struggling with entangled seaweed.,"['Algae', 'Jellyfish', 'Coral Fragment']",6.0,38.76243604917314,46.7665910736461,66.59139844511216,40.84868703272692,20.0,2022-12-03,,,214
215,A farensis,male,adult,,Climbing seaweed stalks.,"['Barnacle', 'Sea Anemone', 'Sea Sponge']",9.0,48.0,43.679889427801925,58.630619526149516,52.781300797935984,19.0,2022-12-03,,,215
216,Ucides alvorensis,female,sub_adult,True,Picking biofilm on submerged wood.,"['Barnacle', 'Sea Anemone']",6.0,20.577447679023667,20.599112383100973,29.063406865616766,20.831633387745523,20.0,2022-12-03,,,216
217,u. olhanen.,male,sub_adult,,Dragging shell fragment backward.,['Sea Sponge'],8.0,41.25,41.30495269216289,53.05316298190212,41.36077895026857,19.0,2022-12-03,,,217
218,u. olhanen.,female,pre_puberty,True,Hiding beneath rocks.,"['Sea Sponge', 'Sea Urchin', 'Coral Fragment']",8.0,13.01722012027627,13.982253008536036,18.21724000641157,13.21101690570935,18.0,2022-12-03,,,218
219,u. olhanen.,male,adult,,Moving toward warmer water pockets.,"['Mussel', 'Coral Fragment']",6.0,34.5,36.48838400169212,46.58776593419296,34.75568981760974,20.0,2022-12-03,,,219
220,A farensis,female,sub_adult,True,Claw snapping at diver.,['Mussel'],11.0,26.402245737359713,21.034298892009417,26.549689196987654,26.405848779089293,20.0,2022-12-03,,,220
221,A farensis,male,sub_adult,,Color changes during molting.,"['Small Fish', 'Jellyfish', 'Barnacle', 'Snail', 'Coral Fragment']",7.0,46.25,53.099615360513276,65.81050925195999,49.74623610209993,20.0,2022-12-03,,,221
222,Ucides alvorensis,male,juvenile,,Emerging cautiously from hiding.,"['Sea Urchin', 'Mussel', 'Barnacle', 'Sea Anemone']",5.0,9.5,10.148150307788105,13.038087187801004,9.83879488191817,21.0,2022-12-03,,,222
223,u. olhanen.,female,pre_puberty,True,Territorial display against intruder.,"['Barnacle', 'Hermit Crab', 'Small Fish', 'Polychaete Worm', 'Crab (Other Species)']",12.0,27.338927050882575,25.0066081037858,34.812753542385835,28.57065813495002,19.0,2022-12-03,,,223
224,A farensis,female,adult,False,Interacting with small fish nearby.,"['Barnacle', 'Small Fish']",10.0,15.541280133478393,18.416282250958197,26.162994403964195,16.161093392906885,18.0,2022-12-03,,,224
225,A. Farensis,female,adult,False,Exchanging antenna taps.,"['Snail', 'Small Fish', 'Hermit Crab', 'Shrimp', 'Algae']",10.0,17.88764775506191,20.676257728724416,28.723651064097233,19.047943236735584,20.0,2022-12-03,,,225
226,u. olhanen.,female,sub_adult,True,Climbing submerged rocks.,"['Crab (Other Species)', 'Hermit Crab', 'Coral Fragment', 'Sea Star', 'Sea Anemone']",9.0,33.13907033699258,32.08564738351375,42.92603094185882,34.0183479016635,20.0,2022-12-03,,,226
227,u. olhanen.,male,sub_adult,,Exchanging antenna taps.,"['Small Fish', 'Coral Fragment']",7.0,76.25,89.1220719668281,113.21371547966771,81.8354926737082,20.0,2022-12-03,,,227
228,A. Farensis,female,sub_adult,True,Camouflaging with surrounding mud.,['Polychaete Worm'],6.0,15.759685911714298,15.704118870076032,23.112931022260387,17.103086504740034,19.0,2022-12-03,,,228
229,u. olhanen.,male,pre_puberty,,Climbing vertical rock face.,"['Sea Star', 'Coral Fragment']",13.0,22.5,18.2949836589792,23.889205205783522,23.515466740723976,19.0,2022-12-03,,,229
230,u. olhanen.,female,pre_puberty,True,Exchanging antenna taps.,"['Jellyfish', 'Crab (Other Species)']",11.0,12.237490177879137,9.898719336800557,12.866607280097888,12.995288890201437,20.0,2022-12-03,,,230
231,A farensis,female,adult,True,Searching for mates at twilight.,['Coral Fragment'],11.0,28.543127802904788,29.864863967212155,36.91200201913295,28.855682938464284,21.0,2022-12-03,,,231
232,A farensis,female,sub_adult,False,Territorial display against intruder.,"['Polychaete Worm', 'Algae', 'Sea Anemone', 'Jellyfish']",10.0,22.40474002817383,20.6501644989773,27.675327767083306,23.669108405270055,20.0,2022-12-03,,,232
233,u. olhanen.,female,adult,True,Feeding on algae scraped from rocks.,"['Sea Sponge', 'Coral Fragment', 'Snail']",11.0,45.96351195632837,53.200985851781645,64.62836161801908,48.42462784147,21.0,2022-12-03,,,233
234,A farensis,male,adult,,Exploring new territory.,"['Hermit Crab', 'Barnacle']",10.0,84.0,76.51812281411802,109.13171295165309,86.58887545301755,20.0,2022-12-03,,,234
235,A farensis,male,sub_adult,,Half buried in sand.,['Sea Urchin'],10.0,42.5,40.19600724142132,59.23041051009877,42.920327541552076,21.0,2022-12-03,,,235
236,U. olhanensis,male,pre_puberty,,Cleaning claws with rubbing motion.,"['Snail', 'Small Fish', 'Sea Urchin', 'Shrimp', 'Crab (Other Species)']",5.0,18.75,18.622547822664547,25.758048605838177,18.98056220446185,20.0,2022-12-03,,,236
237,U. olhanensis,male,sub_adult,,Cleaning claws with rubbing motion.,"['Snail', 'Hermit Crab']",5.0,23.75,27.793153373681083,33.70639884311124,24.15293305354863,21.0,2022-12-03,,,237
238,Ucides alvorensis,male,sub_adult,,Claw snapping in competition.,"['Crab (Other Species)', 'Hermit Crab', 'Shrimp', 'Snail', 'Algae']",12.0,43.75,38.493081230401295,50.86346973104737,44.93336835111149,18.0,2022-12-03,,,238
239,U. olhanensis,female,adult,True,Moving toward bait.,"['Coral Fragment', 'Sea Urchin', 'Algae', 'Crab (Other Species)', 'Sea Anemone']",7.0,40.69827102174504,42.80954177941238,52.98900065226582,41.2991251690748,21.0,2022-12-03,,,239
240,A. Farensis,male,sub_adult,True,Moving toward bait.,['Algae'],7.0,16.25,14.896874938877913,19.3663970516538,17.709643298805272,19.0,2022-12-03,,,240
241,u. olhanen.,male,adult,,Waving claws rhythmically.,"['Jellyfish', 'Algae', 'Coral Fragment']",11.0,34.5,36.79122451694852,53.40492485945042,35.680451376370165,19.0,2022-12-03,,,241
242,u. olhanen.,male,adult,,Hiding beneath rocks.,"['Small Fish', 'Sea Star', 'Algae']",5.0,51.0,48.43593082567388,65.11160873098619,53.63526367157508,19.0,2022-12-03,,,242
243,A farensis,female,adult,False,Using claws to dig into sediment.,"['Snail', 'Sea Anemone', 'Crab (Other Species)', 'Sea Sponge']",9.0,47.44669106694711,45.52232671704685,56.55899382136525,51.30710453243648,20.0,2022-12-03,,,243
244,u. olhanen.,male,pre_puberty,,Struggling with entangled seaweed.,['Polychaete Worm'],12.0,27.0,19.51863521428889,26.159120426507897,27.219893756950036,20.0,2022-12-03,,,244
245,U. olhanensis,male,pre_puberty,,Feeding on algae scraped from rocks.,"['Sea Urchin', 'Algae', 'Hermit Crab', 'Sea Star']",9.0,18.0,18.610181467394955,22.614538606989193,19.58193466631907,21.0,2022-12-03,,,245
246,u. olhanen.,male,adult,,Burrowing into sandy sediment.,"['Hermit Crab', 'Mussel']",10.0,51.0,49.476551308637404,71.53963849104382,56.09478236645404,20.0,2022-12-03,,,246
247,A. Farensis,male,sub_adult,,Feeding on small mollusks.,"['Algae', 'Crab (Other Species)', 'Sea Star', 'Barnacle']",5.0,12.5,10.599836371465422,14.975891948513844,13.013997359815837,20.0,2022-12-03,,,247
248,u. olhanen.,male,adult,,Exchanging antenna taps.,"['Crab (Other Species)', 'Barnacle']",8.0,27.0,26.644219835777605,38.342154082699,29.282168882463917,20.0,2022-12-03,,,248
249,u. olhanen.,male,pre_puberty,,Feeding on algae scraped from rocks.,"['Sea Urchin', 'Crab (Other Species)', 'Mussel', 'Sea Star', 'Small Fish']",9.0,42.75,53.35800841128073,64.99546514023473,46.240533856991895,19.0,2022-12-03,,,249
250,U. olhanensis,male,pre_puberty,True,Resting in shaded rock crevice.,"['Mussel', 'Hermit Crab']",6.0,30.0,25.061314949360792,31.529419693581765,30.082324102281362,20.0,2022-12-03,,,250
251,u. olhanen.,female,sub_adult,True,Rapid crossing of open sand.,"['Crab (Other Species)', 'Sea Sponge', 'Barnacle', 'Sea Star']",8.0,30.896494299724893,41.182082490063884,50.95322698829651,31.67393347572069,20.0,2022-12-03,,,251
252,A. Farensis,female,pre_puberty,True,Feeding on algae scraped from rocks.,"['Sea Sponge', 'Jellyfish', 'Barnacle']",11.0,22.146898689403265,21.320128246425835,31.361491454877225,22.433439636753484,21.0,2022-12-03,,,252
253,Ucides alvorensis,male or female,pre_puberty,,Climbing onto submerged logs.,"['Barnacle', 'Polychaete Worm', 'Crab (Other Species)', 'Coral Fragment', 'Sea Sponge']",8.0,7.5,9.680110448631908,13.658280168598596,8.247244463940863,18.0,2022-12-03,,,253
254,U. olhanensis,male,adult,,Guarding eggs under abdominal flap.,"['Shrimp', 'Sea Star', 'Hermit Crab']",9.0,46.5,47.51582281494905,67.57863935997868,50.147574229377874,19.0,2022-12-03,,,254
255,A. Farensis,male,juvenile,,Guarding a small hole in sediment.,"['Sea Urchin', 'Small Fish', 'Shrimp', 'Crab (Other Species)', 'Hermit Crab']",10.0,15.0,17.445460862098162,24.871721287920796,16.375248280948284,18.0,2022-12-03,,,255
256,U. olhanensis,male,sub_adult,,Climbing vertical rock face.,['Small Fish'],7.0,17.5,14.684281742907839,20.258705545963267,17.52213359210278,18.0,2022-12-03,,,256
